CO_Concentration,NO2_Concentration,O3_Concentration,PM10_Concentration,PM25_Concentration,SO2_Concentration,station_id,time
1.0,66.0,3.0,85.0,26.0,4.0,1013.0,2014-05-05 01:00:00
1.0,64.0,4.0,88.0,23.0,5.0,1013.0,2014-05-05 02:00:00
1.1,66.0,3.0,92.0,40.0,5.0,1013.0,2014-05-05 03:00:00
0.7,63.0,2.0,91.0,23.0,4.0,1013.0,2014-05-05 04:00:00
0.5,61.0,2.0,78.0,20.0,4.0,1013.0,2014-05-05 05:00:00
0.4,49.0,13.0,93.0,14.0,3.0,1013.0,2014-05-05 06:00:00
0.3,30.0,39.0,45.0,10.0,2.0,1013.0,2014-05-05 07:00:00
0.3,20.0,56.0,25.0,9.0,2.0,1013.0,2014-05-05 08:00:00
0.2,9.0,71.0,17.0,7.0,2.0,1013.0,2014-05-05 09:00:00
0.2,8.0,75.0,5.0,3.0,2.0,1013.0,2014-05-05 10:00:00
0.2,7.0,81.0,12.0,5.0,2.0,1013.0,2014-05-05 11:00:00
0.2,8.0,84.0,17.0,9.0,2.0,1013.0,2014-05-05 12:00:00
0.2,7.0,85.0,,14.0,2.0,1013.0,2014-05-05 13:00:00
0.2,7.3,85.4,,13.0,2.2,1013.0,2014-05-05 14:00:00
0.3,15.0,82.0,36.0,6.0,4.0,1013.0,2014-05-05 15:00:00
0.3,17.0,85.0,49.0,9.0,3.0,1013.0,2014-05-05 16:00:00
0.3,20.0,89.0,60.0,9.0,4.0,1013.0,2014-05-05 17:00:00
0.3,16.0,98.0,70.0,13.0,4.0,1013.0,2014-05-05 18:00:00
0.3,17.0,93.0,70.0,12.0,3.0,1013.0,2014-05-05 19:00:00
0.4,26.0,80.0,62.0,16.0,4.0,1013.0,2014-05-05 20:00:00
0.5,41.0,61.0,76.0,18.0,4.0,1013.0,2014-05-05 21:00:00
0.6,58.0,43.0,72.0,19.0,5.0,1013.0,2014-05-05 22:00:00
0.7,52.0,42.0,95.0,36.0,13.0,1013.0,2014-05-05 23:00:00
0.7,40.0,46.0,94.0,42.0,16.0,1013.0,2014-05-06 00:00:00
0.7,42.0,40.0,91.0,48.0,20.0,1013.0,2014-05-06 01:00:00
0.6,43.0,29.0,86.0,44.0,21.0,1013.0,2014-05-06 02:00:00
0.6,49.0,21.0,88.0,48.0,26.0,1013.0,2014-05-06 03:00:00
0.7,,3.0,143.0,65.0,20.0,1013.0,2014-05-06 04:00:00
1.1,83.0,4.0,129.0,56.0,22.0,1013.0,2014-05-06 05:00:00
1.3,81.0,6.0,119.0,54.0,25.0,1013.0,2014-05-06 06:00:00
1.2,76.0,11.0,128.0,60.0,30.0,1013.0,2014-05-06 07:00:00
1.1,74.0,16.0,112.0,55.0,35.0,1013.0,2014-05-06 08:00:00
1.0,70.0,25.0,132.0,56.0,30.0,1013.0,2014-05-06 09:00:00
0.9,59.0,42.0,128.0,61.0,37.0,1013.0,2014-05-06 10:00:00
0.9,,,68.0,66.0,41.0,1013.0,2014-05-06 11:00:00
0.4,50.0,,153.0,,45.0,1013.0,2014-05-06 12:00:00
0.9,42.0,109.0,,,46.0,1013.0,2014-05-06 13:00:00
1.0,44.0,114.0,140.0,,45.0,1013.0,2014-05-06 14:00:00
1.0,47.0,114.0,142.0,56.0,41.0,1013.0,2014-05-06 15:00:00
,,,,,,,2014-05-06 16:00:00
1.0,43.0,133.0,153.0,111.0,36.0,1013.0,2014-05-06 17:00:00
1.1,55.0,113.0,177.0,116.0,38.0,1013.0,2014-05-06 18:00:00
1.2,62.0,104.0,215.0,110.0,38.0,1013.0,2014-05-06 19:00:00
1.3,62.0,93.0,222.0,117.0,39.0,1013.0,2014-05-06 20:00:00
1.4,70.0,75.0,212.0,126.0,42.0,1013.0,2014-05-06 21:00:00
1.6,83.0,54.0,235.0,126.0,48.0,1013.0,2014-05-06 22:00:00
1.7,94.0,36.0,232.0,131.0,49.0,1013.0,2014-05-06 23:00:00
2.0,98.0,20.0,220.0,120.0,40.0,1013.0,2014-05-07 00:00:00
2.6,94.0,15.0,197.0,134.0,46.0,1013.0,2014-05-07 01:00:00
3.0,96.0,8.0,178.0,137.0,52.0,1013.0,2014-05-07 02:00:00
2.9,96.0,8.0,171.0,146.0,53.0,1013.0,2014-05-07 03:00:00
2.7,80.0,20.0,165.0,142.0,50.0,1013.0,2014-05-07 04:00:00
2.8,81.0,14.0,167.0,142.0,44.0,1013.0,2014-05-07 05:00:00
2.6,97.0,5.0,188.0,146.0,39.0,1013.0,2014-05-07 06:00:00
2.6,98.0,8.0,235.0,144.0,32.0,1013.0,2014-05-07 07:00:00
1.5,78.0,32.0,224.0,120.0,33.0,1013.0,2014-05-07 08:00:00
0.9,47.0,58.0,185.0,81.0,16.0,1013.0,2014-05-07 09:00:00
0.2,5.0,101.0,157.0,42.0,2.0,1013.0,2014-05-07 10:00:00
0.2,8.0,103.0,75.0,37.0,2.0,1013.0,2014-05-07 11:00:00
,,,,,,,2014-05-07 12:00:00
0.3,8.0,113.0,106.0,36.0,5.0,1013.0,2014-05-07 13:00:00
0.2,7.0,119.0,86.0,30.0,6.0,1013.0,2014-05-07 14:00:00
0.2,8.0,115.0,59.0,31.0,5.0,1013.0,2014-05-07 15:00:00
0.2,8.0,114.0,60.0,24.0,4.0,1013.0,2014-05-07 16:00:00
0.2,11.0,109.0,50.0,34.0,3.0,1013.0,2014-05-07 17:00:00
0.2,11.0,102.0,50.0,24.0,2.0,1013.0,2014-05-07 18:00:00
0.2,20.0,94.0,40.0,23.0,2.0,1013.0,2014-05-07 19:00:00
0.4,38.0,72.0,68.0,30.0,2.0,1013.0,2014-05-07 20:00:00
0.4,44.0,62.0,92.0,28.0,2.0,1013.0,2014-05-07 21:00:00
0.3,33.0,72.0,54.0,19.0,2.0,1013.0,2014-05-07 22:00:00
0.5,55.0,48.0,90.0,27.0,7.0,1013.0,2014-05-07 23:00:00
1.0,60.0,57.0,179.0,79.0,16.0,1013.0,2014-05-08 00:00:00
1.0,50.0,67.0,140.0,105.0,17.0,1013.0,2014-05-08 01:00:00
1.1,52.0,51.0,136.0,122.0,19.0,1013.0,2014-05-08 02:00:00
1.4,62.0,34.0,135.0,121.0,22.0,1013.0,2014-05-08 03:00:00
1.5,61.0,32.0,136.0,131.0,23.0,1013.0,2014-05-08 04:00:00
1.7,51.0,40.0,,146.0,24.0,1013.0,2014-05-08 05:00:00
1.8,58.0,35.0,141.0,131.0,26.0,1013.0,2014-05-08 06:00:00
2.0,64.0,38.0,131.0,131.0,26.0,1013.0,2014-05-08 07:00:00
2.5,58.0,56.0,130.0,112.0,32.0,1013.0,2014-05-08 08:00:00
1.5,34.0,94.0,,101.0,28.0,1013.0,2014-05-08 09:00:00
1.0,27.0,109.0,86.0,77.0,23.0,1013.0,2014-05-08 10:00:00
0.8,22.0,118.0,87.0,70.0,19.0,1013.0,2014-05-08 11:00:00
0.8,18.0,131.0,66.0,63.0,17.0,1013.0,2014-05-08 12:00:00
0.8,18.0,139.0,78.0,64.0,16.0,1013.0,2014-05-08 13:00:00
0.7,18.0,145.0,83.0,71.0,14.0,1013.0,2014-05-08 14:00:00
0.7,16.0,156.0,82.0,74.0,15.0,1013.0,2014-05-08 15:00:00
0.7,20.0,167.0,91.0,88.0,20.0,1013.0,2014-05-08 16:00:00
0.7,22.0,170.0,91.0,75.0,20.0,1013.0,2014-05-08 17:00:00
0.6,21.0,169.0,96.0,66.0,17.0,1013.0,2014-05-08 18:00:00
0.9,42.0,135.0,121.0,69.0,19.0,1013.0,2014-05-08 19:00:00
1.2,56.0,108.0,132.0,72.0,24.0,1013.0,2014-05-08 20:00:00
1.3,56.0,93.0,141.0,62.0,24.0,1013.0,2014-05-08 21:00:00
0.9,58.0,84.0,133.0,59.0,31.0,1013.0,2014-05-08 22:00:00
1.0,68.0,69.0,144.0,69.0,41.0,1013.0,2014-05-08 23:00:00
1.0,68.0,64.0,142.0,81.0,42.0,1013.0,2014-05-09 00:00:00
1.0,57.0,73.0,113.0,77.0,36.0,1013.0,2014-05-09 01:00:00
0.9,50.0,58.0,94.0,65.0,30.0,1013.0,2014-05-09 02:00:00
0.7,44.0,56.0,84.0,63.0,33.0,1013.0,2014-05-09 03:00:00
0.6,44.0,65.0,93.0,58.0,20.0,1013.0,2014-05-09 04:00:00
1.2,45.0,50.0,109.0,72.0,36.0,1013.0,2014-05-09 05:00:00
2.1,69.0,46.0,123.0,81.0,56.0,1013.0,2014-05-09 06:00:00
2.8,82.0,42.0,139.0,85.0,72.0,1013.0,2014-05-09 07:00:00
3.1,86.0,45.0,161.0,85.0,81.0,1013.0,2014-05-09 08:00:00
2.9,84.0,41.0,154.0,88.0,73.0,1013.0,2014-05-09 09:00:00
2.5,68.0,50.0,144.0,88.0,57.0,1013.0,2014-05-09 10:00:00
2.0,56.0,60.0,115.0,87.0,42.0,1013.0,2014-05-09 11:00:00
1.6,49.0,67.0,112.0,82.0,34.0,1013.0,2014-05-09 12:00:00
1.6,48.9,67.1,112.0,81.0,34.0,1013.0,2014-05-09 13:00:00
1.5,45.0,80.0,108.0,65.0,30.0,1013.0,2014-05-09 14:00:00
1.5,44.6,79.8,107.9,65.0,30.0,1013.0,2014-05-09 15:00:00
1.7,55.6,73.3,117.8,78.0,35.2,1013.0,2014-05-09 16:00:00
0.8,37.0,119.0,92.0,49.0,23.0,1013.0,2014-05-09 17:00:00
0.6,33.0,124.0,76.0,33.0,17.0,1013.0,2014-05-09 18:00:00
0.5,34.0,117.0,106.0,34.0,13.0,1013.0,2014-05-09 19:00:00
0.6,35.0,110.0,143.0,36.0,13.0,1013.0,2014-05-09 20:00:00
0.9,37.0,101.0,128.0,43.0,18.0,1013.0,2014-05-09 21:00:00
1.2,42.0,92.0,128.0,51.0,25.0,1013.0,2014-05-09 22:00:00
1.1,33.0,98.0,101.0,56.0,24.0,1013.0,2014-05-09 23:00:00
1.1,34.0,88.0,99.0,52.0,24.0,1013.0,2014-05-10 00:00:00
1.2,34.0,82.0,81.0,47.0,26.0,1013.0,2014-05-10 01:00:00
1.2,38.0,72.0,79.0,42.0,27.0,1013.0,2014-05-10 02:00:00
1.2,38.0,68.0,67.0,38.0,27.0,1013.0,2014-05-10 03:00:00
1.1,39.0,65.0,72.0,34.0,27.0,1013.0,2014-05-10 04:00:00
1.2,36.0,63.0,86.0,40.0,28.0,1013.0,2014-05-10 05:00:00
1.3,46.0,53.0,86.0,43.0,30.0,1013.0,2014-05-10 06:00:00
1.3,50.0,51.0,90.0,37.0,29.0,1013.0,2014-05-10 07:00:00
1.4,47.0,56.0,94.0,40.0,32.0,1013.0,2014-05-10 08:00:00
1.4,44.0,64.0,85.0,45.0,36.0,1013.0,2014-05-10 09:00:00
1.4,44.0,68.0,98.0,51.0,38.0,1013.0,2014-05-10 10:00:00
1.4,44.0,73.0,102.0,54.0,39.0,1013.0,2014-05-10 11:00:00
1.5,48.0,72.0,101.0,61.0,40.0,1013.0,2014-05-10 12:00:00
1.5,50.0,76.0,108.0,58.0,41.0,1013.0,2014-05-10 13:00:00
1.4,42.0,95.0,91.0,59.0,36.0,1013.0,2014-05-10 14:00:00
1.3,43.0,101.0,93.0,62.0,32.0,1013.0,2014-05-10 15:00:00
1.2,45.0,103.0,84.0,62.0,29.0,1013.0,2014-05-10 16:00:00
1.3,55.0,98.0,116.0,62.0,27.0,1013.0,2014-05-10 17:00:00
1.5,66.0,91.0,114.0,70.0,28.0,1013.0,2014-05-10 18:00:00
1.5,76.0,75.0,109.0,65.0,25.0,1013.0,2014-05-10 19:00:00
1.7,91.0,48.0,142.0,77.0,24.0,1013.0,2014-05-10 20:00:00
1.5,80.0,46.0,113.0,66.0,24.0,1013.0,2014-05-10 21:00:00
1.4,56.0,56.0,106.0,36.0,27.0,1013.0,2014-05-10 22:00:00
1.3,49.0,55.0,93.0,43.0,13.0,1013.0,2014-05-10 23:00:00
1.2,41.0,51.0,58.0,32.0,7.0,1013.0,2014-05-11 00:00:00
1.4,56.0,33.0,43.0,35.0,5.0,1013.0,2014-05-11 01:00:00
1.4,41.0,47.0,,44.0,5.0,1013.0,2014-05-11 02:00:00
1.6,30.0,55.0,,50.0,6.0,1013.0,2014-05-11 03:00:00
1.4,18.0,69.0,,44.0,5.0,1013.0,2014-05-11 04:00:00
1.2,15.0,70.0,40.0,33.0,4.0,1013.0,2014-05-11 05:00:00
1.0,13.0,77.0,,30.0,3.0,1013.0,2014-05-11 06:00:00
0.9,15.0,77.0,,26.0,2.0,1013.0,2014-05-11 07:00:00
0.9,20.0,72.0,21.0,20.0,2.0,1013.0,2014-05-11 08:00:00
0.9,25.0,67.0,,16.0,2.0,1013.0,2014-05-11 09:00:00
1.0,27.0,60.0,,18.0,2.0,1013.0,2014-05-11 10:00:00
0.9,20.0,78.0,,13.0,2.0,1013.0,2014-05-11 11:00:00
0.9,22.0,77.0,,12.0,2.0,1013.0,2014-05-11 12:00:00
0.7,19.0,86.0,5.0,4.0,2.0,1013.0,2014-05-11 13:00:00
0.7,16.0,96.0,5.0,3.0,2.0,1013.0,2014-05-11 14:00:00
0.7,16.0,95.9,,3.0,2.0,1013.0,2014-05-11 15:00:00
0.6,12.0,108.0,5.0,3.0,2.0,1013.0,2014-05-11 16:00:00
0.6,16.0,102.0,5.0,4.0,2.0,1013.0,2014-05-11 17:00:00
0.7,25.0,90.0,15.0,5.0,2.0,1013.0,2014-05-11 18:00:00
0.8,34.0,78.0,26.0,10.0,2.0,1013.0,2014-05-11 19:00:00
0.8,36.0,72.0,36.0,17.0,2.0,1013.0,2014-05-11 20:00:00
0.7,31.0,71.0,48.0,17.0,2.0,1013.0,2014-05-11 21:00:00
0.8,37.0,59.0,32.0,18.0,2.0,1013.0,2014-05-11 22:00:00
0.8,45.0,43.0,31.0,24.0,2.0,1013.0,2014-05-11 23:00:00
0.8,53.0,26.0,42.0,27.0,2.0,1013.0,2014-05-12 00:00:00
0.9,55.0,16.0,28.0,23.0,2.0,1013.0,2014-05-12 01:00:00
0.9,58.0,8.0,27.0,24.0,2.0,1013.0,2014-05-12 02:00:00
0.6,68.0,3.0,30.0,25.0,2.0,1013.0,2014-05-12 03:00:00
0.8,54.0,3.0,35.0,32.0,2.0,1013.0,2014-05-12 04:00:00
1.3,44.0,2.0,45.0,40.0,2.0,1013.0,2014-05-12 05:00:00
1.4,61.0,2.0,71.0,45.0,2.0,1013.0,2014-05-12 06:00:00
1.6,66.0,4.0,75.0,58.0,3.0,1013.0,2014-05-12 07:00:00
1.5,75.0,9.0,,,5.0,1013.0,2014-05-12 08:00:00
1.5,89.0,19.0,,,8.0,1013.0,2014-05-12 09:00:00
0.6,34.0,72.0,,23.0,7.0,1013.0,2014-05-12 10:00:00
0.4,18.0,99.0,10.0,8.0,5.0,1013.0,2014-05-12 11:00:00
0.4,19.0,105.0,43.0,18.0,4.0,1013.0,2014-05-12 12:00:00
0.4,18.9,104.9,43.0,17.0,4.5,1013.0,2014-05-12 13:00:00
0.3,9.0,132.0,,29.0,4.0,1013.0,2014-05-12 14:00:00
0.3,11.0,138.0,32.0,27.0,4.0,1013.0,2014-05-12 15:00:00
0.4,13.0,147.0,50.0,26.0,6.0,1013.0,2014-05-12 16:00:00
0.4,19.0,151.0,67.0,43.0,8.0,1013.0,2014-05-12 17:00:00
0.6,28.0,142.0,77.0,50.0,9.0,1013.0,2014-05-12 18:00:00
0.7,41.0,130.0,126.0,,11.0,1013.0,2014-05-12 19:00:00
0.8,44.0,128.0,163.0,,18.0,1013.0,2014-05-12 20:00:00
0.8,48.0,101.0,160.0,,19.0,1013.0,2014-05-12 21:00:00
0.8,49.0,80.0,166.0,78.0,21.0,1013.0,2014-05-12 22:00:00
0.8,45.0,84.0,121.0,68.0,23.0,1013.0,2014-05-12 23:00:00
0.7,39.0,86.0,118.0,54.0,20.0,1013.0,2014-05-13 00:00:00
0.6,36.0,81.0,128.0,47.0,19.0,1013.0,2014-05-13 01:00:00
0.6,44.0,65.0,134.0,47.0,18.0,1013.0,2014-05-13 02:00:00
0.7,54.0,47.0,131.0,51.0,16.0,1013.0,2014-05-13 03:00:00
0.7,54.0,36.0,145.0,,18.0,1013.0,2014-05-13 04:00:00
0.7,58.0,27.0,115.0,65.0,18.0,1013.0,2014-05-13 05:00:00
1.0,72.0,15.0,146.0,69.0,15.0,1013.0,2014-05-13 06:00:00
1.5,93.0,5.0,179.0,77.0,11.0,1013.0,2014-05-13 07:00:00
1.3,98.0,13.0,176.0,108.0,13.0,1013.0,2014-05-13 08:00:00
1.3,98.0,13.0,176.0,108.0,13.0,1013.0,2014-05-13 09:00:00
1.5,140.0,15.0,219.0,,17.0,1013.0,2014-05-13 10:00:00
1.7,147.0,28.0,226.0,147.0,19.0,1013.0,2014-05-13 11:00:00
1.2,103.0,74.0,,128.0,19.0,1013.0,2014-05-13 12:00:00
1.2,103.0,73.6,,128.0,19.2,1013.0,2014-05-13 13:00:00
0.5,30.0,120.0,137.0,75.0,13.0,1013.0,2014-05-13 14:00:00
0.3,11.0,126.0,95.0,56.0,6.0,1013.0,2014-05-13 15:00:00
0.3,11.2,126.5,95.2,56.0,6.5,1013.0,2014-05-13 16:00:00
0.3,13.0,120.0,118.0,49.0,4.0,1013.0,2014-05-13 17:00:00
0.3,18.0,113.0,167.0,40.0,6.0,1013.0,2014-05-13 18:00:00
0.3,26.0,103.0,115.0,39.0,5.0,1013.0,2014-05-13 19:00:00
0.3,26.0,96.0,146.0,47.0,3.0,1013.0,2014-05-13 20:00:00
0.3,26.0,88.0,140.0,34.0,2.0,1013.0,2014-05-13 21:00:00
0.3,33.0,77.0,124.0,34.0,2.0,1013.0,2014-05-13 22:00:00
0.2,21.0,82.0,98.0,29.0,2.0,1013.0,2014-05-13 23:00:00
0.2,19.0,80.0,120.0,32.0,2.0,1013.0,2014-05-14 00:00:00
0.2,10.0,82.0,168.0,42.0,2.0,1013.0,2014-05-14 01:00:00
0.2,13.0,78.0,170.0,36.0,2.0,1013.0,2014-05-14 02:00:00
0.2,20.0,72.0,138.0,32.0,2.0,1013.0,2014-05-14 03:00:00
0.2,24.0,67.0,132.0,32.0,5.0,1013.0,2014-05-14 04:00:00
0.2,16.0,72.0,79.0,37.0,7.0,1013.0,2014-05-14 05:00:00
0.2,17.0,70.0,83.0,39.0,7.0,1013.0,2014-05-14 06:00:00
0.3,22.0,60.0,68.0,24.0,7.0,1013.0,2014-05-14 07:00:00
0.3,19.0,62.0,32.0,18.0,7.0,1013.0,2014-05-14 08:00:00
0.3,17.0,66.0,44.0,21.0,8.0,1013.0,2014-05-14 09:00:00
0.3,16.0,68.0,34.0,18.0,10.0,1013.0,2014-05-14 10:00:00
0.3,15.0,70.0,49.0,18.0,9.0,1013.0,2014-05-14 11:00:00
0.4,17.0,70.0,30.0,15.0,8.0,1013.0,2014-05-14 12:00:00
0.3,16.0,74.0,27.0,14.0,7.0,1013.0,2014-05-14 13:00:00
0.3,13.0,84.0,,19.0,5.0,1013.0,2014-05-14 14:00:00
0.2,10.0,97.0,5.0,,5.0,1013.0,2014-05-14 15:00:00
0.2,14.0,96.0,,,3.0,1013.0,2014-05-14 16:00:00
0.3,19.0,89.0,54.0,3.0,4.0,1013.0,2014-05-14 17:00:00
0.4,32.0,77.0,30.0,3.0,6.0,1013.0,2014-05-14 18:00:00
0.5,40.0,73.0,5.0,4.0,7.0,1013.0,2014-05-14 19:00:00
0.4,46.0,66.0,104.0,6.0,4.0,1013.0,2014-05-14 20:00:00
0.5,66.0,42.0,100.0,7.0,4.0,1013.0,2014-05-14 21:00:00
0.5,75.0,31.0,70.0,12.0,4.0,1013.0,2014-05-14 22:00:00
