CO_Concentration,NO2_Concentration,O3_Concentration,PM10_Concentration,PM25_Concentration,SO2_Concentration,station_id,time
0.3,24.0,71.3,21.8,14.0,2.0,1026.0,2014-05-02 17:00:00
0.4,32.6,69.9,34.5,19.0,2.0,1026.0,2014-05-02 18:00:00
0.4,33.4,66.0,100.6,19.0,2.0,1026.0,2014-05-02 19:00:00
0.4,39.7,63.2,48.5,13.0,2.6,1026.0,2014-05-02 20:00:00
0.4,45.2,58.6,,26.0,2.5,1026.0,2014-05-02 21:00:00
0.4,36.7,58.7,51.9,12.0,2.1,1026.0,2014-05-02 22:00:00
0.4,48.9,43.1,34.3,16.0,3.8,1026.0,2014-05-02 23:00:00
0.5,52.8,25.9,44.3,21.0,4.7,1026.0,2014-05-03 00:00:00
0.5,59.4,10.4,50.5,27.0,4.4,1026.0,2014-05-03 01:00:00
0.7,53.9,25.8,42.6,21.0,4.8,1026.0,2014-05-03 02:00:00
0.3,44.8,3.5,29.9,20.0,,1026.0,2014-05-03 03:00:00
,37.8,2.6,32.6,9.0,2.0,1026.0,2014-05-03 04:00:00
0.4,49.9,,12.8,9.0,2.0,1026.0,2014-05-03 05:00:00
0.2,,6.5,14.6,11.0,2.0,1026.0,2014-05-03 06:00:00
0.4,47.6,31.1,20.8,11.0,2.0,1026.0,2014-05-03 07:00:00
0.4,47.4,26.5,34.7,17.0,2.0,1026.0,2014-05-03 08:00:00
0.4,53.2,32.0,69.2,24.0,2.0,1026.0,2014-05-03 09:00:00
0.5,53.5,39.5,103.3,45.0,2.0,1026.0,2014-05-03 10:00:00
0.5,54.7,39.1,89.1,52.0,2.0,1026.0,2014-05-03 11:00:00
0.6,56.2,45.0,97.7,57.0,4.7,1026.0,2014-05-03 12:00:00
0.6,47.5,56.2,102.0,61.0,7.9,1026.0,2014-05-03 13:00:00
0.7,38.5,73.0,118.8,63.0,6.6,1026.0,2014-05-03 14:00:00
0.6,39.5,76.9,69.5,52.0,5.1,1026.0,2014-05-03 15:00:00
0.4,31.5,86.5,155.1,44.0,3.1,1026.0,2014-05-03 16:00:00
0.4,35.0,78.1,96.0,42.0,2.0,1026.0,2014-05-03 17:00:00
0.3,25.5,79.6,46.7,32.0,2.0,1026.0,2014-05-03 18:00:00
0.3,20.7,80.9,154.9,30.0,2.0,1026.0,2014-05-03 19:00:00
0.2,18.5,76.0,391.4,48.0,2.0,1026.0,2014-05-03 20:00:00
0.2,17.0,74.3,288.2,47.0,2.0,1026.0,2014-05-03 21:00:00
0.2,17.2,69.8,180.0,27.0,2.0,1026.0,2014-05-03 22:00:00
0.2,16.9,69.0,105.7,22.0,2.0,1026.0,2014-05-03 23:00:00
0.2,16.5,70.3,117.6,29.0,2.0,1026.0,2014-05-04 00:00:00
0.3,18.7,67.7,100.7,25.0,2.0,1026.0,2014-05-04 01:00:00
0.3,19.7,64.6,44.0,18.0,2.0,1026.0,2014-05-04 02:00:00
0.3,20.6,65.6,27.2,19.0,2.0,1026.0,2014-05-04 03:00:00
0.3,26.0,64.6,45.2,22.0,2.0,1026.0,2014-05-04 04:00:00
0.3,30.6,58.6,,22.0,2.0,1026.0,2014-05-04 05:00:00
0.3,29.4,58.0,,26.0,2.0,1026.0,2014-05-04 06:00:00
0.3,36.2,50.0,45.7,27.0,2.0,1026.0,2014-05-04 07:00:00
0.4,36.1,53.1,33.7,30.0,2.0,1026.0,2014-05-04 08:00:00
0.4,28.3,57.5,81.4,35.0,2.0,1026.0,2014-05-04 09:00:00
0.3,21.1,67.5,100.1,25.0,2.0,1026.0,2014-05-04 10:00:00
,,,,31.0,,1026.0,2014-05-04 11:00:00
0.3,16.0,80.9,302.0,34.0,2.1,1026.0,2014-05-04 12:00:00
0.3,13.1,83.0,204.7,33.0,3.1,1026.0,2014-05-04 13:00:00
0.3,14.3,82.7,81.4,31.0,2.0,1026.0,2014-05-04 14:00:00
0.2,11.4,84.4,76.2,52.0,2.0,1026.0,2014-05-04 15:00:00
0.2,11.4,83.1,138.6,34.0,2.0,1026.0,2014-05-04 16:00:00
0.3,14.1,79.9,94.7,25.0,2.0,1026.0,2014-05-04 17:00:00
0.2,14.6,77.3,101.7,29.0,2.0,1026.0,2014-05-04 18:00:00
0.3,18.6,73.1,64.2,18.0,2.0,1026.0,2014-05-04 19:00:00
0.3,25.5,65.0,51.0,22.0,2.0,1026.0,2014-05-04 20:00:00
0.3,32.6,54.9,80.4,22.0,2.0,1026.0,2014-05-04 21:00:00
0.3,35.2,51.2,37.6,27.0,2.2,1026.0,2014-05-04 22:00:00
0.4,39.1,43.9,32.8,21.0,2.1,1026.0,2014-05-04 23:00:00
0.5,48.6,22.4,66.1,46.0,4.9,1026.0,2014-05-05 00:00:00
0.5,57.1,23.9,36.7,34.0,3.9,1026.0,2014-05-05 01:00:00
0.5,57.6,33.0,68.7,23.0,2.0,1026.0,2014-05-05 02:00:00
0.5,55.6,31.7,,21.0,2.0,1026.0,2014-05-05 03:00:00
0.5,54.2,39.2,41.4,20.0,2.0,1026.0,2014-05-05 04:00:00
0.5,57.9,37.2,29.2,24.0,2.0,1026.0,2014-05-05 05:00:00
0.6,57.8,37.0,70.6,19.0,2.0,1026.0,2014-05-05 06:00:00
0.5,57.5,36.3,46.5,22.0,2.2,1026.0,2014-05-05 07:00:00
0.5,47.9,44.9,31.5,15.0,2.0,1026.0,2014-05-05 08:00:00
0.4,43.4,53.1,,19.0,2.0,1026.0,2014-05-05 09:00:00
0.3,27.7,65.3,33.8,17.0,2.0,1026.0,2014-05-05 10:00:00
0.3,26.3,68.1,43.3,15.0,2.0,1026.0,2014-05-05 11:00:00
0.4,29.5,66.8,31.8,16.0,2.0,1026.0,2014-05-05 12:00:00
0.3,23.3,71.0,52.6,14.0,2.0,1026.0,2014-05-05 13:00:00
0.3,22.3,73.2,28.8,16.0,2.0,1026.0,2014-05-05 14:00:00
0.3,23.6,73.8,16.0,11.0,2.0,1026.0,2014-05-05 15:00:00
0.3,27.3,72.6,,14.0,2.0,1026.0,2014-05-05 16:00:00
0.3,29.5,73.1,14.0,11.0,2.0,1026.0,2014-05-05 17:00:00
0.4,33.0,70.5,,18.0,2.0,1026.0,2014-05-05 18:00:00
0.4,33.9,75.1,35.7,25.0,2.0,1026.0,2014-05-05 19:00:00
0.4,38.9,69.0,60.0,24.0,2.0,1026.0,2014-05-05 20:00:00
0.4,44.5,63.3,67.0,30.0,2.0,1026.0,2014-05-05 21:00:00
0.4,46.3,59.6,46.8,33.0,2.0,1026.0,2014-05-05 22:00:00
0.5,46.3,58.8,47.0,34.0,2.0,1026.0,2014-05-05 23:00:00
0.5,45.7,57.6,,31.0,2.0,1026.0,2014-05-06 00:00:00
0.5,44.2,59.9,,25.0,2.0,1026.0,2014-05-06 01:00:00
0.5,42.3,47.2,,27.0,,1026.0,2014-05-06 02:00:00
0.3,38.5,2.0,,26.0,,1026.0,2014-05-06 03:00:00
,37.1,8.5,,27.0,2.0,1026.0,2014-05-06 04:00:00
0.4,41.3,,,27.0,5.0,1026.0,2014-05-06 05:00:00
0.3,,13.0,,36.0,7.7,1026.0,2014-05-06 06:00:00
0.6,49.2,54.2,,36.0,10.0,1026.0,2014-05-06 07:00:00
0.6,53.8,52.0,,42.0,10.1,1026.0,2014-05-06 08:00:00
0.7,57.6,50.4,88.0,51.0,6.7,1026.0,2014-05-06 09:00:00
0.7,61.2,51.8,138.0,53.0,3.8,1026.0,2014-05-06 10:00:00
0.8,59.9,54.2,75.1,60.0,16.3,1026.0,2014-05-06 11:00:00
,,,,,,,2014-05-06 12:00:00
,,,,,,,2014-05-06 13:00:00
,,,,,,,2014-05-06 14:00:00
,,,,,,,2014-05-06 15:00:00
,,,,,,,2014-05-06 16:00:00
,,,,,,,2014-05-06 17:00:00
,,,,,,,2014-05-06 18:00:00
,,,,,,,2014-05-06 19:00:00
,,,,,,,2014-05-06 20:00:00
,,,,,,,2014-05-06 21:00:00
,,,,,,,2014-05-06 22:00:00
,,,,,,,2014-05-06 23:00:00
,,,,,,,2014-05-07 00:00:00
,,,,,,,2014-05-07 01:00:00
,,,,,,,2014-05-07 02:00:00
,,,,,,,2014-05-07 03:00:00
,,,,,,,2014-05-07 04:00:00
,,,,,,,2014-05-07 05:00:00
,,,,,,,2014-05-07 06:00:00
,,,,,,,2014-05-07 07:00:00
,,,,,,,2014-05-07 08:00:00
,,,,,,,2014-05-07 09:00:00
,,,,,,,2014-05-07 10:00:00
,,,,,,,2014-05-07 11:00:00
,,,,,,,2014-05-07 12:00:00
,,,,,,,2014-05-07 13:00:00
,,,,,,,2014-05-07 14:00:00
,,,,,,,2014-05-07 15:00:00
,,,,,,,2014-05-07 16:00:00
,,,,,,,2014-05-07 17:00:00
,,,,,,,2014-05-07 18:00:00
,,,,,,,2014-05-07 19:00:00
,,,,,,,2014-05-07 20:00:00
,,,,,,,2014-05-07 21:00:00
,,,,,,,2014-05-07 22:00:00
,,,,,,,2014-05-07 23:00:00
,,,,,,,2014-05-08 00:00:00
,,,,,,,2014-05-08 01:00:00
,,,,,,,2014-05-08 02:00:00
,,,,,,,2014-05-08 03:00:00
,,,,,,,2014-05-08 04:00:00
,,,,,,,2014-05-08 05:00:00
,,,,,,,2014-05-08 06:00:00
,,,,,,,2014-05-08 07:00:00
,,,,,,,2014-05-08 08:00:00
,,,,,,,2014-05-08 09:00:00
,,,,,,,2014-05-08 10:00:00
,,,,,,,2014-05-08 11:00:00
,,,,,,,2014-05-08 12:00:00
1.0,38.2,93.4,,60.0,5.6,1026.0,2014-05-08 13:00:00
1.0,38.2,93.4,,60.0,5.6,1026.0,2014-05-08 14:00:00
1.0,35.5,108.7,,61.0,12.5,1026.0,2014-05-08 15:00:00
1.0,34.5,122.6,,65.0,12.2,1026.0,2014-05-08 16:00:00
0.9,39.6,114.9,,64.0,14.9,1026.0,2014-05-08 17:00:00
0.8,39.0,110.2,,57.0,13.2,1026.0,2014-05-08 18:00:00
0.9,48.7,94.8,,49.0,3.2,1026.0,2014-05-08 19:00:00
1.0,53.8,80.2,,60.0,2.0,1026.0,2014-05-08 20:00:00
1.0,59.2,76.1,,61.0,2.0,1026.0,2014-05-08 21:00:00
1.0,60.7,66.9,,51.0,2.0,1026.0,2014-05-08 22:00:00
0.9,59.8,71.6,,59.0,4.0,1026.0,2014-05-08 23:00:00
0.9,58.5,70.1,,51.0,12.6,1026.0,2014-05-09 00:00:00
0.9,57.7,69.1,,50.0,14.7,1026.0,2014-05-09 01:00:00
0.8,49.2,55.3,52.3,50.0,17.3,1026.0,2014-05-09 02:00:00
0.3,28.5,2.0,74.3,55.0,,1026.0,2014-05-09 03:00:00
,18.3,2.0,80.3,60.0,2.0,1026.0,2014-05-09 04:00:00
0.6,40.1,,51.6,50.0,2.0,1026.0,2014-05-09 05:00:00
0.4,,7.7,65.1,51.0,2.0,1026.0,2014-05-09 06:00:00
1.6,58.6,58.2,67.7,63.0,2.0,1026.0,2014-05-09 07:00:00
1.7,54.6,67.9,72.0,54.0,5.0,1026.0,2014-05-09 08:00:00
1.8,60.6,60.3,96.7,60.0,6.7,1026.0,2014-05-09 09:00:00
1.8,56.3,65.6,88.2,54.0,19.3,1026.0,2014-05-09 10:00:00
1.7,53.7,71.6,113.5,53.0,20.2,1026.0,2014-05-09 11:00:00
1.6,53.0,75.1,88.3,50.0,18.8,1026.0,2014-05-09 12:00:00
1.6,55.7,72.2,83.1,51.0,15.3,1026.0,2014-05-09 13:00:00
1.5,55.1,70.9,60.2,52.0,15.7,1026.0,2014-05-09 14:00:00
1.4,54.7,74.3,91.3,53.0,14.3,1026.0,2014-05-09 15:00:00
1.4,54.7,76.3,117.5,53.0,11.3,1026.0,2014-05-09 16:00:00
1.2,46.8,89.3,93.5,53.0,21.0,1026.0,2014-05-09 17:00:00
1.1,41.6,99.6,117.4,58.0,18.9,1026.0,2014-05-09 18:00:00
1.0,43.6,92.0,61.4,48.0,4.6,1026.0,2014-05-09 19:00:00
1.1,49.1,81.1,83.1,43.0,2.0,1026.0,2014-05-09 20:00:00
1.1,49.3,80.0,65.3,39.0,2.0,1026.0,2014-05-09 21:00:00
0.9,44.2,90.7,70.8,40.0,2.4,1026.0,2014-05-09 22:00:00
0.9,44.5,88.4,60.0,41.0,7.8,1026.0,2014-05-09 23:00:00
0.9,38.2,94.0,80.2,39.0,3.5,1026.0,2014-05-10 00:00:00
0.9,41.9,85.8,69.9,38.0,5.5,1026.0,2014-05-10 01:00:00
1.0,48.0,74.5,57.2,30.0,8.2,1026.0,2014-05-10 02:00:00
1.0,45.0,75.6,54.2,34.0,10.3,1026.0,2014-05-10 03:00:00
1.0,42.9,76.9,40.1,34.0,12.4,1026.0,2014-05-10 04:00:00
1.0,43.8,73.3,44.5,33.0,13.3,1026.0,2014-05-10 05:00:00
1.0,47.5,69.2,33.7,32.0,9.4,1026.0,2014-05-10 06:00:00
1.0,47.8,65.2,,34.0,12.5,1026.0,2014-05-10 07:00:00
1.0,48.7,67.7,73.3,34.0,7.5,1026.0,2014-05-10 08:00:00
1.1,50.9,66.1,77.9,38.0,11.6,1026.0,2014-05-10 09:00:00
1.1,50.8,69.4,64.9,34.0,11.4,1026.0,2014-05-10 10:00:00
1.1,51.0,69.6,74.8,35.0,8.7,1026.0,2014-05-10 11:00:00
1.1,50.2,71.5,47.1,46.0,17.4,1026.0,2014-05-10 12:00:00
1.1,49.8,75.2,78.2,45.0,10.6,1026.0,2014-05-10 13:00:00
1.1,48.3,79.0,39.7,39.0,13.0,1026.0,2014-05-10 14:00:00
1.2,50.6,80.9,46.9,42.0,11.0,1026.0,2014-05-10 15:00:00
1.2,53.3,78.1,84.9,55.0,6.3,1026.0,2014-05-10 16:00:00
1.2,53.5,78.0,66.1,54.0,6.8,1026.0,2014-05-10 17:00:00
1.2,54.9,70.6,69.8,46.0,8.7,1026.0,2014-05-10 18:00:00
1.2,59.3,65.7,63.1,46.0,6.3,1026.0,2014-05-10 19:00:00
1.3,63.6,60.1,70.1,49.0,4.1,1026.0,2014-05-10 20:00:00
1.4,64.6,57.4,78.0,44.0,2.0,1026.0,2014-05-10 21:00:00
1.4,67.1,52.6,78.4,40.0,6.8,1026.0,2014-05-10 22:00:00
1.4,67.2,47.9,52.9,36.0,2.1,1026.0,2014-05-10 23:00:00
1.6,67.2,49.8,85.7,43.0,13.0,1026.0,2014-05-11 00:00:00
1.6,64.4,56.7,121.0,46.0,8.1,1026.0,2014-05-11 01:00:00
1.6,61.2,58.1,,45.0,2.6,1026.0,2014-05-11 02:00:00
1.6,60.5,45.8,,44.0,8.4,1026.0,2014-05-11 03:00:00
1.6,59.2,43.0,44.7,39.0,2.0,1026.0,2014-05-11 04:00:00
1.4,55.0,47.5,,34.0,2.8,1026.0,2014-05-11 05:00:00
1.4,52.1,51.0,35.6,28.0,2.0,1026.0,2014-05-11 06:00:00
1.3,54.5,42.5,,38.0,2.0,1026.0,2014-05-11 07:00:00
1.3,54.8,40.2,,40.0,2.0,1026.0,2014-05-11 08:00:00
1.2,57.2,40.9,,29.0,2.0,1026.0,2014-05-11 09:00:00
1.1,54.0,40.3,,19.0,2.0,1026.0,2014-05-11 10:00:00
0.9,48.5,39.8,,17.0,2.0,1026.0,2014-05-11 11:00:00
0.9,51.4,39.8,,17.0,2.0,1026.0,2014-05-11 12:00:00
0.7,43.4,49.4,,7.0,2.0,1026.0,2014-05-11 13:00:00
0.7,39.9,57.9,,9.0,2.0,1026.0,2014-05-11 14:00:00
0.6,41.1,56.5,,9.0,2.0,1026.0,2014-05-11 15:00:00
0.6,46.6,53.7,,6.0,2.0,1026.0,2014-05-11 16:00:00
0.6,43.7,57.6,,3.0,2.0,1026.0,2014-05-11 17:00:00
0.6,48.0,50.9,,9.0,2.0,1026.0,2014-05-11 18:00:00
0.6,52.5,45.2,,3.0,2.0,1026.0,2014-05-11 19:00:00
0.6,47.2,49.9,,11.0,2.0,1026.0,2014-05-11 20:00:00
0.6,49.9,41.3,,12.0,2.0,1026.0,2014-05-11 21:00:00
0.6,55.4,35.4,,9.0,2.0,1026.0,2014-05-11 22:00:00
0.6,60.5,31.2,,20.0,2.1,1026.0,2014-05-11 23:00:00
0.6,61.6,28.8,,23.0,6.4,1026.0,2014-05-12 00:00:00
0.7,65.4,24.1,,33.0,3.9,1026.0,2014-05-12 01:00:00
0.8,60.1,16.5,,30.0,4.7,1026.0,2014-05-12 02:00:00
0.1,34.8,2.0,,38.0,,1026.0,2014-05-12 03:00:00
,36.2,2.0,,47.0,2.0,1026.0,2014-05-12 04:00:00
0.7,75.1,,,46.0,2.0,1026.0,2014-05-12 05:00:00
0.3,,2.0,,27.0,2.0,1026.0,2014-05-12 06:00:00
0.8,72.4,17.3,,17.0,2.0,1026.0,2014-05-12 07:00:00
0.8,71.3,18.1,,28.0,2.0,1026.0,2014-05-12 08:00:00
0.8,73.6,21.6,,23.0,2.7,1026.0,2014-05-12 09:00:00
0.8,71.6,23.5,,23.0,2.0,1026.0,2014-05-12 10:00:00
0.8,64.9,28.3,,21.0,9.4,1026.0,2014-05-12 11:00:00
0.7,59.9,34.0,,40.0,14.3,1026.0,2014-05-12 12:00:00
0.6,50.9,54.6,,36.0,11.4,1026.0,2014-05-12 13:00:00
0.5,39.3,80.7,,30.0,13.2,1026.0,2014-05-12 14:00:00
0.3,30.9,113.4,,23.0,11.0,1026.0,2014-05-12 15:00:00
0.3,30.1,112.6,,19.0,12.8,1026.0,2014-05-12 16:00:00
0.3,31.5,114.8,,20.0,14.0,1026.0,2014-05-12 17:00:00
0.3,33.9,117.1,,27.0,13.6,1026.0,2014-05-12 18:00:00
0.4,36.5,110.4,,31.0,15.5,1026.0,2014-05-12 19:00:00
0.5,46.2,87.0,,37.0,15.4,1026.0,2014-05-12 20:00:00
0.7,69.0,52.5,,50.0,11.8,1026.0,2014-05-12 21:00:00
0.8,69.6,41.7,,64.0,8.6,1026.0,2014-05-12 22:00:00
0.7,71.2,28.8,,56.0,6.5,1026.0,2014-05-12 23:00:00
0.8,68.1,27.8,,56.0,9.0,1026.0,2014-05-13 00:00:00
0.7,65.9,31.5,,56.0,11.1,1026.0,2014-05-13 01:00:00
0.7,65.8,26.9,,56.0,8.3,1026.0,2014-05-13 02:00:00
0.7,69.9,22.2,,54.0,10.0,1026.0,2014-05-13 03:00:00
0.8,71.2,16.9,,53.0,8.9,1026.0,2014-05-13 04:00:00
0.8,70.0,18.2,74.5,49.0,7.3,1026.0,2014-05-13 05:00:00
0.7,70.4,17.9,,46.0,6.1,1026.0,2014-05-13 06:00:00
0.7,67.3,23.3,98.4,47.0,10.0,1026.0,2014-05-13 07:00:00
0.8,75.4,20.3,71.2,49.0,11.5,1026.0,2014-05-13 08:00:00
0.8,80.9,18.1,109.9,63.0,10.3,1026.0,2014-05-13 09:00:00
1.0,92.0,17.3,131.8,73.0,7.3,1026.0,2014-05-13 10:00:00
0.9,82.3,23.2,159.9,71.0,8.0,1026.0,2014-05-13 11:00:00
1.0,82.2,27.8,176.7,97.0,8.5,1026.0,2014-05-13 12:00:00
0.9,89.3,34.5,186.2,110.0,16.2,1026.0,2014-05-13 13:00:00
0.8,73.2,54.0,145.6,92.0,19.0,1026.0,2014-05-13 14:00:00
0.5,39.0,88.7,,54.0,15.6,1026.0,2014-05-13 15:00:00
0.4,30.8,86.9,95.5,35.0,15.3,1026.0,2014-05-13 16:00:00
0.3,34.2,88.6,106.4,40.0,11.5,1026.0,2014-05-13 17:00:00
0.3,36.3,104.3,72.5,41.0,4.2,1026.0,2014-05-13 18:00:00
0.3,28.2,89.4,89.6,37.0,5.2,1026.0,2014-05-13 19:00:00
0.3,30.1,82.3,42.2,27.0,5.1,1026.0,2014-05-13 20:00:00
0.3,35.0,70.5,82.7,30.0,2.0,1026.0,2014-05-13 21:00:00
0.3,28.0,79.3,92.7,42.0,4.8,1026.0,2014-05-13 22:00:00
0.3,19.5,85.0,106.9,31.0,4.7,1026.0,2014-05-13 23:00:00
0.2,18.3,80.0,81.4,21.0,2.7,1026.0,2014-05-14 00:00:00
0.2,19.3,74.7,63.0,21.0,5.0,1026.0,2014-05-14 01:00:00
0.3,23.4,67.0,119.8,34.0,9.0,1026.0,2014-05-14 02:00:00
0.3,25.9,64.4,158.6,39.0,7.8,1026.0,2014-05-14 03:00:00
0.3,33.8,58.3,108.4,32.0,8.8,1026.0,2014-05-14 04:00:00
0.3,30.0,56.6,108.9,37.0,8.5,1026.0,2014-05-14 05:00:00
0.3,33.6,54.6,70.9,26.0,7.5,1026.0,2014-05-14 06:00:00
0.3,33.0,53.7,64.8,19.0,3.6,1026.0,2014-05-14 07:00:00
0.3,30.3,51.4,73.3,17.0,5.6,1026.0,2014-05-14 08:00:00
0.3,31.7,50.6,32.0,13.0,5.5,1026.0,2014-05-14 09:00:00
0.3,23.2,60.7,17.6,11.0,2.6,1026.0,2014-05-14 10:00:00
0.3,17.3,68.7,48.9,13.0,7.9,1026.0,2014-05-14 11:00:00
0.3,13.6,69.8,20.8,6.0,5.7,1026.0,2014-05-14 12:00:00
0.3,12.9,71.6,25.7,4.0,5.9,1026.0,2014-05-14 13:00:00
0.3,12.5,71.7,27.6,7.0,3.5,1026.0,2014-05-14 14:00:00
0.3,14.2,70.1,6.2,4.0,8.1,1026.0,2014-05-14 15:00:00
0.3,13.0,73.4,25.2,10.0,7.4,1026.0,2014-05-14 16:00:00
0.3,15.2,75.5,12.1,10.0,2.7,1026.0,2014-05-14 17:00:00
0.3,21.9,69.1,18.6,6.0,2.2,1026.0,2014-05-14 18:00:00
0.3,32.9,61.6,19.5,13.0,2.8,1026.0,2014-05-14 19:00:00
0.3,36.8,60.5,15.4,9.0,3.0,1026.0,2014-05-14 20:00:00
0.4,47.5,44.6,,18.0,8.3,1026.0,2014-05-14 21:00:00
0.5,54.6,19.6,93.9,39.0,9.3,1026.0,2014-05-14 22:00:00
0.5,60.5,22.3,65.3,45.0,9.1,1026.0,2014-05-14 23:00:00
0.5,56.0,40.2,33.8,25.0,5.1,1026.0,2014-05-15 00:00:00
0.5,52.9,44.0,,22.0,3.7,1026.0,2014-05-15 01:00:00
0.5,49.1,36.2,,14.0,,1026.0,2014-05-15 02:00:00
0.3,43.2,2.0,24.4,14.0,,1026.0,2014-05-15 03:00:00
,29.6,2.0,23.5,13.0,2.0,1026.0,2014-05-15 04:00:00
0.3,48.5,,,21.0,4.3,1026.0,2014-05-15 05:00:00
0.1,,2.0,33.8,14.0,2.0,1026.0,2014-05-15 06:00:00
0.5,60.7,29.3,34.0,20.0,3.6,1026.0,2014-05-15 07:00:00
0.5,60.3,37.7,49.9,26.0,5.2,1026.0,2014-05-15 08:00:00
0.6,69.2,36.6,85.6,35.0,2.0,1026.0,2014-05-15 09:00:00
0.6,76.1,37.3,61.3,34.0,2.0,1026.0,2014-05-15 10:00:00
0.6,72.4,40.5,63.9,36.0,2.0,1026.0,2014-05-15 11:00:00
0.4,52.0,54.1,48.0,17.0,2.1,1026.0,2014-05-15 12:00:00
0.3,40.4,62.5,36.2,18.0,2.0,1026.0,2014-05-15 13:00:00
0.3,29.1,73.9,99.3,38.0,5.2,1026.0,2014-05-15 14:00:00
0.3,27.5,81.1,186.2,67.0,2.0,1026.0,2014-05-15 15:00:00
0.2,26.9,91.3,186.6,75.0,2.0,1026.0,2014-05-15 16:00:00
0.3,30.6,95.5,212.1,93.0,2.4,1026.0,2014-05-15 17:00:00
0.3,38.0,100.4,225.1,97.0,4.6,1026.0,2014-05-15 18:00:00
0.4,43.4,87.2,224.7,92.0,2.0,1026.0,2014-05-15 19:00:00
0.5,52.1,71.8,232.1,90.0,2.0,1026.0,2014-05-15 20:00:00
0.5,50.9,77.2,175.1,91.0,3.3,1026.0,2014-05-15 21:00:00
0.5,48.7,65.6,194.0,113.0,2.0,1026.0,2014-05-15 22:00:00
0.7,56.8,57.7,187.4,78.0,10.8,1026.0,2014-05-15 23:00:00
0.7,62.5,51.8,187.1,84.0,12.3,1026.0,2014-05-16 00:00:00
0.8,58.1,57.1,185.2,90.0,15.8,1026.0,2014-05-16 01:00:00
0.7,65.1,46.7,165.6,73.0,10.5,1026.0,2014-05-16 02:00:00
0.8,60.3,51.5,165.9,83.0,11.5,1026.0,2014-05-16 03:00:00
