CO_Concentration,NO2_Concentration,O3_Concentration,PM10_Concentration,PM25_Concentration,SO2_Concentration,station_id,time
0.3,9.6,81.8,,12.0,2.0,1005.0,2014-05-02 08:00:00
0.3,9.9,77.0,,34.0,2.0,1005.0,2014-05-02 09:00:00
0.3,13.0,71.7,,32.0,2.0,1005.0,2014-05-02 10:00:00
0.3,13.5,75.9,,26.0,2.0,1005.0,2014-05-02 11:00:00
0.3,13.9,77.3,,20.0,2.0,1005.0,2014-05-02 12:00:00
0.2,11.5,79.8,,14.0,2.0,1005.0,2014-05-02 13:00:00
0.2,10.0,78.2,,8.0,2.0,1005.0,2014-05-02 14:00:00
0.2,11.5,78.5,,18.0,2.0,1005.0,2014-05-02 15:00:00
0.2,14.6,79.0,,24.0,2.0,1005.0,2014-05-02 16:00:00
0.2,11.7,82.2,,8.0,2.0,1005.0,2014-05-02 17:00:00
0.2,13.5,80.0,,18.0,2.0,1005.0,2014-05-02 18:00:00
0.2,11.1,80.9,138.9,28.0,2.0,1005.0,2014-05-02 19:00:00
0.3,16.1,74.6,,42.0,2.0,1005.0,2014-05-02 20:00:00
0.3,30.4,57.4,,10.0,2.0,1005.0,2014-05-02 21:00:00
0.5,60.0,28.9,,17.0,2.0,1005.0,2014-05-02 22:00:00
0.5,70.1,15.4,,24.0,2.0,1005.0,2014-05-02 23:00:00
0.6,71.4,11.5,,32.0,2.0,1005.0,2014-05-03 00:00:00
0.5,61.0,15.0,,28.0,2.0,1005.0,2014-05-03 01:00:00
0.6,76.7,2.0,,39.0,2.0,1005.0,2014-05-03 02:00:00
0.5,75.7,2.0,44.3,34.0,2.0,1005.0,2014-05-03 03:00:00
0.5,72.6,2.0,39.5,33.0,2.0,1005.0,2014-05-03 04:00:00
0.6,68.5,2.0,55.5,37.0,2.0,1005.0,2014-05-03 05:00:00
0.6,70.1,2.0,41.1,41.0,2.0,1005.0,2014-05-03 06:00:00
0.6,64.3,2.0,47.8,37.0,2.0,1005.0,2014-05-03 07:00:00
0.8,64.8,2.0,56.9,53.0,8.3,1005.0,2014-05-03 08:00:00
0.7,63.4,8.5,76.8,65.0,14.1,1005.0,2014-05-03 09:00:00
0.6,50.1,28.2,,96.0,15.6,1005.0,2014-05-03 10:00:00
0.6,43.4,45.3,136.5,60.0,17.0,1005.0,2014-05-03 11:00:00
0.6,40.9,62.0,81.7,75.0,18.1,1005.0,2014-05-03 12:00:00
0.6,39.9,72.9,87.5,63.0,19.5,1005.0,2014-05-03 13:00:00
0.5,36.7,81.4,115.2,72.0,13.1,1005.0,2014-05-03 14:00:00
0.4,29.1,83.1,112.0,46.0,7.8,1005.0,2014-05-03 15:00:00
0.4,31.1,77.1,48.8,36.0,4.6,1005.0,2014-05-03 16:00:00
0.3,18.2,73.0,57.0,34.0,5.3,1005.0,2014-05-03 17:00:00
0.3,16.8,75.7,74.4,37.0,2.2,1005.0,2014-05-03 18:00:00
0.3,15.7,70.4,358.1,111.0,2.0,1005.0,2014-05-03 19:00:00
0.2,14.2,60.3,766.4,105.0,2.0,1005.0,2014-05-03 20:00:00
0.2,11.4,59.5,364.9,79.0,2.0,1005.0,2014-05-03 21:00:00
0.2,8.5,69.0,141.1,34.0,2.0,1005.0,2014-05-03 22:00:00
0.2,6.4,72.6,54.1,27.0,2.0,1005.0,2014-05-03 23:00:00
0.2,5.0,76.9,89.1,33.0,2.0,1005.0,2014-05-04 00:00:00
0.3,5.2,76.3,61.8,30.0,2.0,1005.0,2014-05-04 01:00:00
0.3,7.9,71.7,45.6,29.0,2.0,1005.0,2014-05-04 02:00:00
0.3,6.5,72.7,40.3,25.0,2.0,1005.0,2014-05-04 03:00:00
0.3,7.6,70.8,36.3,32.0,2.0,1005.0,2014-05-04 04:00:00
0.3,6.9,71.7,,39.0,2.0,1005.0,2014-05-04 05:00:00
0.3,7.1,71.9,31.3,28.0,2.0,1005.0,2014-05-04 06:00:00
0.3,10.0,68.8,35.0,29.0,2.0,1005.0,2014-05-04 07:00:00
0.3,18.9,58.8,50.3,41.0,2.0,1005.0,2014-05-04 08:00:00
0.3,12.2,65.5,46.6,40.0,2.0,1005.0,2014-05-04 09:00:00
0.2,10.4,68.2,61.4,22.0,2.0,1005.0,2014-05-04 10:00:00
0.2,10.6,70.3,56.1,20.0,2.0,1005.0,2014-05-04 11:00:00
0.2,10.3,73.0,60.5,26.0,2.0,1005.0,2014-05-04 12:00:00
0.2,8.7,74.9,,,2.0,1005.0,2014-05-04 13:00:00
0.2,6.8,72.0,181.3,22.0,2.0,1005.0,2014-05-04 14:00:00
0.2,7.3,73.7,82.9,32.0,2.0,1005.0,2014-05-04 15:00:00
0.2,9.1,73.4,42.4,17.0,2.0,1005.0,2014-05-04 16:00:00
0.2,9.7,75.8,23.4,19.0,2.0,1005.0,2014-05-04 17:00:00
0.2,9.2,73.9,18.3,16.0,2.0,1005.0,2014-05-04 18:00:00
0.2,11.0,72.5,23.6,16.0,2.0,1005.0,2014-05-04 19:00:00
0.2,13.5,71.0,22.2,20.0,2.0,1005.0,2014-05-04 20:00:00
0.3,25.1,56.0,45.9,18.0,2.0,1005.0,2014-05-04 21:00:00
0.4,58.8,20.9,101.2,28.0,2.0,1005.0,2014-05-04 22:00:00
0.9,81.1,2.0,76.9,48.0,3.0,1005.0,2014-05-04 23:00:00
1.3,79.1,2.0,67.2,60.0,4.3,1005.0,2014-05-05 00:00:00
0.9,73.4,2.0,73.1,60.0,3.4,1005.0,2014-05-05 01:00:00
0.7,66.3,2.0,,57.0,2.0,1005.0,2014-05-05 02:00:00
0.5,59.5,2.0,,41.0,2.0,1005.0,2014-05-05 03:00:00
0.4,59.0,2.0,,39.0,2.0,1005.0,2014-05-05 04:00:00
0.4,,2.0,52.8,51.0,2.0,1005.0,2014-05-05 05:00:00
0.4,67.9,2.0,35.1,33.0,2.0,1005.0,2014-05-05 06:00:00
0.4,64.7,3.6,29.2,29.0,2.0,1005.0,2014-05-05 07:00:00
0.4,59.8,10.3,46.7,30.0,2.0,1005.0,2014-05-05 08:00:00
0.3,38.3,33.4,58.1,39.0,2.0,1005.0,2014-05-05 09:00:00
0.3,23.7,50.0,,126.0,2.0,1005.0,2014-05-05 10:00:00
0.2,18.3,59.5,,27.0,2.0,1005.0,2014-05-05 11:00:00
0.2,18.6,63.3,,25.0,2.0,1005.0,2014-05-05 12:00:00
0.2,14.9,71.7,,26.0,2.0,1005.0,2014-05-05 13:00:00
0.2,13.6,77.7,,21.0,2.0,1005.0,2014-05-05 14:00:00
0.2,15.3,81.8,,29.0,2.0,1005.0,2014-05-05 15:00:00
0.3,18.1,91.5,,23.0,2.0,1005.0,2014-05-05 16:00:00
0.3,23.5,95.9,,32.0,2.0,1005.0,2014-05-05 17:00:00
0.3,23.4,95.5,,165.0,2.0,1005.0,2014-05-05 18:00:00
0.3,16.4,100.9,,32.0,2.0,1005.0,2014-05-05 19:00:00
0.4,34.1,84.0,,30.0,2.0,1005.0,2014-05-05 20:00:00
0.5,55.6,60.4,,42.0,4.2,1005.0,2014-05-05 21:00:00
0.6,85.9,27.9,,,10.7,1005.0,2014-05-05 22:00:00
0.8,98.3,14.4,,56.0,10.0,1005.0,2014-05-05 23:00:00
0.6,74.8,28.3,,52.0,9.5,1005.0,2014-05-06 00:00:00
0.5,46.4,42.2,,47.0,8.9,1005.0,2014-05-06 01:00:00
0.7,40.1,40.3,,45.0,12.0,1005.0,2014-05-06 02:00:00
0.7,31.7,47.3,,57.0,17.2,1005.0,2014-05-06 03:00:00
1.0,51.8,29.1,,70.0,13.7,1005.0,2014-05-06 04:00:00
1.0,68.8,12.3,,65.0,8.6,1005.0,2014-05-06 05:00:00
0.8,86.3,2.0,,56.0,7.6,1005.0,2014-05-06 06:00:00
0.9,87.8,2.0,,76.0,7.6,1005.0,2014-05-06 07:00:00
1.0,88.6,3.3,,69.0,13.1,1005.0,2014-05-06 08:00:00
1.1,79.4,13.0,,110.0,21.5,1005.0,2014-05-06 09:00:00
1.0,63.8,31.7,,61.0,26.0,1005.0,2014-05-06 10:00:00
0.9,63.1,39.3,,56.0,26.7,1005.0,2014-05-06 11:00:00
,,,,,,,2014-05-06 12:00:00
,,,,,,,2014-05-06 13:00:00
,,,,,,,2014-05-06 14:00:00
,,,,,,,2014-05-06 15:00:00
,,,,,,,2014-05-06 16:00:00
,,,,,,,2014-05-06 17:00:00
,,,,,,,2014-05-06 18:00:00
,,,,,,,2014-05-06 19:00:00
,,,,,,,2014-05-06 20:00:00
,,,,,,,2014-05-06 21:00:00
,,,,,,,2014-05-06 22:00:00
,,,,,,,2014-05-06 23:00:00
,,,,,,,2014-05-07 00:00:00
,,,,,,,2014-05-07 01:00:00
,,,,,,,2014-05-07 02:00:00
,,,,,,,2014-05-07 03:00:00
,,,,,,,2014-05-07 04:00:00
,,,,,,,2014-05-07 05:00:00
,,,,,,,2014-05-07 06:00:00
,,,,,,,2014-05-07 07:00:00
,,,,,,,2014-05-07 08:00:00
,,,,,,,2014-05-07 09:00:00
,,,,,,,2014-05-07 10:00:00
,,,,,,,2014-05-07 11:00:00
,,,,,,,2014-05-07 12:00:00
,,,,,,,2014-05-07 13:00:00
,,,,,,,2014-05-07 14:00:00
,,,,,,,2014-05-07 15:00:00
,,,,,,,2014-05-07 16:00:00
,,,,,,,2014-05-07 17:00:00
,,,,,,,2014-05-07 18:00:00
,,,,,,,2014-05-07 19:00:00
,,,,,,,2014-05-07 20:00:00
,,,,,,,2014-05-07 21:00:00
,,,,,,,2014-05-07 22:00:00
,,,,,,,2014-05-07 23:00:00
,,,,,,,2014-05-08 00:00:00
,,,,,,,2014-05-08 01:00:00
,,,,,,,2014-05-08 02:00:00
,,,,,,,2014-05-08 03:00:00
,,,,,,,2014-05-08 04:00:00
,,,,,,,2014-05-08 05:00:00
,,,,,,,2014-05-08 06:00:00
,,,,,,,2014-05-08 07:00:00
,,,,,,,2014-05-08 08:00:00
,,,,,,,2014-05-08 09:00:00
,,,,,,,2014-05-08 10:00:00
,,,,,,,2014-05-08 11:00:00
,,,,,,,2014-05-08 12:00:00
0.7,20.1,128.1,52.4,49.0,11.9,1005.0,2014-05-08 13:00:00
0.7,20.1,128.1,52.4,49.0,11.9,1005.0,2014-05-08 14:00:00
0.7,18.0,130.7,51.5,51.0,9.8,1005.0,2014-05-08 15:00:00
0.8,25.1,142.5,67.3,48.0,10.9,1005.0,2014-05-08 16:00:00
0.8,23.1,152.9,72.4,69.0,12.6,1005.0,2014-05-08 17:00:00
0.8,29.6,148.0,65.4,64.0,11.8,1005.0,2014-05-08 18:00:00
0.7,25.6,150.3,61.1,52.0,10.9,1005.0,2014-05-08 19:00:00
0.7,35.2,138.3,72.1,53.0,10.0,1005.0,2014-05-08 20:00:00
0.8,45.9,117.8,77.0,64.0,10.6,1005.0,2014-05-08 21:00:00
1.1,31.7,121.7,70.5,52.0,15.0,1005.0,2014-05-08 22:00:00
1.1,40.9,96.7,78.9,49.0,14.9,1005.0,2014-05-08 23:00:00
1.3,44.4,79.7,80.8,54.0,17.5,1005.0,2014-05-09 00:00:00
1.3,40.6,87.7,74.4,56.0,19.3,1005.0,2014-05-09 01:00:00
1.3,41.7,78.4,73.2,60.0,19.2,1005.0,2014-05-09 02:00:00
1.4,45.8,67.9,80.9,68.0,21.4,1005.0,2014-05-09 03:00:00
1.3,96.0,21.4,105.3,80.0,24.5,1005.0,2014-05-09 04:00:00
1.2,86.7,27.6,90.5,81.0,21.2,1005.0,2014-05-09 05:00:00
1.0,59.4,50.0,69.1,67.0,20.2,1005.0,2014-05-09 06:00:00
0.9,58.0,51.2,70.8,66.0,19.9,1005.0,2014-05-09 07:00:00
1.6,79.9,30.6,86.7,82.0,29.4,1005.0,2014-05-09 08:00:00
2.6,83.6,31.1,104.8,94.0,47.5,1005.0,2014-05-09 09:00:00
3.1,88.2,29.2,120.0,105.0,57.9,1005.0,2014-05-09 10:00:00
3.0,77.5,41.6,114.7,98.0,56.3,1005.0,2014-05-09 11:00:00
2.4,69.9,49.4,101.1,98.0,44.1,1005.0,2014-05-09 12:00:00
1.7,55.8,61.9,86.7,79.0,31.4,1005.0,2014-05-09 13:00:00
1.3,46.8,74.0,80.8,74.0,26.5,1005.0,2014-05-09 14:00:00
1.1,41.1,88.4,74.2,67.0,26.2,1005.0,2014-05-09 15:00:00
1.0,41.8,98.1,,61.0,24.3,1005.0,2014-05-09 16:00:00
1.3,52.7,79.6,69.9,67.0,21.4,1005.0,2014-05-09 17:00:00
1.5,64.4,66.3,84.2,76.0,23.5,1005.0,2014-05-09 18:00:00
0.9,43.0,112.5,59.7,53.0,16.2,1005.0,2014-05-09 19:00:00
0.6,39.1,113.6,83.8,35.0,10.9,1005.0,2014-05-09 20:00:00
0.6,35.2,111.8,71.4,37.0,13.2,1005.0,2014-05-09 21:00:00
0.5,31.6,108.0,64.0,38.0,8.4,1005.0,2014-05-09 22:00:00
0.8,41.1,90.3,73.8,49.0,11.2,1005.0,2014-05-09 23:00:00
0.9,41.1,85.5,69.8,54.0,12.6,1005.0,2014-05-10 00:00:00
1.1,37.7,84.4,72.5,54.0,15.3,1005.0,2014-05-10 01:00:00
1.1,36.6,78.3,64.5,57.0,15.1,1005.0,2014-05-10 02:00:00
1.1,35.0,75.3,57.6,47.0,16.2,1005.0,2014-05-10 03:00:00
1.1,39.6,64.5,54.3,48.0,17.4,1005.0,2014-05-10 04:00:00
1.2,44.3,56.5,53.4,45.0,19.8,1005.0,2014-05-10 05:00:00
1.2,50.8,46.4,55.8,44.0,18.5,1005.0,2014-05-10 06:00:00
1.2,61.7,36.2,55.1,44.0,19.8,1005.0,2014-05-10 07:00:00
1.2,56.4,40.3,59.8,48.0,20.5,1005.0,2014-05-10 08:00:00
1.3,50.8,47.8,63.0,48.0,25.3,1005.0,2014-05-10 09:00:00
1.3,50.2,53.5,64.6,56.0,27.1,1005.0,2014-05-10 10:00:00
1.3,52.5,54.5,62.8,55.0,28.4,1005.0,2014-05-10 11:00:00
1.3,53.0,60.3,66.0,57.0,28.8,1005.0,2014-05-10 12:00:00
1.4,53.2,63.6,70.1,58.0,30.4,1005.0,2014-05-10 13:00:00
1.4,52.3,67.5,67.9,59.0,29.7,1005.0,2014-05-10 14:00:00
1.5,55.1,67.2,69.7,59.0,30.4,1005.0,2014-05-10 15:00:00
1.5,57.5,70.4,73.4,62.0,31.5,1005.0,2014-05-10 16:00:00
1.4,57.6,79.7,77.1,60.0,27.6,1005.0,2014-05-10 17:00:00
1.3,57.9,81.0,73.5,70.0,24.7,1005.0,2014-05-10 18:00:00
1.3,59.1,78.0,73.3,60.0,23.7,1005.0,2014-05-10 19:00:00
1.4,79.7,56.0,89.2,66.0,21.6,1005.0,2014-05-10 20:00:00
1.5,106.7,28.6,100.1,76.0,19.7,1005.0,2014-05-10 21:00:00
1.4,99.7,30.4,106.6,80.0,18.3,1005.0,2014-05-10 22:00:00
0.9,71.3,52.1,74.9,57.0,13.4,1005.0,2014-05-10 23:00:00
0.6,37.6,65.8,52.1,34.0,4.9,1005.0,2014-05-11 00:00:00
0.7,43.5,39.3,36.0,35.0,2.9,1005.0,2014-05-11 01:00:00
0.8,44.1,29.8,,42.0,2.0,1005.0,2014-05-11 02:00:00
0.7,28.8,43.8,,39.0,2.0,1005.0,2014-05-11 03:00:00
1.2,33.6,34.9,,46.0,2.0,1005.0,2014-05-11 04:00:00
1.0,,17.0,,49.0,2.0,1005.0,2014-05-11 05:00:00
1.1,25.7,47.6,,49.0,2.0,1005.0,2014-05-11 06:00:00
1.0,25.4,55.2,,47.0,2.0,1005.0,2014-05-11 07:00:00
1.0,25.3,58.9,,40.0,2.0,1005.0,2014-05-11 08:00:00
0.9,23.2,66.3,,31.0,2.0,1005.0,2014-05-11 09:00:00
0.9,27.3,61.5,,28.0,2.0,1005.0,2014-05-11 10:00:00
0.9,32.5,56.9,,26.0,2.0,1005.0,2014-05-11 11:00:00
0.9,26.7,64.2,,24.0,2.0,1005.0,2014-05-11 12:00:00
0.7,20.6,75.8,,14.0,2.0,1005.0,2014-05-11 13:00:00
0.6,16.6,87.8,,10.0,2.0,1005.0,2014-05-11 14:00:00
0.6,15.4,87.6,,4.0,2.0,1005.0,2014-05-11 15:00:00
0.6,15.1,87.6,,3.0,2.0,1005.0,2014-05-11 16:00:00
0.6,24.9,73.1,,3.0,2.0,1005.0,2014-05-11 17:00:00
0.6,21.7,77.8,,8.0,2.0,1005.0,2014-05-11 18:00:00
0.6,36.2,75.5,,3.0,2.0,1005.0,2014-05-11 19:00:00
0.7,37.0,75.7,,5.0,2.0,1005.0,2014-05-11 20:00:00
0.7,39.3,67.1,,7.0,2.0,1005.0,2014-05-11 21:00:00
0.7,35.2,64.1,,16.0,2.0,1005.0,2014-05-11 22:00:00
0.7,32.9,57.0,,14.0,2.0,1005.0,2014-05-11 23:00:00
0.7,35.7,43.2,,19.0,2.0,1005.0,2014-05-12 00:00:00
0.7,38.0,33.8,,22.0,2.0,1005.0,2014-05-12 01:00:00
0.6,41.9,29.1,,18.0,2.0,1005.0,2014-05-12 02:00:00
0.7,50.6,14.7,,19.0,2.0,1005.0,2014-05-12 03:00:00
0.8,58.0,4.2,,20.0,2.0,1005.0,2014-05-12 04:00:00
0.9,61.3,2.0,,33.0,2.0,1005.0,2014-05-12 05:00:00
0.7,60.2,2.0,,25.0,2.0,1005.0,2014-05-12 06:00:00
0.8,56.6,3.4,,22.0,2.0,1005.0,2014-05-12 07:00:00
1.0,67.1,2.0,,25.0,2.0,1005.0,2014-05-12 08:00:00
1.0,72.9,12.6,,31.0,4.6,1005.0,2014-05-12 09:00:00
0.8,76.6,26.6,102.7,34.0,5.7,1005.0,2014-05-12 10:00:00
0.5,39.5,57.6,55.2,20.0,3.7,1005.0,2014-05-12 11:00:00
0.4,32.2,73.6,41.2,19.0,3.4,1005.0,2014-05-12 12:00:00
0.4,27.4,91.6,33.0,15.0,3.0,1005.0,2014-05-12 13:00:00
0.3,23.7,102.1,38.3,22.0,2.0,1005.0,2014-05-12 14:00:00
0.3,26.8,110.2,51.7,15.0,2.4,1005.0,2014-05-12 15:00:00
0.4,30.5,117.5,32.3,21.0,3.2,1005.0,2014-05-12 16:00:00
0.4,33.7,122.4,41.7,24.0,5.0,1005.0,2014-05-12 17:00:00
0.5,33.8,129.4,72.0,36.0,6.6,1005.0,2014-05-12 18:00:00
0.6,44.8,116.8,69.2,40.0,7.0,1005.0,2014-05-12 19:00:00
0.8,76.8,93.2,110.1,49.0,8.4,1005.0,2014-05-12 20:00:00
0.7,52.8,110.3,113.0,59.0,11.3,1005.0,2014-05-12 21:00:00
0.7,52.0,85.4,110.4,59.0,11.2,1005.0,2014-05-12 22:00:00
0.9,58.9,66.2,100.3,60.0,13.6,1005.0,2014-05-12 23:00:00
0.8,51.4,72.8,96.9,57.0,15.7,1005.0,2014-05-13 00:00:00
0.7,47.6,70.9,79.2,43.0,14.7,1005.0,2014-05-13 01:00:00
0.6,45.1,66.6,74.1,39.0,13.7,1005.0,2014-05-13 02:00:00
0.6,53.2,50.5,78.0,41.0,15.1,1005.0,2014-05-13 03:00:00
0.7,60.3,34.1,85.4,42.0,13.4,1005.0,2014-05-13 04:00:00
0.7,68.0,19.6,89.9,45.0,10.5,1005.0,2014-05-13 05:00:00
0.8,80.7,2.0,100.7,53.0,7.8,1005.0,2014-05-13 06:00:00
0.9,75.9,2.0,94.8,56.0,7.2,1005.0,2014-05-13 07:00:00
1.2,77.8,2.0,132.8,71.0,8.9,1005.0,2014-05-13 08:00:00
1.1,82.7,4.7,156.4,73.0,14.3,1005.0,2014-05-13 09:00:00
0.9,73.1,23.3,171.4,90.0,18.6,1005.0,2014-05-13 10:00:00
0.9,67.6,39.2,131.1,90.0,20.2,1005.0,2014-05-13 11:00:00
1.0,79.9,52.6,166.0,99.0,20.0,1005.0,2014-05-13 12:00:00
0.9,76.1,86.1,153.3,110.0,19.6,1005.0,2014-05-13 13:00:00
0.8,58.9,145.6,138.5,101.0,18.1,1005.0,2014-05-13 14:00:00
0.8,48.1,164.1,124.1,101.0,19.8,1005.0,2014-05-13 15:00:00
0.8,46.4,175.6,116.1,105.0,19.4,1005.0,2014-05-13 16:00:00
0.9,53.3,177.7,118.6,104.0,18.4,1005.0,2014-05-13 17:00:00
0.8,53.6,177.3,,109.0,17.4,1005.0,2014-05-13 18:00:00
0.3,34.0,79.3,98.0,33.0,2.9,1005.0,2014-05-13 19:00:00
0.5,58.9,78.1,144.9,30.0,4.5,1005.0,2014-05-13 20:00:00
0.6,48.4,100.4,96.1,73.0,8.0,1005.0,2014-05-13 21:00:00
0.3,25.5,77.3,117.6,40.0,6.5,1005.0,2014-05-13 22:00:00
0.3,20.3,76.9,103.6,29.0,7.3,1005.0,2014-05-13 23:00:00
0.2,18.0,74.8,92.0,29.0,6.5,1005.0,2014-05-14 00:00:00
0.2,12.7,76.5,115.0,32.0,5.8,1005.0,2014-05-14 01:00:00
0.2,10.1,79.7,151.7,40.0,6.7,1005.0,2014-05-14 02:00:00
0.2,10.2,72.1,121.3,34.0,7.6,1005.0,2014-05-14 03:00:00
0.2,8.8,71.9,84.2,30.0,6.0,1005.0,2014-05-14 04:00:00
0.2,,28.2,69.8,23.0,2.9,1005.0,2014-05-14 05:00:00
0.2,11.8,69.1,45.9,16.0,2.0,1005.0,2014-05-14 06:00:00
0.2,10.8,72.2,34.9,16.0,2.0,1005.0,2014-05-14 07:00:00
0.2,14.0,62.4,37.3,14.0,2.0,1005.0,2014-05-14 08:00:00
0.3,16.5,61.5,31.9,13.0,2.4,1005.0,2014-05-14 09:00:00
0.3,18.0,59.4,22.1,9.0,2.0,1005.0,2014-05-14 10:00:00
0.3,21.4,59.3,17.0,8.0,2.0,1005.0,2014-05-14 11:00:00
0.2,17.7,67.8,14.2,9.0,2.0,1005.0,2014-05-14 12:00:00
0.3,18.6,69.0,14.2,13.0,2.0,1005.0,2014-05-14 13:00:00
0.3,16.1,76.2,13.8,10.0,2.0,1005.0,2014-05-14 14:00:00
0.2,16.5,78.6,17.9,8.0,2.0,1005.0,2014-05-14 15:00:00
0.2,16.7,84.7,25.6,7.0,2.3,1005.0,2014-05-14 16:00:00
0.2,21.0,82.3,14.8,13.0,2.2,1005.0,2014-05-14 17:00:00
0.2,27.4,77.3,18.7,9.0,2.0,1005.0,2014-05-14 18:00:00
0.3,40.8,69.3,28.1,13.0,2.2,1005.0,2014-05-14 19:00:00
0.3,42.3,65.5,30.4,17.0,3.0,1005.0,2014-05-14 20:00:00
0.4,51.3,55.7,42.0,15.0,5.5,1005.0,2014-05-14 21:00:00
0.3,43.5,59.6,42.9,18.0,3.5,1005.0,2014-05-14 22:00:00
0.4,44.5,52.5,64.4,26.0,3.9,1005.0,2014-05-14 23:00:00
0.4,58.5,33.0,76.6,29.0,4.2,1005.0,2014-05-15 00:00:00
0.5,75.9,11.6,94.7,38.0,5.7,1005.0,2014-05-15 01:00:00
0.5,82.8,2.5,89.0,47.0,8.3,1005.0,2014-05-15 02:00:00
0.5,85.5,2.0,93.9,47.0,10.5,1005.0,2014-05-15 03:00:00
0.5,81.1,2.0,92.1,51.0,7.8,1005.0,2014-05-15 04:00:00
0.6,74.3,2.0,86.6,56.0,7.8,1005.0,2014-05-15 05:00:00
0.7,72.7,2.0,73.3,52.0,7.5,1005.0,2014-05-15 06:00:00
0.7,70.4,2.0,97.0,51.0,5.2,1005.0,2014-05-15 07:00:00
0.7,69.0,2.0,113.0,81.0,5.5,1005.0,2014-05-15 08:00:00
0.7,70.9,3.5,95.9,51.0,5.6,1005.0,2014-05-15 09:00:00
0.7,81.3,8.0,114.6,57.0,5.7,1005.0,2014-05-15 10:00:00
0.7,84.6,14.3,108.8,52.0,6.4,1005.0,2014-05-15 11:00:00
0.6,76.9,31.5,149.4,56.0,7.3,1005.0,2014-05-15 12:00:00
0.6,79.5,49.0,171.8,71.0,10.5,1005.0,2014-05-15 13:00:00
0.5,51.3,79.2,188.2,87.0,7.8,1005.0,2014-05-15 14:00:00
0.4,42.1,86.1,221.5,97.0,4.7,1005.0,2014-05-15 15:00:00
0.4,36.2,92.0,263.4,116.0,5.2,1005.0,2014-05-15 16:00:00
0.5,33.5,111.0,230.7,105.0,6.7,1005.0,2014-05-15 17:00:00
0.4,32.4,113.7,215.5,106.0,5.5,1005.0,2014-05-15 18:00:00
0.5,37.6,103.8,181.7,89.0,5.5,1005.0,2014-05-15 19:00:00
0.5,42.1,93.8,163.7,73.0,6.8,1005.0,2014-05-15 20:00:00
0.5,62.1,69.6,170.5,76.0,9.9,1005.0,2014-05-15 21:00:00
0.6,61.1,61.9,166.9,82.0,12.9,1005.0,2014-05-15 22:00:00
0.6,89.8,26.7,185.6,85.0,11.3,1005.0,2014-05-15 23:00:00
0.7,93.9,16.9,180.2,87.0,10.8,1005.0,2014-05-16 00:00:00
0.8,101.2,6.9,188.4,86.0,10.1,1005.0,2014-05-16 01:00:00
1.0,121.7,2.0,213.8,102.0,8.8,1005.0,2014-05-16 02:00:00
1.2,127.1,2.0,212.5,98.0,10.4,1005.0,2014-05-16 03:00:00
