CO_Concentration,NO2_Concentration,O3_Concentration,PM10_Concentration,PM25_Concentration,SO2_Concentration,station_id,time
1.3,55.5,82.2,97.3,69.0,30.6,1015.0,2014-05-09 15:00:00
1.6,63.3,76.0,109.7,73.0,29.4,1015.0,2014-05-09 16:00:00
1.0,51.0,115.0,96.0,55.0,23.0,1015.0,2014-05-09 17:00:00
0.6,33.0,144.0,83.0,38.0,13.0,1015.0,2014-05-09 18:00:00
0.5,38.0,132.0,97.0,31.0,12.0,1015.0,2014-05-09 19:00:00
0.6,39.0,126.0,107.0,36.0,9.0,1015.0,2014-05-09 20:00:00
0.8,43.0,111.0,117.0,47.0,14.0,1015.0,2014-05-09 21:00:00
1.1,45.0,102.0,132.0,52.0,21.0,1015.0,2014-05-09 22:00:00
1.1,43.0,104.0,99.0,50.0,21.0,1015.0,2014-05-09 23:00:00
1.1,46.0,92.0,99.0,51.0,21.0,1015.0,2014-05-10 00:00:00
1.1,47.0,82.0,90.0,56.0,21.0,1015.0,2014-05-10 01:00:00
1.2,46.0,78.0,85.0,43.0,24.0,1015.0,2014-05-10 02:00:00
1.1,46.0,72.0,73.0,40.0,24.0,1015.0,2014-05-10 03:00:00
1.1,43.0,72.0,70.0,38.0,24.0,1015.0,2014-05-10 04:00:00
1.1,47.0,64.0,72.0,39.0,24.0,1015.0,2014-05-10 05:00:00
1.2,51.0,58.0,74.0,40.0,26.0,1015.0,2014-05-10 06:00:00
1.2,57.0,55.0,78.0,44.0,28.0,1015.0,2014-05-10 07:00:00
1.3,53.0,60.0,87.0,44.0,32.0,1015.0,2014-05-10 08:00:00
1.3,53.0,63.0,96.0,54.0,33.0,1015.0,2014-05-10 09:00:00
1.4,54.0,67.0,94.0,51.0,36.0,1015.0,2014-05-10 10:00:00
1.4,52.0,74.0,99.0,60.0,36.0,1015.0,2014-05-10 11:00:00
1.4,57.0,73.0,97.0,51.0,35.0,1015.0,2014-05-10 12:00:00
1.5,60.0,74.0,100.0,57.0,37.0,1015.0,2014-05-10 13:00:00
1.5,67.0,71.0,105.0,55.0,38.0,1015.0,2014-05-10 14:00:00
1.4,53.0,100.0,98.0,66.0,34.0,1015.0,2014-05-10 15:00:00
1.3,58.0,103.0,95.0,59.0,28.0,1015.0,2014-05-10 16:00:00
1.3,69.0,93.0,110.0,57.0,26.0,1015.0,2014-05-10 17:00:00
1.5,78.0,88.0,117.0,61.0,24.0,1015.0,2014-05-10 18:00:00
1.5,90.0,70.0,121.0,68.0,23.0,1015.0,2014-05-10 19:00:00
1.5,102.0,47.0,117.0,66.0,22.0,1015.0,2014-05-10 20:00:00
1.7,106.0,30.0,128.0,71.0,20.0,1015.0,2014-05-10 21:00:00
1.4,78.0,49.0,91.0,53.0,22.0,1015.0,2014-05-10 22:00:00
1.0,44.0,84.0,58.0,34.0,7.0,1015.0,2014-05-10 23:00:00
1.0,40.0,64.0,26.0,26.0,3.0,1015.0,2014-05-11 00:00:00
1.4,62.0,29.0,40.0,35.0,2.0,1015.0,2014-05-11 01:00:00
1.4,50.0,38.0,,48.0,2.0,1015.0,2014-05-11 02:00:00
1.4,36.0,52.0,,51.0,2.0,1015.0,2014-05-11 03:00:00
1.4,37.0,43.0,,52.0,2.0,1015.0,2014-05-11 04:00:00
1.2,28.0,62.0,,48.0,2.0,1015.0,2014-05-11 05:00:00
1.1,22.0,71.0,,43.0,2.0,1015.0,2014-05-11 06:00:00
1.0,28.0,68.0,,34.0,2.0,1015.0,2014-05-11 07:00:00
0.9,32.0,68.0,,26.0,2.0,1015.0,2014-05-11 08:00:00
0.9,34.0,64.0,,27.0,2.0,1015.0,2014-05-11 09:00:00
1.0,41.0,57.0,,22.0,2.0,1015.0,2014-05-11 10:00:00
0.9,40.0,67.0,,18.0,2.0,1015.0,2014-05-11 11:00:00
0.8,44.0,66.0,,14.0,2.0,1015.0,2014-05-11 12:00:00
0.7,41.0,78.0,,14.0,2.0,1015.0,2014-05-11 13:00:00
0.7,39.0,83.0,,13.0,2.0,1015.0,2014-05-11 14:00:00
0.7,39.0,83.3,,13.0,2.0,1015.0,2014-05-11 15:00:00
0.7,30.0,99.0,,9.0,2.0,1015.0,2014-05-11 16:00:00
0.8,39.0,88.0,5.0,3.0,2.0,1015.0,2014-05-11 17:00:00
0.8,40.0,81.0,15.0,8.0,2.0,1015.0,2014-05-11 18:00:00
0.9,52.0,72.0,25.0,20.0,2.0,1015.0,2014-05-11 19:00:00
0.8,46.0,76.0,23.0,18.0,2.0,1015.0,2014-05-11 20:00:00
0.7,47.0,68.0,24.0,18.0,2.0,1015.0,2014-05-11 21:00:00
0.8,52.0,54.0,27.0,20.0,2.0,1015.0,2014-05-11 22:00:00
0.8,53.0,42.0,29.0,21.0,2.0,1015.0,2014-05-11 23:00:00
0.8,60.0,23.0,29.0,26.0,2.0,1015.0,2014-05-12 00:00:00
0.9,73.0,9.0,27.0,24.0,2.0,1015.0,2014-05-12 01:00:00
0.7,77.0,3.0,,28.0,,1015.0,2014-05-12 02:00:00
,76.0,3.0,32.0,29.0,2.0,1015.0,2014-05-12 03:00:00
0.8,71.0,,27.0,19.0,2.0,1015.0,2014-05-12 04:00:00
0.9,,2.0,25.0,23.0,2.0,1015.0,2014-05-12 05:00:00
1.2,63.0,2.0,42.0,37.0,2.0,1015.0,2014-05-12 06:00:00
1.5,75.0,2.0,68.0,57.0,4.0,1015.0,2014-05-12 07:00:00
1.7,91.0,2.0,82.0,66.0,8.0,1015.0,2014-05-12 08:00:00
0.7,50.0,54.0,,35.0,7.0,1015.0,2014-05-12 09:00:00
0.5,37.0,77.0,30.0,12.0,4.0,1015.0,2014-05-12 10:00:00
0.5,30.0,98.0,18.0,11.0,4.0,1015.0,2014-05-12 11:00:00
0.5,31.0,109.0,55.0,16.0,4.0,1015.0,2014-05-12 12:00:00
0.5,31.2,109.0,,15.0,4.0,1015.0,2014-05-12 13:00:00
0.4,23.0,140.0,27.0,23.0,4.0,1015.0,2014-05-12 14:00:00
0.3,27.0,151.0,43.0,16.0,4.0,1015.0,2014-05-12 15:00:00
0.4,32.0,156.0,53.0,20.0,5.0,1015.0,2014-05-12 16:00:00
0.4,36.0,162.0,78.0,22.0,7.0,1015.0,2014-05-12 17:00:00
0.6,46.0,151.0,110.0,31.0,9.0,1015.0,2014-05-12 18:00:00
0.6,63.0,134.0,126.0,45.0,9.0,1015.0,2014-05-12 19:00:00
0.6,58.0,143.0,166.0,58.0,17.0,1015.0,2014-05-12 20:00:00
0.6,49.0,120.0,176.0,58.0,18.0,1015.0,2014-05-12 21:00:00
0.8,58.0,86.0,148.0,56.0,18.0,1015.0,2014-05-12 22:00:00
0.8,58.0,82.0,122.0,59.0,20.0,1015.0,2014-05-12 23:00:00
0.9,59.0,77.0,115.0,56.0,19.0,1015.0,2014-05-13 00:00:00
0.7,49.0,81.0,107.0,40.0,17.0,1015.0,2014-05-13 01:00:00
0.7,67.0,58.0,126.0,42.0,16.0,1015.0,2014-05-13 02:00:00
0.7,65.0,52.0,110.0,41.0,15.0,1015.0,2014-05-13 03:00:00
0.7,73.0,35.0,114.0,41.0,15.0,1015.0,2014-05-13 04:00:00
0.8,87.0,5.0,116.0,46.0,8.0,1015.0,2014-05-13 05:00:00
1.1,95.0,2.0,119.0,48.0,8.0,1015.0,2014-05-13 06:00:00
1.3,106.0,2.0,158.0,58.0,11.0,1015.0,2014-05-13 07:00:00
1.4,113.0,6.0,191.0,85.0,16.0,1015.0,2014-05-13 08:00:00
1.4,113.0,6.0,191.0,85.0,16.0,1015.0,2014-05-13 09:00:00
1.4,124.0,26.0,214.0,100.0,16.0,1015.0,2014-05-13 10:00:00
1.7,156.0,30.0,222.0,109.0,16.0,1015.0,2014-05-13 11:00:00
1.4,126.0,68.0,142.0,95.0,16.0,1015.0,2014-05-13 12:00:00
1.4,126.5,68.2,141.9,95.0,16.5,1015.0,2014-05-13 13:00:00
0.7,57.0,117.0,121.0,61.0,14.0,1015.0,2014-05-13 14:00:00
0.5,39.0,121.0,94.0,39.0,8.0,1015.0,2014-05-13 15:00:00
0.5,39.1,121.4,94.1,39.0,8.3,1015.0,2014-05-13 16:00:00
0.4,43.0,113.0,90.0,31.0,2.0,1015.0,2014-05-13 17:00:00
0.3,42.0,108.0,96.0,26.0,3.0,1015.0,2014-05-13 18:00:00
0.3,58.0,84.0,106.0,27.0,3.0,1015.0,2014-05-13 19:00:00
0.4,56.0,79.0,117.0,34.0,2.0,1015.0,2014-05-13 20:00:00
0.3,37.0,87.0,95.0,25.0,2.0,1015.0,2014-05-13 21:00:00
0.4,32.0,86.0,86.0,18.0,4.0,1015.0,2014-05-13 22:00:00
0.3,26.0,90.0,91.0,18.0,2.0,1015.0,2014-05-13 23:00:00
0.2,26.0,84.0,121.0,16.0,2.0,1015.0,2014-05-14 00:00:00
0.2,16.0,83.0,159.0,23.0,2.0,1015.0,2014-05-14 01:00:00
0.2,22.0,74.0,174.0,26.0,2.0,1015.0,2014-05-14 02:00:00
0.2,20.0,76.0,159.0,32.0,3.0,1015.0,2014-05-14 03:00:00
0.3,16.0,78.0,111.0,17.0,7.0,1015.0,2014-05-14 04:00:00
0.3,18.0,74.0,80.0,11.0,8.0,1015.0,2014-05-14 05:00:00
0.3,20.0,69.0,71.0,17.0,7.0,1015.0,2014-05-14 06:00:00
0.4,23.0,63.0,66.0,13.0,7.0,1015.0,2014-05-14 07:00:00
0.4,26.0,59.0,71.0,14.0,6.0,1015.0,2014-05-14 08:00:00
0.4,27.0,59.0,48.0,15.0,6.0,1015.0,2014-05-14 09:00:00
0.5,26.0,62.0,42.0,14.0,6.0,1015.0,2014-05-14 10:00:00
0.5,27.0,62.0,43.0,15.0,6.0,1015.0,2014-05-14 11:00:00
0.5,29.0,64.0,35.0,6.0,6.0,1015.0,2014-05-14 12:00:00
0.5,26.0,71.0,30.0,15.0,5.0,1015.0,2014-05-14 13:00:00
0.4,23.0,82.0,28.0,9.0,6.0,1015.0,2014-05-14 14:00:00
0.4,24.0,88.0,29.0,12.0,5.0,1015.0,2014-05-14 15:00:00
0.4,23.0,92.0,23.0,9.0,4.0,1015.0,2014-05-14 16:00:00
0.4,26.0,92.0,27.0,6.0,4.0,1015.0,2014-05-14 17:00:00
0.5,39.0,81.0,28.0,11.0,6.0,1015.0,2014-05-14 18:00:00
0.5,51.0,71.0,45.0,10.0,5.0,1015.0,2014-05-14 19:00:00
0.5,60.0,59.0,67.0,18.0,3.0,1015.0,2014-05-14 20:00:00
0.6,72.0,40.0,74.0,23.0,4.0,1015.0,2014-05-14 21:00:00
0.5,70.0,42.0,76.0,22.0,4.0,1015.0,2014-05-14 22:00:00
0.5,67.0,39.0,94.0,22.0,5.0,1015.0,2014-05-14 23:00:00
0.6,79.0,19.0,94.0,30.0,5.0,1015.0,2014-05-15 00:00:00
0.7,94.0,2.0,91.0,27.0,4.0,1015.0,2014-05-15 01:00:00
0.7,91.0,2.0,106.0,40.0,,1015.0,2014-05-15 02:00:00
