CO_Concentration,NO2_Concentration,O3_Concentration,PM10_Concentration,PM25_Concentration,SO2_Concentration,station_id,time
0.3,7.2,94.0,,29.0,2.6,1035.0,2014-05-02 13:00:00
0.3,2.0,100.9,,18.0,2.2,1035.0,2014-05-02 14:00:00
0.2,2.0,100.7,,13.0,2.0,1035.0,2014-05-02 15:00:00
0.2,2.0,100.4,,25.0,2.0,1035.0,2014-05-02 16:00:00
0.2,2.0,99.4,,27.0,2.0,1035.0,2014-05-02 17:00:00
0.2,2.9,98.9,,12.0,2.0,1035.0,2014-05-02 18:00:00
0.2,7.1,92.8,,21.0,2.0,1035.0,2014-05-02 19:00:00
0.3,4.3,87.5,275.2,36.0,2.0,1035.0,2014-05-02 20:00:00
0.3,8.8,67.3,109.5,18.0,2.0,1035.0,2014-05-02 21:00:00
0.3,9.7,47.1,89.3,23.0,2.0,1035.0,2014-05-02 22:00:00
0.3,15.5,35.5,42.7,21.0,2.0,1035.0,2014-05-02 23:00:00
0.3,22.2,26.2,20.0,15.0,2.0,1035.0,2014-05-03 00:00:00
0.3,21.3,22.0,51.3,26.0,2.0,1035.0,2014-05-03 01:00:00
0.3,31.5,12.5,58.2,26.0,2.0,1035.0,2014-05-03 02:00:00
0.4,38.5,4.0,53.0,28.0,2.0,1035.0,2014-05-03 03:00:00
0.4,52.4,2.0,35.7,26.0,2.0,1035.0,2014-05-03 04:00:00
0.5,38.4,15.4,,40.0,8.6,1035.0,2014-05-03 05:00:00
0.5,29.5,35.7,36.2,35.0,14.8,1035.0,2014-05-03 06:00:00
0.4,21.5,47.3,48.9,38.0,13.6,1035.0,2014-05-03 07:00:00
0.5,26.0,44.1,82.6,45.0,19.9,1035.0,2014-05-03 08:00:00
0.6,27.1,41.5,114.1,55.0,31.0,1035.0,2014-05-03 09:00:00
0.7,28.1,43.8,130.3,70.0,46.0,1035.0,2014-05-03 10:00:00
0.8,26.7,57.0,135.9,76.0,46.7,1035.0,2014-05-03 11:00:00
0.7,23.4,70.7,129.6,67.0,31.0,1035.0,2014-05-03 12:00:00
0.6,17.9,90.4,120.0,60.0,24.5,1035.0,2014-05-03 13:00:00
0.6,18.0,92.9,110.4,64.0,29.2,1035.0,2014-05-03 14:00:00
0.6,15.7,104.3,180.4,57.0,28.9,1035.0,2014-05-03 15:00:00
0.4,10.9,108.2,149.1,40.0,12.3,1035.0,2014-05-03 16:00:00
0.4,11.9,101.0,129.4,25.0,10.5,1035.0,2014-05-03 17:00:00
0.4,11.6,103.7,64.1,38.0,12.2,1035.0,2014-05-03 18:00:00
0.3,18.9,85.7,,33.0,7.5,1035.0,2014-05-03 19:00:00
0.2,6.9,77.7,489.1,72.0,2.8,1035.0,2014-05-03 20:00:00
0.2,3.0,76.0,578.6,79.0,2.0,1035.0,2014-05-03 21:00:00
0.2,2.0,77.1,631.5,80.0,2.0,1035.0,2014-05-03 22:00:00
0.2,2.0,78.6,346.5,38.0,2.0,1035.0,2014-05-03 23:00:00
0.2,2.0,81.3,158.5,32.0,2.0,1035.0,2014-05-04 00:00:00
0.3,2.0,82.0,158.5,34.0,2.0,1035.0,2014-05-04 01:00:00
0.3,2.0,78.5,96.2,28.0,2.0,1035.0,2014-05-04 02:00:00
0.3,4.5,71.7,59.6,27.0,2.0,1035.0,2014-05-04 03:00:00
0.3,4.7,71.2,54.9,30.0,3.1,1035.0,2014-05-04 04:00:00
0.3,6.0,67.9,40.1,34.0,3.4,1035.0,2014-05-04 05:00:00
0.3,4.9,64.3,56.8,26.0,2.1,1035.0,2014-05-04 06:00:00
0.3,5.2,46.9,76.3,34.0,2.0,1035.0,2014-05-04 07:00:00
0.3,12.4,55.3,,31.0,2.7,1035.0,2014-05-04 08:00:00
0.3,7.8,67.2,57.6,31.0,2.1,1035.0,2014-05-04 09:00:00
0.3,3.0,76.3,53.1,41.0,2.0,1035.0,2014-05-04 10:00:00
0.2,2.0,83.4,107.0,33.0,2.0,1035.0,2014-05-04 11:00:00
0.2,2.0,86.3,117.5,31.0,2.2,1035.0,2014-05-04 12:00:00
0.2,2.0,88.9,74.7,17.0,2.0,1035.0,2014-05-04 13:00:00
0.2,2.0,92.2,119.2,28.0,2.0,1035.0,2014-05-04 14:00:00
0.2,2.0,92.0,139.3,31.0,2.0,1035.0,2014-05-04 15:00:00
0.2,2.0,90.2,110.1,17.0,2.0,1035.0,2014-05-04 16:00:00
0.2,2.0,89.0,91.9,19.0,2.0,1035.0,2014-05-04 17:00:00
0.2,2.6,87.3,66.9,12.0,2.0,1035.0,2014-05-04 18:00:00
0.2,3.3,83.4,71.3,18.0,2.0,1035.0,2014-05-04 19:00:00
0.2,2.8,81.8,78.3,18.0,2.0,1035.0,2014-05-04 20:00:00
0.2,6.7,73.9,75.2,24.0,2.0,1035.0,2014-05-04 21:00:00
0.3,10.3,50.1,204.3,26.0,2.0,1035.0,2014-05-04 22:00:00
0.3,30.7,19.4,49.8,11.0,2.0,1035.0,2014-05-04 23:00:00
0.4,49.7,2.0,503.7,116.0,2.0,1035.0,2014-05-05 00:00:00
0.3,43.8,2.0,103.7,37.0,2.0,1035.0,2014-05-05 01:00:00
0.4,41.3,2.0,89.1,36.0,2.0,1035.0,2014-05-05 02:00:00
0.4,45.9,2.0,61.1,30.0,2.0,1035.0,2014-05-05 03:00:00
0.4,47.4,2.0,258.8,86.0,2.0,1035.0,2014-05-05 04:00:00
0.5,,2.0,449.6,133.0,2.0,1035.0,2014-05-05 05:00:00
0.5,36.8,2.0,180.7,77.0,2.0,1035.0,2014-05-05 06:00:00
0.5,34.0,2.0,188.5,77.0,2.0,1035.0,2014-05-05 07:00:00
0.6,47.8,2.0,151.7,71.0,2.5,1035.0,2014-05-05 08:00:00
0.4,31.7,37.1,46.1,26.0,2.0,1035.0,2014-05-05 09:00:00
0.3,9.3,68.0,33.3,15.0,2.0,1035.0,2014-05-05 10:00:00
0.3,5.5,76.8,40.5,8.0,2.0,1035.0,2014-05-05 11:00:00
0.3,3.6,83.9,14.5,,2.0,1035.0,2014-05-05 12:00:00
0.2,,86.1,214.0,,2.5,1035.0,2014-05-05 13:00:00
0.3,3.8,97.7,75.4,3.0,3.0,1035.0,2014-05-05 14:00:00
0.3,3.8,105.4,61.6,5.0,3.0,1035.0,2014-05-05 15:00:00
0.3,3.4,111.9,47.5,16.0,2.8,1035.0,2014-05-05 16:00:00
0.3,2.7,117.6,42.3,12.0,2.7,1035.0,2014-05-05 17:00:00
0.3,2.9,114.9,41.9,15.0,2.1,1035.0,2014-05-05 18:00:00
0.3,4.3,115.2,49.1,15.0,2.0,1035.0,2014-05-05 19:00:00
0.3,3.7,107.4,51.8,15.0,2.0,1035.0,2014-05-05 20:00:00
0.3,6.1,80.4,73.8,20.0,2.0,1035.0,2014-05-05 21:00:00
0.4,16.4,60.8,60.4,22.0,2.1,1035.0,2014-05-05 22:00:00
0.5,20.1,64.7,67.2,36.0,4.3,1035.0,2014-05-05 23:00:00
0.5,16.9,65.7,70.2,37.0,9.8,1035.0,2014-05-06 00:00:00
0.6,18.0,60.1,72.5,42.0,13.6,1035.0,2014-05-06 01:00:00
0.6,17.2,57.9,60.3,44.0,16.3,1035.0,2014-05-06 02:00:00
0.6,24.1,44.9,106.5,46.0,13.2,1035.0,2014-05-06 03:00:00
0.6,37.3,30.1,84.5,55.0,13.6,1035.0,2014-05-06 04:00:00
0.6,63.7,2.0,284.5,75.0,10.0,1035.0,2014-05-06 05:00:00
0.7,29.4,10.9,182.9,63.0,3.7,1035.0,2014-05-06 06:00:00
0.9,43.8,2.0,156.1,69.0,4.6,1035.0,2014-05-06 07:00:00
1.0,41.2,7.9,119.1,69.0,10.3,1035.0,2014-05-06 08:00:00
1.1,51.0,15.2,103.3,69.0,22.6,1035.0,2014-05-06 09:00:00
1.0,41.0,36.2,99.4,64.0,40.2,1035.0,2014-05-06 10:00:00
1.0,35.2,54.3,111.5,76.0,48.2,1035.0,2014-05-06 11:00:00
,,,,,,,2014-05-06 12:00:00
,,,,,,,2014-05-06 13:00:00
,,,,,,,2014-05-06 14:00:00
,,,,,,,2014-05-06 15:00:00
,,,,,,,2014-05-06 16:00:00
,,,,,,,2014-05-06 17:00:00
,,,,,,,2014-05-06 18:00:00
,,,,,,,2014-05-06 19:00:00
,,,,,,,2014-05-06 20:00:00
,,,,,,,2014-05-06 21:00:00
,,,,,,,2014-05-06 22:00:00
,,,,,,,2014-05-06 23:00:00
,,,,,,,2014-05-07 00:00:00
,,,,,,,2014-05-07 01:00:00
,,,,,,,2014-05-07 02:00:00
,,,,,,,2014-05-07 03:00:00
,,,,,,,2014-05-07 04:00:00
,,,,,,,2014-05-07 05:00:00
,,,,,,,2014-05-07 06:00:00
,,,,,,,2014-05-07 07:00:00
,,,,,,,2014-05-07 08:00:00
,,,,,,,2014-05-07 09:00:00
,,,,,,,2014-05-07 10:00:00
,,,,,,,2014-05-07 11:00:00
,,,,,,,2014-05-07 12:00:00
,,,,,,,2014-05-07 13:00:00
,,,,,,,2014-05-07 14:00:00
,,,,,,,2014-05-07 15:00:00
,,,,,,,2014-05-07 16:00:00
,,,,,,,2014-05-07 17:00:00
,,,,,,,2014-05-07 18:00:00
,,,,,,,2014-05-07 19:00:00
,,,,,,,2014-05-07 20:00:00
,,,,,,,2014-05-07 21:00:00
,,,,,,,2014-05-07 22:00:00
,,,,,,,2014-05-07 23:00:00
,,,,,,,2014-05-08 00:00:00
,,,,,,,2014-05-08 01:00:00
,,,,,,,2014-05-08 02:00:00
,,,,,,,2014-05-08 03:00:00
,,,,,,,2014-05-08 04:00:00
,,,,,,,2014-05-08 05:00:00
,,,,,,,2014-05-08 06:00:00
,,,,,,,2014-05-08 07:00:00
,,,,,,,2014-05-08 08:00:00
,,,,,,,2014-05-08 09:00:00
,,,,,,,2014-05-08 10:00:00
,,,,,,,2014-05-08 11:00:00
,,,,,,,2014-05-08 12:00:00
0.7,7.5,151.3,68.3,61.0,16.9,1035.0,2014-05-08 13:00:00
0.7,7.5,151.3,68.3,61.0,16.9,1035.0,2014-05-08 14:00:00
0.7,9.5,162.9,73.8,73.0,20.9,1035.0,2014-05-08 15:00:00
0.7,9.5,170.6,65.0,57.0,21.0,1035.0,2014-05-08 16:00:00
0.6,6.7,170.4,63.7,50.0,17.1,1035.0,2014-05-08 17:00:00
0.6,8.0,166.5,69.0,47.0,14.8,1035.0,2014-05-08 18:00:00
0.6,10.4,149.8,85.1,45.0,11.9,1035.0,2014-05-08 19:00:00
0.8,12.4,136.4,69.4,46.0,15.6,1035.0,2014-05-08 20:00:00
1.2,18.7,127.0,82.4,48.0,23.8,1035.0,2014-05-08 21:00:00
1.3,27.0,104.0,90.7,54.0,31.5,1035.0,2014-05-08 22:00:00
1.4,24.8,99.2,92.0,52.0,23.3,1035.0,2014-05-08 23:00:00
1.0,14.5,123.8,86.3,61.0,22.9,1035.0,2014-05-09 00:00:00
1.0,14.8,112.7,76.5,60.0,22.6,1035.0,2014-05-09 01:00:00
1.0,37.2,72.9,124.1,60.0,17.3,1035.0,2014-05-09 02:00:00
1.3,62.3,30.2,211.6,69.0,14.9,1035.0,2014-05-09 03:00:00
1.5,51.8,34.1,172.3,74.0,16.0,1035.0,2014-05-09 04:00:00
1.2,50.8,32.4,115.3,80.0,19.1,1035.0,2014-05-09 05:00:00
0.8,25.4,65.6,78.7,68.0,14.6,1035.0,2014-05-09 06:00:00
0.8,25.0,61.9,74.1,65.0,17.4,1035.0,2014-05-09 07:00:00
1.4,32.3,49.4,84.3,77.0,23.4,1035.0,2014-05-09 08:00:00
1.9,40.2,41.4,129.5,86.0,28.2,1035.0,2014-05-09 09:00:00
1.7,54.0,36.2,115.5,91.0,28.6,1035.0,2014-05-09 10:00:00
1.6,72.9,25.0,160.8,97.0,31.1,1035.0,2014-05-09 11:00:00
1.1,70.5,28.3,148.8,92.0,31.1,1035.0,2014-05-09 12:00:00
0.9,49.3,60.6,129.3,82.0,29.4,1035.0,2014-05-09 13:00:00
0.9,26.3,95.9,91.7,78.0,32.9,1035.0,2014-05-09 14:00:00
0.8,34.4,104.9,111.0,67.0,33.5,1035.0,2014-05-09 15:00:00
0.7,69.3,96.2,141.8,55.0,36.9,1035.0,2014-05-09 16:00:00
0.6,59.3,120.3,134.0,47.0,26.9,1035.0,2014-05-09 17:00:00
0.6,61.5,115.2,176.4,38.0,19.9,1035.0,2014-05-09 18:00:00
0.6,61.2,106.5,168.1,38.0,16.7,1035.0,2014-05-09 19:00:00
0.5,31.3,117.2,139.2,33.0,16.6,1035.0,2014-05-09 20:00:00
0.6,24.3,121.4,138.2,38.0,15.1,1035.0,2014-05-09 21:00:00
0.5,20.1,117.6,122.6,41.0,18.7,1035.0,2014-05-09 22:00:00
0.5,16.4,114.2,100.3,41.0,10.2,1035.0,2014-05-09 23:00:00
0.5,15.2,108.0,116.1,43.0,7.8,1035.0,2014-05-10 00:00:00
0.9,16.6,96.6,137.7,54.0,10.0,1035.0,2014-05-10 01:00:00
1.0,19.1,85.8,98.0,58.0,12.2,1035.0,2014-05-10 02:00:00
1.1,21.2,75.0,97.3,56.0,14.1,1035.0,2014-05-10 03:00:00
1.2,24.1,65.5,89.8,57.0,17.7,1035.0,2014-05-10 04:00:00
1.3,26.8,56.3,85.3,49.0,19.9,1035.0,2014-05-10 05:00:00
1.3,28.4,50.2,81.6,49.0,20.3,1035.0,2014-05-10 06:00:00
1.4,27.1,50.4,70.6,46.0,20.9,1035.0,2014-05-10 07:00:00
1.5,28.7,49.4,63.5,48.0,22.5,1035.0,2014-05-10 08:00:00
1.6,37.0,46.1,74.3,50.0,30.6,1035.0,2014-05-10 09:00:00
1.7,45.3,43.4,83.6,56.0,33.3,1035.0,2014-05-10 10:00:00
1.6,37.8,55.6,76.9,59.0,32.6,1035.0,2014-05-10 11:00:00
1.6,37.5,62.7,83.9,63.0,36.4,1035.0,2014-05-10 12:00:00
1.5,34.9,76.1,82.7,59.0,34.4,1035.0,2014-05-10 13:00:00
1.2,24.2,95.6,72.8,55.0,28.5,1035.0,2014-05-10 14:00:00
1.0,48.9,90.3,72.8,57.0,25.9,1035.0,2014-05-10 15:00:00
0.7,45.0,104.0,64.5,53.0,21.2,1035.0,2014-05-10 16:00:00
0.5,27.7,127.4,51.9,38.0,20.2,1035.0,2014-05-10 17:00:00
0.5,24.5,119.5,51.3,23.0,16.4,1035.0,2014-05-10 18:00:00
0.4,31.6,108.5,50.3,23.0,16.9,1035.0,2014-05-10 19:00:00
0.5,22.1,109.4,68.6,30.0,16.1,1035.0,2014-05-10 20:00:00
0.7,15.8,75.9,128.9,50.0,6.0,1035.0,2014-05-10 21:00:00
0.7,19.7,35.4,68.0,42.0,2.2,1035.0,2014-05-10 22:00:00
0.6,21.6,30.6,42.1,38.0,2.0,1035.0,2014-05-10 23:00:00
0.7,25.7,31.1,,36.0,2.0,1035.0,2014-05-11 00:00:00
0.7,18.9,46.3,,43.0,2.0,1035.0,2014-05-11 01:00:00
0.6,13.9,55.2,,38.0,2.0,1035.0,2014-05-11 02:00:00
0.6,26.2,41.1,,44.0,2.0,1035.0,2014-05-11 03:00:00
,,,,,,,2014-05-11 04:00:00
1.0,,30.9,,50.0,2.0,1035.0,2014-05-11 05:00:00
1.4,18.0,50.4,,54.0,2.0,1035.0,2014-05-11 06:00:00
1.3,14.5,55.6,,46.0,2.0,1035.0,2014-05-11 07:00:00
1.1,13.9,56.7,,43.0,2.0,1035.0,2014-05-11 08:00:00
0.9,9.3,75.3,,30.0,2.0,1035.0,2014-05-11 09:00:00
,,,,,,,2014-05-11 10:00:00
0.9,4.3,90.7,,23.0,2.0,1035.0,2014-05-11 11:00:00
0.8,3.7,101.0,,17.0,2.0,1035.0,2014-05-11 12:00:00
0.8,8.6,97.0,,19.0,2.0,1035.0,2014-05-11 13:00:00
0.7,13.1,86.1,,17.0,2.0,1035.0,2014-05-11 14:00:00
0.7,20.1,80.7,,15.0,2.0,1035.0,2014-05-11 15:00:00
0.6,18.4,87.4,,11.0,2.0,1035.0,2014-05-11 16:00:00
0.6,24.1,79.6,,3.0,2.0,1035.0,2014-05-11 17:00:00
0.6,16.7,86.6,,9.0,2.0,1035.0,2014-05-11 18:00:00
0.6,11.2,91.4,,9.0,2.0,1035.0,2014-05-11 19:00:00
0.6,6.6,90.9,,9.0,2.0,1035.0,2014-05-11 20:00:00
0.5,6.5,80.6,,3.0,2.0,1035.0,2014-05-11 21:00:00
0.6,10.0,73.9,,3.0,2.0,1035.0,2014-05-11 22:00:00
0.6,11.5,69.8,,6.0,2.0,1035.0,2014-05-11 23:00:00
0.7,10.5,62.8,,15.0,2.0,1035.0,2014-05-12 00:00:00
0.6,11.1,41.1,,28.0,2.0,1035.0,2014-05-12 01:00:00
0.6,13.4,36.6,,30.0,2.0,1035.0,2014-05-12 02:00:00
0.6,15.0,33.3,,26.0,2.0,1035.0,2014-05-12 03:00:00
0.6,21.8,22.1,,17.0,2.0,1035.0,2014-05-12 04:00:00
0.5,23.0,33.2,,21.0,2.0,1035.0,2014-05-12 05:00:00
0.4,20.8,33.0,,14.0,2.0,1035.0,2014-05-12 06:00:00
0.4,17.2,36.7,,6.0,2.0,1035.0,2014-05-12 07:00:00
0.5,21.2,36.4,,8.0,3.3,1035.0,2014-05-12 08:00:00
0.5,22.6,37.7,,13.0,5.8,1035.0,2014-05-12 09:00:00
0.5,21.1,42.9,,15.0,5.8,1035.0,2014-05-12 10:00:00
0.4,11.8,71.4,,7.0,5.4,1035.0,2014-05-12 11:00:00
0.4,5.2,95.5,,11.0,4.2,1035.0,2014-05-12 12:00:00
0.3,3.5,108.3,,11.0,2.9,1035.0,2014-05-12 13:00:00
0.3,2.0,121.9,,5.0,2.0,1035.0,2014-05-12 14:00:00
0.3,4.7,130.3,,19.0,3.5,1035.0,2014-05-12 15:00:00
0.4,4.7,133.5,,30.0,7.4,1035.0,2014-05-12 16:00:00
0.5,5.9,145.7,,22.0,8.3,1035.0,2014-05-12 17:00:00
0.5,8.9,152.0,,35.0,9.9,1035.0,2014-05-12 18:00:00
0.6,13.2,163.6,,49.0,16.3,1035.0,2014-05-12 19:00:00
0.6,14.8,156.3,,55.0,17.2,1035.0,2014-05-12 20:00:00
0.8,18.3,129.2,,56.0,20.1,1035.0,2014-05-12 21:00:00
0.9,20.6,118.3,,51.0,22.5,1035.0,2014-05-12 22:00:00
0.9,24.2,106.1,,51.0,19.7,1035.0,2014-05-12 23:00:00
0.7,18.7,99.8,,44.0,16.6,1035.0,2014-05-13 00:00:00
0.6,19.1,89.9,77.5,37.0,18.5,1035.0,2014-05-13 01:00:00
0.6,20.4,78.6,84.4,35.0,19.5,1035.0,2014-05-13 02:00:00
0.6,21.3,70.3,90.7,41.0,21.3,1035.0,2014-05-13 03:00:00
0.6,25.4,57.1,97.4,44.0,26.0,1035.0,2014-05-13 04:00:00
0.7,28.4,44.8,110.8,48.0,28.1,1035.0,2014-05-13 05:00:00
0.8,31.1,34.3,,108.0,25.9,1035.0,2014-05-13 06:00:00
0.9,35.0,21.7,109.9,65.0,19.8,1035.0,2014-05-13 07:00:00
1.0,37.5,19.3,143.6,76.0,31.9,1035.0,2014-05-13 08:00:00
1.1,36.7,29.0,158.7,93.0,41.2,1035.0,2014-05-13 09:00:00
1.2,39.1,40.9,174.3,102.0,42.9,1035.0,2014-05-13 10:00:00
1.2,37.5,63.6,151.6,99.0,39.9,1035.0,2014-05-13 11:00:00
1.0,34.6,88.7,137.7,85.0,34.3,1035.0,2014-05-13 12:00:00
1.1,34.6,108.1,168.0,86.0,33.9,1035.0,2014-05-13 13:00:00
1.2,30.0,128.3,141.6,91.0,35.5,1035.0,2014-05-13 14:00:00
1.2,26.2,149.4,117.1,92.0,39.1,1035.0,2014-05-13 15:00:00
1.0,21.1,185.4,110.8,83.0,32.6,1035.0,2014-05-13 16:00:00
1.0,22.4,211.4,125.1,83.0,29.9,1035.0,2014-05-13 17:00:00
0.9,17.1,222.4,110.0,76.0,26.2,1035.0,2014-05-13 18:00:00
0.8,17.5,185.3,139.4,68.0,19.8,1035.0,2014-05-13 19:00:00
0.8,46.2,97.4,144.6,61.0,12.3,1035.0,2014-05-13 20:00:00
0.9,43.6,100.4,127.6,79.0,9.8,1035.0,2014-05-13 21:00:00
0.5,18.6,107.7,,69.0,8.4,1035.0,2014-05-13 22:00:00
0.3,12.1,84.1,50.2,22.0,5.8,1035.0,2014-05-13 23:00:00
0.3,16.2,74.2,67.9,15.0,8.9,1035.0,2014-05-14 00:00:00
0.2,13.1,79.0,138.9,24.0,9.3,1035.0,2014-05-14 01:00:00
0.2,6.1,90.0,201.4,26.0,5.1,1035.0,2014-05-14 02:00:00
0.2,9.9,71.8,192.5,26.0,2.0,1035.0,2014-05-14 03:00:00
0.2,14.1,62.3,143.3,25.0,2.0,1035.0,2014-05-14 04:00:00
0.2,,44.7,114.3,23.0,4.4,1035.0,2014-05-14 05:00:00
0.2,11.0,69.5,82.0,15.0,6.6,1035.0,2014-05-14 06:00:00
0.3,17.9,58.6,76.0,17.0,5.5,1035.0,2014-05-14 07:00:00
0.3,17.8,52.2,83.4,18.0,5.1,1035.0,2014-05-14 08:00:00
0.3,24.0,49.2,77.3,10.0,7.2,1035.0,2014-05-14 09:00:00
0.3,12.1,65.8,85.5,12.0,4.3,1035.0,2014-05-14 10:00:00
0.3,10.2,71.0,56.2,10.0,2.5,1035.0,2014-05-14 11:00:00
0.3,12.9,71.8,49.3,7.0,3.1,1035.0,2014-05-14 12:00:00
0.2,11.1,77.2,33.1,12.0,2.8,1035.0,2014-05-14 13:00:00
0.2,2.0,90.6,22.0,8.0,2.0,1035.0,2014-05-14 14:00:00
0.3,4.8,87.1,20.2,14.0,2.2,1035.0,2014-05-14 15:00:00
0.3,19.5,78.5,42.2,5.0,4.1,1035.0,2014-05-14 16:00:00
0.3,19.8,83.5,46.5,7.0,4.4,1035.0,2014-05-14 17:00:00
0.3,28.2,74.8,28.7,16.0,4.6,1035.0,2014-05-14 18:00:00
0.3,12.1,77.7,24.3,15.0,2.0,1035.0,2014-05-14 19:00:00
0.3,16.2,71.6,35.9,13.0,2.0,1035.0,2014-05-14 20:00:00
0.3,23.9,48.2,47.7,13.0,2.0,1035.0,2014-05-14 21:00:00
0.3,31.9,45.5,36.7,15.0,3.4,1035.0,2014-05-14 22:00:00
0.3,24.1,59.3,42.2,20.0,4.5,1035.0,2014-05-14 23:00:00
0.3,32.9,44.5,54.1,21.0,6.6,1035.0,2014-05-15 00:00:00
0.4,36.3,34.5,53.3,22.0,10.5,1035.0,2014-05-15 01:00:00
0.5,38.0,27.5,69.5,36.0,23.8,1035.0,2014-05-15 02:00:00
0.6,44.2,15.0,97.0,49.0,31.9,1035.0,2014-05-15 03:00:00
0.6,42.2,8.4,94.5,49.0,19.4,1035.0,2014-05-15 04:00:00
0.7,53.0,2.0,94.1,51.0,19.6,1035.0,2014-05-15 05:00:00
0.7,54.0,2.0,140.4,60.0,19.1,1035.0,2014-05-15 06:00:00
0.8,41.3,2.0,217.4,70.0,7.1,1035.0,2014-05-15 07:00:00
0.7,32.0,2.0,130.7,56.0,7.8,1035.0,2014-05-15 08:00:00
0.7,39.6,4.8,94.5,56.0,18.5,1035.0,2014-05-15 09:00:00
0.7,57.5,10.0,112.2,58.0,18.7,1035.0,2014-05-15 10:00:00
0.7,50.6,27.8,122.4,61.0,14.9,1035.0,2014-05-15 11:00:00
0.5,25.8,67.7,87.8,66.0,10.9,1035.0,2014-05-15 12:00:00
0.4,10.2,97.8,173.4,61.0,7.5,1035.0,2014-05-15 13:00:00
0.4,14.8,104.6,210.6,67.0,8.4,1035.0,2014-05-15 14:00:00
0.4,13.4,108.1,246.7,82.0,8.7,1035.0,2014-05-15 15:00:00
0.5,11.2,129.6,279.9,87.0,9.1,1035.0,2014-05-15 16:00:00
0.3,3.7,127.1,301.2,84.0,6.2,1035.0,2014-05-15 17:00:00
0.3,5.5,132.2,245.7,67.0,7.2,1035.0,2014-05-15 18:00:00
0.3,8.1,127.0,209.9,63.0,9.7,1035.0,2014-05-15 19:00:00
0.3,9.0,113.9,188.6,51.0,6.5,1035.0,2014-05-15 20:00:00
0.4,18.5,94.3,162.9,53.0,8.2,1035.0,2014-05-15 21:00:00
0.5,55.2,41.3,376.3,88.0,9.1,1035.0,2014-05-15 22:00:00
0.5,63.0,19.4,468.6,94.0,8.7,1035.0,2014-05-15 23:00:00
0.6,30.3,63.3,167.9,59.0,21.0,1035.0,2014-05-16 00:00:00
0.6,22.4,65.1,145.6,47.0,17.7,1035.0,2014-05-16 01:00:00
0.6,26.5,71.3,188.3,57.0,18.7,1035.0,2014-05-16 02:00:00
