CO_Concentration,NO2_Concentration,O3_Concentration,PM10_Concentration,PM25_Concentration,SO2_Concentration,station_id,time
0.3,5.6,84.0,211.4,29.0,2.0,1025.0,2014-05-03 21:00:00
0.2,4.0,85.8,107.2,17.0,2.0,1025.0,2014-05-03 22:00:00
0.3,4.7,87.2,115.8,24.0,2.0,1025.0,2014-05-03 23:00:00
0.3,4.3,87.0,113.8,25.0,2.0,1025.0,2014-05-04 00:00:00
0.3,4.8,84.4,82.4,25.0,2.0,1025.0,2014-05-04 01:00:00
0.3,5.2,80.0,53.1,40.0,2.0,1025.0,2014-05-04 02:00:00
0.3,4.4,62.5,44.4,34.0,2.0,1025.0,2014-05-04 03:00:00
0.1,5.4,2.0,37.9,32.0,2.0,1025.0,2014-05-04 04:00:00
0.3,,64.4,41.7,29.0,2.0,1025.0,2014-05-04 05:00:00
0.4,4.7,80.0,41.3,37.0,2.0,1025.0,2014-05-04 06:00:00
0.4,4.5,81.0,35.5,34.0,2.0,1025.0,2014-05-04 07:00:00
0.4,6.5,79.0,43.0,36.0,2.0,1025.0,2014-05-04 08:00:00
0.4,6.8,77.7,41.1,31.0,2.0,1025.0,2014-05-04 09:00:00
0.3,4.3,81.3,40.5,23.0,2.0,1025.0,2014-05-04 10:00:00
0.3,5.3,81.0,41.2,18.0,2.0,1025.0,2014-05-04 11:00:00
0.3,4.3,86.9,63.0,13.0,2.0,1025.0,2014-05-04 12:00:00
0.3,5.8,91.6,130.1,29.0,2.0,1025.0,2014-05-04 13:00:00
0.3,4.8,90.9,175.0,19.0,2.0,1025.0,2014-05-04 14:00:00
0.3,6.6,87.9,66.6,16.0,2.0,1025.0,2014-05-04 15:00:00
0.3,5.3,89.0,67.5,9.0,2.0,1025.0,2014-05-04 16:00:00
0.3,4.7,86.9,43.3,10.0,2.0,1025.0,2014-05-04 17:00:00
0.3,4.9,85.4,46.8,11.0,2.0,1025.0,2014-05-04 18:00:00
0.3,5.5,84.8,36.5,10.0,2.0,1025.0,2014-05-04 19:00:00
0.3,6.5,84.6,30.6,14.0,2.0,1025.0,2014-05-04 20:00:00
0.3,12.7,74.5,24.5,11.0,2.0,1025.0,2014-05-04 21:00:00
0.3,19.3,59.5,43.5,20.0,2.0,1025.0,2014-05-04 22:00:00
0.5,37.1,29.0,54.1,15.0,2.0,1025.0,2014-05-04 23:00:00
0.5,50.4,11.3,68.0,16.0,2.0,1025.0,2014-05-05 00:00:00
0.5,50.7,9.4,63.9,27.0,3.4,1025.0,2014-05-05 01:00:00
0.5,47.7,10.2,55.2,17.0,2.7,1025.0,2014-05-05 02:00:00
0.4,31.4,26.0,38.9,16.0,2.7,1025.0,2014-05-05 03:00:00
0.4,20.3,37.2,26.1,14.0,6.8,1025.0,2014-05-05 04:00:00
0.4,24.6,35.0,24.3,8.0,5.2,1025.0,2014-05-05 05:00:00
0.4,19.2,40.7,32.7,10.0,7.4,1025.0,2014-05-05 06:00:00
0.4,28.5,27.5,59.0,15.0,8.8,1025.0,2014-05-05 07:00:00
0.4,27.7,28.4,33.7,13.0,9.3,1025.0,2014-05-05 08:00:00
0.4,33.5,30.9,68.2,16.0,9.7,1025.0,2014-05-05 09:00:00
0.4,32.4,43.0,46.0,18.0,10.7,1025.0,2014-05-05 10:00:00
0.3,24.0,60.0,31.3,12.0,10.9,1025.0,2014-05-05 11:00:00
0.3,10.7,80.4,12.6,9.0,5.5,1025.0,2014-05-05 12:00:00
0.4,7.4,88.2,15.3,11.0,2.0,1025.0,2014-05-05 13:00:00
0.4,6.3,95.1,5.0,,2.0,1025.0,2014-05-05 14:00:00
0.4,6.5,99.0,15.5,4.0,2.0,1025.0,2014-05-05 15:00:00
0.4,12.8,101.1,24.8,6.0,2.0,1025.0,2014-05-05 16:00:00
0.4,15.9,118.0,45.3,12.0,2.0,1025.0,2014-05-05 17:00:00
0.5,18.8,119.1,61.7,22.0,2.0,1025.0,2014-05-05 18:00:00
0.4,22.0,108.2,69.1,22.0,2.0,1025.0,2014-05-05 19:00:00
0.4,22.0,108.9,68.8,21.0,2.0,1025.0,2014-05-05 20:00:00
0.4,20.2,107.5,70.6,27.0,2.6,1025.0,2014-05-05 21:00:00
0.5,26.6,95.2,71.4,27.0,5.5,1025.0,2014-05-05 22:00:00
0.4,31.5,89.4,72.6,28.0,4.3,1025.0,2014-05-05 23:00:00
0.6,99.8,3.2,139.3,39.0,4.8,1025.0,2014-05-06 00:00:00
0.6,90.4,10.6,165.9,50.0,6.3,1025.0,2014-05-06 01:00:00
0.6,90.6,2.4,163.2,59.0,5.2,1025.0,2014-05-06 02:00:00
0.7,86.7,2.0,163.5,58.0,4.3,1025.0,2014-05-06 03:00:00
0.7,77.4,2.0,155.9,76.0,2.1,1025.0,2014-05-06 04:00:00
0.8,79.6,2.0,147.4,59.0,2.5,1025.0,2014-05-06 05:00:00
0.9,77.3,3.1,141.9,58.0,3.5,1025.0,2014-05-06 06:00:00
1.0,69.9,14.5,104.5,60.0,11.5,1025.0,2014-05-06 07:00:00
1.0,61.7,24.6,105.9,70.0,15.8,1025.0,2014-05-06 08:00:00
1.0,51.4,36.5,99.2,69.0,20.6,1025.0,2014-05-06 09:00:00
0.9,40.4,55.8,86.8,65.0,26.6,1025.0,2014-05-06 10:00:00
0.9,38.3,66.6,90.8,71.0,32.6,1025.0,2014-05-06 11:00:00
,,,,,,,2014-05-06 12:00:00
,,,,,,,2014-05-06 13:00:00
,,,,,,,2014-05-06 14:00:00
,,,,,,,2014-05-06 15:00:00
,,,,,,,2014-05-06 16:00:00
,,,,,,,2014-05-06 17:00:00
,,,,,,,2014-05-06 18:00:00
,,,,,,,2014-05-06 19:00:00
,,,,,,,2014-05-06 20:00:00
,,,,,,,2014-05-06 21:00:00
,,,,,,,2014-05-06 22:00:00
,,,,,,,2014-05-06 23:00:00
,,,,,,,2014-05-07 00:00:00
,,,,,,,2014-05-07 01:00:00
,,,,,,,2014-05-07 02:00:00
,,,,,,,2014-05-07 03:00:00
,,,,,,,2014-05-07 04:00:00
,,,,,,,2014-05-07 05:00:00
,,,,,,,2014-05-07 06:00:00
,,,,,,,2014-05-07 07:00:00
,,,,,,,2014-05-07 08:00:00
,,,,,,,2014-05-07 09:00:00
,,,,,,,2014-05-07 10:00:00
,,,,,,,2014-05-07 11:00:00
,,,,,,,2014-05-07 12:00:00
,,,,,,,2014-05-07 13:00:00
,,,,,,,2014-05-07 14:00:00
,,,,,,,2014-05-07 15:00:00
,,,,,,,2014-05-07 16:00:00
,,,,,,,2014-05-07 17:00:00
,,,,,,,2014-05-07 18:00:00
,,,,,,,2014-05-07 19:00:00
,,,,,,,2014-05-07 20:00:00
,,,,,,,2014-05-07 21:00:00
,,,,,,,2014-05-07 22:00:00
,,,,,,,2014-05-07 23:00:00
,,,,,,,2014-05-08 00:00:00
,,,,,,,2014-05-08 01:00:00
,,,,,,,2014-05-08 02:00:00
,,,,,,,2014-05-08 03:00:00
,,,,,,,2014-05-08 04:00:00
,,,,,,,2014-05-08 05:00:00
,,,,,,,2014-05-08 06:00:00
,,,,,,,2014-05-08 07:00:00
,,,,,,,2014-05-08 08:00:00
,,,,,,,2014-05-08 09:00:00
,,,,,,,2014-05-08 10:00:00
,,,,,,,2014-05-08 11:00:00
,,,,,,,2014-05-08 12:00:00
0.7,16.7,139.0,100.3,57.0,11.3,1025.0,2014-05-08 13:00:00
0.7,16.7,139.0,100.3,57.0,11.3,1025.0,2014-05-08 14:00:00
0.8,19.4,147.1,102.0,63.0,11.7,1025.0,2014-05-08 15:00:00
0.7,18.3,150.6,107.5,62.0,10.6,1025.0,2014-05-08 16:00:00
0.7,20.3,156.2,111.9,68.0,9.3,1025.0,2014-05-08 17:00:00
0.7,20.3,162.1,105.5,66.0,8.8,1025.0,2014-05-08 18:00:00
0.6,20.4,164.8,106.8,62.0,8.7,1025.0,2014-05-08 19:00:00
0.6,22.6,162.2,113.0,61.0,8.5,1025.0,2014-05-08 20:00:00
0.7,55.2,120.3,142.6,66.0,9.3,1025.0,2014-05-08 21:00:00
0.9,86.9,76.1,191.9,75.0,10.6,1025.0,2014-05-08 22:00:00
1.2,68.2,74.7,172.6,74.0,13.2,1025.0,2014-05-08 23:00:00
1.4,85.7,44.5,163.5,71.0,16.7,1025.0,2014-05-09 00:00:00
1.3,108.4,23.1,177.9,68.0,18.3,1025.0,2014-05-09 01:00:00
1.3,69.4,62.3,146.2,67.0,19.1,1025.0,2014-05-09 02:00:00
1.4,57.7,68.2,139.7,69.0,18.1,1025.0,2014-05-09 03:00:00
1.4,67.7,48.2,140.6,69.0,15.8,1025.0,2014-05-09 04:00:00
1.2,72.7,35.4,136.9,74.0,16.2,1025.0,2014-05-09 05:00:00
0.9,56.1,53.1,121.4,69.0,17.2,1025.0,2014-05-09 06:00:00
0.8,48.7,59.8,115.8,69.0,16.2,1025.0,2014-05-09 07:00:00
1.0,60.8,50.8,124.4,72.0,22.9,1025.0,2014-05-09 08:00:00
1.8,70.8,46.4,145.0,80.0,42.8,1025.0,2014-05-09 09:00:00
2.4,85.6,35.9,174.2,88.0,55.7,1025.0,2014-05-09 10:00:00
2.8,82.8,41.2,200.1,96.0,69.1,1025.0,2014-05-09 11:00:00
2.8,77.9,45.0,200.5,99.0,62.9,1025.0,2014-05-09 12:00:00
2.3,71.6,46.8,180.3,96.0,44.6,1025.0,2014-05-09 13:00:00
1.8,59.9,56.5,142.9,92.0,31.2,1025.0,2014-05-09 14:00:00
1.5,53.9,66.1,122.7,86.0,30.6,1025.0,2014-05-09 15:00:00
1.3,50.1,76.1,108.9,76.0,28.8,1025.0,2014-05-09 16:00:00
1.5,52.7,74.6,114.3,79.0,30.0,1025.0,2014-05-09 17:00:00
1.5,49.9,78.3,117.4,78.0,31.5,1025.0,2014-05-09 18:00:00
1.5,56.5,74.1,122.6,73.0,28.4,1025.0,2014-05-09 19:00:00
0.8,54.4,96.5,90.9,50.0,23.2,1025.0,2014-05-09 20:00:00
0.5,47.0,109.3,118.3,43.0,15.4,1025.0,2014-05-09 21:00:00
0.5,53.3,94.6,117.3,43.0,13.5,1025.0,2014-05-09 22:00:00
0.8,47.7,91.1,130.0,48.0,14.6,1025.0,2014-05-09 23:00:00
1.0,43.2,90.5,161.2,57.0,14.1,1025.0,2014-05-10 00:00:00
1.0,42.2,87.8,115.0,54.0,13.8,1025.0,2014-05-10 01:00:00
1.0,46.6,66.8,94.8,60.0,11.0,1025.0,2014-05-10 02:00:00
1.0,60.1,36.3,142.0,67.0,12.6,1025.0,2014-05-10 03:00:00
0.1,75.1,2.0,168.3,66.0,15.4,1025.0,2014-05-10 04:00:00
0.6,,40.7,186.2,64.0,14.3,1025.0,2014-05-10 05:00:00
1.0,61.3,36.5,119.7,46.0,11.7,1025.0,2014-05-10 06:00:00
1.0,66.0,35.6,315.2,74.0,15.2,1025.0,2014-05-10 07:00:00
1.1,49.3,52.9,137.4,57.0,18.0,1025.0,2014-05-10 08:00:00
1.2,50.3,58.3,110.5,45.0,25.2,1025.0,2014-05-10 09:00:00
1.1,55.4,61.2,91.6,46.0,32.3,1025.0,2014-05-10 10:00:00
1.0,36.9,76.8,94.3,44.0,29.6,1025.0,2014-05-10 11:00:00
1.0,38.5,77.0,109.5,52.0,30.2,1025.0,2014-05-10 12:00:00
1.0,40.5,79.6,105.4,54.0,26.5,1025.0,2014-05-10 13:00:00
1.0,41.9,82.2,99.2,56.0,25.9,1025.0,2014-05-10 14:00:00
1.0,36.7,91.1,92.5,58.0,30.1,1025.0,2014-05-10 15:00:00
1.1,35.2,101.6,106.3,65.0,31.6,1025.0,2014-05-10 16:00:00
1.1,37.6,99.8,95.6,60.0,28.7,1025.0,2014-05-10 17:00:00
1.1,39.7,101.4,96.1,63.0,26.3,1025.0,2014-05-10 18:00:00
1.1,43.9,98.7,94.2,52.0,25.8,1025.0,2014-05-10 19:00:00
1.2,51.0,92.2,100.1,60.0,23.7,1025.0,2014-05-10 20:00:00
1.3,79.7,59.4,120.5,66.0,21.8,1025.0,2014-05-10 21:00:00
1.2,69.7,57.6,126.1,62.0,18.6,1025.0,2014-05-10 22:00:00
1.3,83.4,29.9,150.5,80.0,12.4,1025.0,2014-05-10 23:00:00
1.0,69.0,40.0,129.3,60.0,4.7,1025.0,2014-05-11 00:00:00
0.7,47.5,31.1,50.4,31.0,2.0,1025.0,2014-05-11 01:00:00
0.6,29.0,43.2,,39.0,2.0,1025.0,2014-05-11 02:00:00
0.7,25.2,52.0,,41.0,2.0,1025.0,2014-05-11 03:00:00
0.9,22.6,47.9,,44.0,2.0,1025.0,2014-05-11 04:00:00
1.0,16.0,65.7,,45.0,2.0,1025.0,2014-05-11 05:00:00
0.8,11.2,72.8,,34.0,2.0,1025.0,2014-05-11 06:00:00
0.7,13.1,71.8,,34.0,2.0,1025.0,2014-05-11 07:00:00
0.6,16.6,65.0,,20.0,2.0,1025.0,2014-05-11 08:00:00
0.6,19.5,69.2,,31.0,2.0,1025.0,2014-05-11 09:00:00
0.7,22.3,62.5,,20.0,2.0,1025.0,2014-05-11 10:00:00
0.6,12.7,87.9,,12.0,2.0,1025.0,2014-05-11 11:00:00
0.5,6.6,102.8,,9.0,2.0,1025.0,2014-05-11 12:00:00
0.5,10.7,95.5,,9.0,2.0,1025.0,2014-05-11 13:00:00
0.5,10.0,94.6,,5.0,2.0,1025.0,2014-05-11 14:00:00
0.5,9.1,97.1,,3.0,2.0,1025.0,2014-05-11 15:00:00
0.5,8.2,92.2,,3.0,2.0,1025.0,2014-05-11 16:00:00
0.5,8.1,96.1,,3.0,2.0,1025.0,2014-05-11 17:00:00
0.5,11.4,93.2,,6.0,2.0,1025.0,2014-05-11 18:00:00
0.6,23.5,76.1,,13.0,2.0,1025.0,2014-05-11 19:00:00
0.7,35.0,66.9,,18.0,2.0,1025.0,2014-05-11 20:00:00
0.6,44.0,47.1,,18.0,2.0,1025.0,2014-05-11 21:00:00
0.6,50.5,24.7,,24.0,2.0,1025.0,2014-05-11 22:00:00
0.7,43.4,12.9,,27.0,2.0,1025.0,2014-05-11 23:00:00
0.8,53.7,8.0,,37.0,2.0,1025.0,2014-05-12 00:00:00
0.7,52.7,5.4,,39.0,2.0,1025.0,2014-05-12 01:00:00
0.8,54.5,2.0,,40.0,2.0,1025.0,2014-05-12 02:00:00
0.8,53.4,2.0,,38.0,2.0,1025.0,2014-05-12 03:00:00
0.4,25.1,59.6,,16.0,2.0,1025.0,2014-05-12 04:00:00
0.2,6.9,82.8,,3.0,2.0,1025.0,2014-05-12 05:00:00
0.2,6.0,85.7,,9.0,2.0,1025.0,2014-05-12 06:00:00
0.3,7.3,87.0,,12.0,2.0,1025.0,2014-05-12 07:00:00
0.3,10.0,83.4,,14.0,2.0,1025.0,2014-05-12 08:00:00
0.3,12.2,81.9,,15.0,2.0,1025.0,2014-05-12 09:00:00
0.3,11.1,84.1,,12.0,2.0,1025.0,2014-05-12 10:00:00
0.3,8.8,94.3,,19.0,2.0,1025.0,2014-05-12 11:00:00
0.3,7.8,102.1,22.3,17.0,2.0,1025.0,2014-05-12 12:00:00
0.3,12.1,103.7,46.3,20.0,2.0,1025.0,2014-05-12 13:00:00
0.4,19.9,107.1,49.6,24.0,2.0,1025.0,2014-05-12 14:00:00
0.5,20.9,118.8,38.7,16.0,2.0,1025.0,2014-05-12 15:00:00
0.5,24.7,125.5,65.8,27.0,2.0,1025.0,2014-05-12 16:00:00
0.5,26.4,132.4,86.3,27.0,2.0,1025.0,2014-05-12 17:00:00
0.5,27.7,133.5,91.8,30.0,2.3,1025.0,2014-05-12 18:00:00
0.6,36.8,128.0,121.5,41.0,2.7,1025.0,2014-05-12 19:00:00
0.7,48.0,110.6,114.0,41.0,3.6,1025.0,2014-05-12 20:00:00
0.9,105.7,48.5,178.0,47.0,2.8,1025.0,2014-05-12 21:00:00
0.9,132.3,3.6,255.4,67.0,2.0,1025.0,2014-05-12 22:00:00
1.0,117.4,2.0,200.8,65.0,2.0,1025.0,2014-05-12 23:00:00
1.0,96.1,2.0,181.2,55.0,2.0,1025.0,2014-05-13 00:00:00
1.1,87.8,2.0,225.5,61.0,2.0,1025.0,2014-05-13 01:00:00
0.8,85.3,2.0,190.5,50.0,2.0,1025.0,2014-05-13 02:00:00
0.9,76.5,2.0,260.9,62.0,3.3,1025.0,2014-05-13 03:00:00
0.1,63.1,2.0,227.2,52.0,2.0,1025.0,2014-05-13 04:00:00
0.8,,5.0,224.1,56.0,3.0,1025.0,2014-05-13 05:00:00
1.2,58.7,2.2,191.3,48.0,2.3,1025.0,2014-05-13 06:00:00
1.1,63.0,2.0,155.2,48.0,2.0,1025.0,2014-05-13 07:00:00
0.9,58.1,11.1,103.1,35.0,2.0,1025.0,2014-05-13 08:00:00
0.9,69.7,12.0,142.7,31.0,4.4,1025.0,2014-05-13 09:00:00
1.1,88.5,13.2,212.3,57.0,3.9,1025.0,2014-05-13 10:00:00
1.1,83.4,31.5,196.5,80.0,5.9,1025.0,2014-05-13 11:00:00
1.1,97.1,32.3,173.0,88.0,31.2,1025.0,2014-05-13 12:00:00
1.2,107.7,42.9,205.5,93.0,33.7,1025.0,2014-05-13 13:00:00
1.2,113.3,62.4,199.2,101.0,25.4,1025.0,2014-05-13 14:00:00
1.2,93.3,102.2,177.1,98.0,12.5,1025.0,2014-05-13 15:00:00
0.6,22.3,112.6,83.8,51.0,5.9,1025.0,2014-05-13 16:00:00
0.5,14.8,114.6,97.6,31.0,2.3,1025.0,2014-05-13 17:00:00
0.4,13.8,114.2,83.6,30.0,2.0,1025.0,2014-05-13 18:00:00
0.4,14.6,112.7,80.6,32.0,2.0,1025.0,2014-05-13 19:00:00
0.4,16.6,107.2,75.9,27.0,2.1,1025.0,2014-05-13 20:00:00
0.3,13.0,103.7,117.8,34.0,2.0,1025.0,2014-05-13 21:00:00
0.3,13.2,100.7,83.6,24.0,5.3,1025.0,2014-05-13 22:00:00
0.4,12.0,97.0,115.1,26.0,8.8,1025.0,2014-05-13 23:00:00
0.3,9.0,96.7,159.0,33.0,9.0,1025.0,2014-05-14 00:00:00
0.3,5.9,98.5,200.8,39.0,4.0,1025.0,2014-05-14 01:00:00
0.3,5.3,95.5,189.4,35.0,2.2,1025.0,2014-05-14 02:00:00
0.3,6.0,93.8,141.6,29.0,2.0,1025.0,2014-05-14 03:00:00
0.3,6.5,88.7,118.4,28.0,6.0,1025.0,2014-05-14 04:00:00
0.3,5.8,85.0,83.6,24.0,4.3,1025.0,2014-05-14 05:00:00
0.3,4.7,84.7,66.9,19.0,3.4,1025.0,2014-05-14 06:00:00
0.3,6.5,78.1,58.6,17.0,3.7,1025.0,2014-05-14 07:00:00
0.3,6.8,74.4,53.9,14.0,3.1,1025.0,2014-05-14 08:00:00
0.3,7.2,74.1,43.5,13.0,2.0,1025.0,2014-05-14 09:00:00
0.3,9.9,71.9,27.4,13.0,2.0,1025.0,2014-05-14 10:00:00
0.3,8.0,76.3,29.8,9.0,2.0,1025.0,2014-05-14 11:00:00
0.3,8.7,77.6,20.4,11.0,2.0,1025.0,2014-05-14 12:00:00
0.4,11.0,78.3,20.1,8.0,2.0,1025.0,2014-05-14 13:00:00
0.4,9.7,81.4,23.4,8.0,2.3,1025.0,2014-05-14 14:00:00
0.4,8.7,88.7,21.3,12.0,2.4,1025.0,2014-05-14 15:00:00
0.4,9.6,94.6,22.4,14.0,3.6,1025.0,2014-05-14 16:00:00
0.4,8.5,97.3,14.3,8.0,3.2,1025.0,2014-05-14 17:00:00
0.4,19.9,86.3,42.2,9.0,4.3,1025.0,2014-05-14 18:00:00
0.5,27.7,80.1,32.3,25.0,6.5,1025.0,2014-05-14 19:00:00
0.3,8.1,98.9,15.3,11.0,2.0,1025.0,2014-05-14 20:00:00
0.5,62.2,44.2,73.5,16.0,2.0,1025.0,2014-05-14 21:00:00
0.9,107.8,3.2,164.6,39.0,3.0,1025.0,2014-05-14 22:00:00
0.7,87.4,3.1,161.5,43.0,2.0,1025.0,2014-05-14 23:00:00
0.7,77.1,2.1,250.6,46.0,2.0,1025.0,2014-05-15 00:00:00
0.7,73.7,2.2,141.1,40.0,2.3,1025.0,2014-05-15 01:00:00
0.7,72.3,2.0,134.7,29.0,2.0,1025.0,2014-05-15 02:00:00
0.7,69.7,2.0,136.3,33.0,2.0,1025.0,2014-05-15 03:00:00
0.6,64.8,2.0,81.5,17.0,2.0,1025.0,2014-05-15 04:00:00
0.5,60.7,2.8,74.4,18.0,2.0,1025.0,2014-05-15 05:00:00
0.6,61.8,2.4,90.0,20.0,2.0,1025.0,2014-05-15 06:00:00
0.5,43.8,17.0,78.4,20.0,2.1,1025.0,2014-05-15 07:00:00
0.5,43.6,14.0,78.8,25.0,4.3,1025.0,2014-05-15 08:00:00
0.5,39.8,24.9,85.4,29.0,8.8,1025.0,2014-05-15 09:00:00
0.6,45.3,26.2,126.8,31.0,8.0,1025.0,2014-05-15 10:00:00
0.7,60.5,23.6,154.7,39.0,9.3,1025.0,2014-05-15 11:00:00
0.7,66.2,30.8,169.2,55.0,13.8,1025.0,2014-05-15 12:00:00
0.7,60.2,48.4,232.2,67.0,9.3,1025.0,2014-05-15 13:00:00
0.7,50.7,73.3,264.9,86.0,6.8,1025.0,2014-05-15 14:00:00
0.6,44.0,94.2,313.9,109.0,4.3,1025.0,2014-05-15 15:00:00
0.6,29.5,104.4,368.6,122.0,2.9,1025.0,2014-05-15 16:00:00
0.6,36.2,109.8,373.5,113.0,5.4,1025.0,2014-05-15 17:00:00
0.7,36.4,112.4,330.6,108.0,5.8,1025.0,2014-05-15 18:00:00
0.7,38.4,108.6,336.6,107.0,5.9,1025.0,2014-05-15 19:00:00
0.9,87.0,61.0,346.4,117.0,6.2,1025.0,2014-05-15 20:00:00
0.9,91.6,44.8,366.2,120.0,5.7,1025.0,2014-05-15 21:00:00
1.0,119.2,16.9,358.5,105.0,6.6,1025.0,2014-05-15 22:00:00
1.2,124.6,5.0,350.3,109.0,5.5,1025.0,2014-05-15 23:00:00
