CO_Concentration,NO2_Concentration,O3_Concentration,PM10_Concentration,PM25_Concentration,SO2_Concentration,station_id,time
0.3,18.6,100.2,,12.0,3.0,1020.0,2014-05-02 15:00:00
0.3,15.7,106.6,,22.0,3.1,1020.0,2014-05-02 16:00:00
0.2,21.0,95.0,128.0,12.0,2.0,1020.0,2014-05-02 17:00:00
0.3,23.0,88.0,176.0,24.0,2.0,1020.0,2014-05-02 18:00:00
0.3,30.0,79.0,21.0,3.0,2.0,1020.0,2014-05-02 19:00:00
0.4,44.0,56.0,51.0,3.0,2.0,1020.0,2014-05-02 20:00:00
0.4,40.0,36.0,80.0,20.0,2.0,1020.0,2014-05-02 21:00:00
0.7,79.0,8.0,34.0,19.0,2.0,1020.0,2014-05-02 22:00:00
0.7,70.0,5.0,60.0,30.0,2.0,1020.0,2014-05-02 23:00:00
0.8,68.0,4.0,44.0,30.0,2.0,1020.0,2014-05-03 00:00:00
0.8,66.0,5.0,37.0,27.0,2.0,1020.0,2014-05-03 01:00:00
0.8,64.0,4.0,43.0,31.0,2.0,1020.0,2014-05-03 02:00:00
0.6,65.0,4.0,33.0,31.0,2.0,1020.0,2014-05-03 03:00:00
0.5,,3.0,52.0,29.0,2.0,1020.0,2014-05-03 04:00:00
0.4,55.0,4.0,45.0,30.0,2.0,1020.0,2014-05-03 05:00:00
0.4,57.0,4.0,38.0,31.0,2.0,1020.0,2014-05-03 06:00:00
0.5,45.0,9.0,81.0,37.0,3.0,1020.0,2014-05-03 07:00:00
0.5,54.0,24.0,,49.0,17.0,1020.0,2014-05-03 08:00:00
0.6,54.0,36.0,103.0,54.0,20.0,1020.0,2014-05-03 09:00:00
0.6,46.0,56.0,95.0,59.0,21.0,1020.0,2014-05-03 10:00:00
0.5,33.0,82.0,82.0,55.0,24.0,1020.0,2014-05-03 11:00:00
0.5,24.0,104.0,86.0,50.0,25.0,1020.0,2014-05-03 12:00:00
0.5,23.8,104.5,85.6,49.0,25.2,1020.0,2014-05-03 13:00:00
0.4,16.4,120.5,109.3,51.0,16.9,1020.0,2014-05-03 14:00:00
0.4,26.0,104.0,58.0,36.0,9.0,1020.0,2014-05-03 15:00:00
0.4,25.6,103.7,58.3,35.0,8.8,1020.0,2014-05-03 16:00:00
0.3,21.0,97.0,94.0,23.0,5.0,1020.0,2014-05-03 17:00:00
0.2,22.0,88.0,362.0,54.0,2.0,1020.0,2014-05-03 18:00:00
0.2,19.0,82.0,482.0,62.0,2.0,1020.0,2014-05-03 19:00:00
0.2,16.0,81.0,367.0,47.0,2.0,1020.0,2014-05-03 20:00:00
0.2,18.0,77.0,192.0,24.0,4.0,1020.0,2014-05-03 21:00:00
0.2,17.6,77.1,192.1,23.0,4.2,1020.0,2014-05-03 22:00:00
0.2,12.0,82.0,122.0,31.0,2.0,1020.0,2014-05-03 23:00:00
0.2,10.0,82.0,97.0,29.0,2.0,1020.0,2014-05-04 00:00:00
0.3,11.0,79.0,85.0,36.0,4.0,1020.0,2014-05-04 01:00:00
0.3,11.0,77.0,40.0,30.0,3.0,1020.0,2014-05-04 02:00:00
0.2,8.0,80.0,,31.0,2.0,1020.0,2014-05-04 03:00:00
0.2,9.0,80.0,,27.0,2.0,1020.0,2014-05-04 04:00:00
0.3,11.0,77.0,,30.0,4.0,1020.0,2014-05-04 05:00:00
0.3,14.0,74.0,,,3.0,1020.0,2014-05-04 06:00:00
0.3,26.0,62.0,,37.0,2.0,1020.0,2014-05-04 07:00:00
0.3,22.0,67.0,,37.0,2.0,1020.0,2014-05-04 08:00:00
0.3,19.0,72.0,,25.0,206.0,1020.0,2014-05-04 09:00:00
0.3,18.0,77.0,,29.0,55.0,1020.0,2014-05-04 10:00:00
0.2,15.0,86.0,100.0,19.0,2.0,1020.0,2014-05-04 11:00:00
0.2,14.0,88.0,106.0,16.0,2.0,1020.0,2014-05-04 12:00:00
0.2,12.0,90.0,181.0,22.0,2.0,1020.0,2014-05-04 13:00:00
0.2,13.0,88.0,120.0,12.0,2.0,1020.0,2014-05-04 14:00:00
0.2,15.0,86.0,57.0,16.0,2.0,1020.0,2014-05-04 15:00:00
0.2,18.0,85.0,57.0,24.0,2.0,1020.0,2014-05-04 16:00:00
0.2,25.0,79.0,46.0,14.0,2.0,1020.0,2014-05-04 17:00:00
0.3,25.0,78.0,50.0,18.0,2.0,1020.0,2014-05-04 18:00:00
0.2,28.0,70.0,57.0,20.0,2.0,1020.0,2014-05-04 19:00:00
0.3,41.0,53.0,76.0,20.0,2.0,1020.0,2014-05-04 20:00:00
0.3,37.0,41.0,126.0,19.0,2.0,1020.0,2014-05-04 21:00:00
0.3,37.4,41.3,,18.0,2.0,1020.0,2014-05-04 22:00:00
0.5,62.0,5.0,56.0,13.0,2.0,1020.0,2014-05-04 23:00:00
0.6,60.0,5.0,52.0,15.0,2.0,1020.0,2014-05-05 00:00:00
0.8,57.0,4.0,44.0,16.0,2.0,1020.0,2014-05-05 01:00:00
0.8,60.0,5.0,53.0,22.0,2.0,1020.0,2014-05-05 02:00:00
0.8,57.0,5.0,53.0,33.0,2.0,1020.0,2014-05-05 03:00:00
0.8,62.0,4.0,55.0,31.0,2.0,1020.0,2014-05-05 04:00:00
0.6,60.0,3.0,60.0,32.0,2.0,1020.0,2014-05-05 05:00:00
0.4,54.0,7.0,35.0,15.0,2.0,1020.0,2014-05-05 06:00:00
0.3,43.0,31.0,18.0,11.0,2.0,1020.0,2014-05-05 07:00:00
0.3,34.0,54.0,,31.0,2.0,1020.0,2014-05-05 08:00:00
0.3,24.0,68.0,15.0,5.0,2.0,1020.0,2014-05-05 09:00:00
0.3,20.0,76.0,19.0,14.0,2.0,1020.0,2014-05-05 10:00:00
0.2,17.0,86.0,20.0,7.0,2.0,1020.0,2014-05-05 11:00:00
0.2,17.0,93.0,23.0,15.0,2.0,1020.0,2014-05-05 12:00:00
0.2,14.0,100.0,15.0,10.0,2.0,1020.0,2014-05-05 13:00:00
0.2,14.5,99.7,14.7,10.0,2.2,1020.0,2014-05-05 14:00:00
0.3,17.0,105.0,35.0,24.0,4.0,1020.0,2014-05-05 15:00:00
0.3,17.2,105.2,34.8,24.0,3.8,1020.0,2014-05-05 16:00:00
0.3,25.0,117.0,75.0,28.0,4.0,1020.0,2014-05-05 17:00:00
0.3,25.0,126.0,73.0,9.0,4.0,1020.0,2014-05-05 18:00:00
0.3,26.0,116.0,52.0,37.0,3.0,1020.0,2014-05-05 19:00:00
0.3,31.0,100.0,55.0,27.0,4.0,1020.0,2014-05-05 20:00:00
0.4,50.0,65.0,71.0,22.0,4.0,1020.0,2014-05-05 21:00:00
0.5,62.0,42.0,75.0,28.0,3.0,1020.0,2014-05-05 22:00:00
0.6,56.0,54.0,70.0,39.0,11.0,1020.0,2014-05-05 23:00:00
0.6,40.0,60.0,80.0,56.0,12.0,1020.0,2014-05-06 00:00:00
0.6,43.0,47.0,73.0,45.0,10.0,1020.0,2014-05-06 01:00:00
0.6,41.0,45.0,78.0,36.0,11.0,1020.0,2014-05-06 02:00:00
0.8,60.0,29.0,74.0,59.0,14.0,1020.0,2014-05-06 03:00:00
1.1,,5.0,106.0,62.0,15.0,1020.0,2014-05-06 04:00:00
1.0,77.0,4.0,92.0,69.0,7.0,1020.0,2014-05-06 05:00:00
1.0,74.0,5.0,97.0,47.0,5.0,1020.0,2014-05-06 06:00:00
1.1,74.0,6.0,108.0,62.0,11.0,1020.0,2014-05-06 07:00:00
1.1,85.0,12.0,88.0,59.0,31.0,1020.0,2014-05-06 08:00:00
1.0,80.0,23.0,95.0,64.0,40.0,1020.0,2014-05-06 09:00:00
0.9,69.0,43.0,106.0,81.0,40.0,1020.0,2014-05-06 10:00:00
0.9,69.0,56.0,126.0,61.0,41.0,1020.0,2014-05-06 11:00:00
0.9,66.0,74.0,147.0,81.0,49.0,1020.0,2014-05-06 12:00:00
1.0,56.0,100.0,148.0,85.0,53.0,1020.0,2014-05-06 13:00:00
1.0,47.0,121.0,140.0,77.0,50.0,1020.0,2014-05-06 14:00:00
0.9,41.0,110.0,,,38.0,1020.0,2014-05-06 15:00:00
,,,,,,,2014-05-06 16:00:00
0.1,43.0,150.0,,,39.0,1020.0,2014-05-06 17:00:00
0.1,47.0,138.0,214.0,61.0,39.0,1020.0,2014-05-06 18:00:00
0.1,64.0,113.0,202.0,100.0,40.0,1020.0,2014-05-06 19:00:00
0.1,81.0,88.0,209.0,103.0,42.0,1020.0,2014-05-06 20:00:00
0.1,75.0,75.0,230.0,126.0,34.0,1020.0,2014-05-06 21:00:00
0.1,88.0,49.0,205.0,120.0,35.0,1020.0,2014-05-06 22:00:00
0.1,102.0,28.0,189.0,122.0,34.0,1020.0,2014-05-06 23:00:00
0.1,107.0,22.0,215.0,121.0,47.0,1020.0,2014-05-07 00:00:00
0.1,94.0,18.0,195.0,138.0,44.0,1020.0,2014-05-07 01:00:00
0.1,92.0,15.0,169.0,130.0,61.0,1020.0,2014-05-07 02:00:00
0.1,82.0,25.0,161.0,136.0,61.0,1020.0,2014-05-07 03:00:00
0.1,74.0,13.0,145.0,130.0,32.0,1020.0,2014-05-07 04:00:00
0.1,68.0,6.0,131.0,114.0,22.0,1020.0,2014-05-07 05:00:00
0.1,64.0,7.0,128.0,115.0,9.0,1020.0,2014-05-07 06:00:00
0.1,78.0,8.0,153.0,138.0,19.0,1020.0,2014-05-07 07:00:00
0.1,89.0,24.0,179.0,127.0,39.0,1020.0,2014-05-07 08:00:00
0.1,51.0,53.0,121.0,68.0,20.0,1020.0,2014-05-07 09:00:00
0.5,19.0,84.0,77.0,23.0,3.0,1020.0,2014-05-07 10:00:00
0.5,18.0,89.0,76.0,18.0,,1020.0,2014-05-07 11:00:00
,,,,,,,2014-05-07 12:00:00
0.4,15.0,107.0,90.0,28.0,8.0,1020.0,2014-05-07 13:00:00
0.4,15.0,111.0,85.0,24.0,8.0,1020.0,2014-05-07 14:00:00
0.4,14.0,109.0,76.0,24.0,7.0,1020.0,2014-05-07 15:00:00
0.4,17.0,104.0,52.0,16.0,6.0,1020.0,2014-05-07 16:00:00
0.4,21.0,100.0,25.0,12.0,6.0,1020.0,2014-05-07 17:00:00
0.4,32.0,86.0,33.0,8.0,4.0,1020.0,2014-05-07 18:00:00
0.4,34.0,80.0,,12.0,3.0,1020.0,2014-05-07 19:00:00
0.5,43.0,59.0,77.0,17.0,3.0,1020.0,2014-05-07 20:00:00
0.5,38.0,60.0,54.0,14.0,3.0,1020.0,2014-05-07 21:00:00
0.4,30.0,70.0,62.0,17.0,3.0,1020.0,2014-05-07 22:00:00
0.7,46.0,50.0,100.0,30.0,10.0,1020.0,2014-05-07 23:00:00
1.1,50.0,52.0,183.0,79.0,15.0,1020.0,2014-05-08 00:00:00
1.1,37.0,35.0,134.0,96.0,15.0,1020.0,2014-05-08 01:00:00
1.2,39.0,40.0,113.0,104.0,10.0,1020.0,2014-05-08 02:00:00
1.3,40.0,14.0,104.0,96.0,5.0,1020.0,2014-05-08 03:00:00
1.4,46.0,6.0,112.0,107.0,4.0,1020.0,2014-05-08 04:00:00
1.5,33.0,5.0,,135.0,4.0,1020.0,2014-05-08 05:00:00
1.6,39.0,4.0,,135.0,4.0,1020.0,2014-05-08 06:00:00
1.7,44.0,7.0,117.0,107.0,5.0,1020.0,2014-05-08 07:00:00
2.2,44.0,62.0,104.0,100.0,23.0,1020.0,2014-05-08 08:00:00
2.7,34.0,95.0,143.0,92.0,30.0,1020.0,2014-05-08 09:00:00
1.0,20.0,120.0,77.0,73.0,26.0,1020.0,2014-05-08 10:00:00
0.9,13.0,134.0,55.0,50.0,22.0,1020.0,2014-05-08 11:00:00
0.9,11.0,145.0,65.0,55.0,20.0,1020.0,2014-05-08 12:00:00
0.9,10.0,154.0,72.0,55.0,19.0,1020.0,2014-05-08 13:00:00
0.8,10.0,162.0,73.0,60.0,17.0,1020.0,2014-05-08 14:00:00
0.8,8.0,175.0,78.0,64.0,19.0,1020.0,2014-05-08 15:00:00
0.8,12.0,185.0,90.0,71.0,22.0,1020.0,2014-05-08 16:00:00
0.8,12.0,191.0,82.0,69.0,23.0,1020.0,2014-05-08 17:00:00
0.7,11.0,189.0,79.0,55.0,20.0,1020.0,2014-05-08 18:00:00
1.0,28.0,153.0,98.0,54.0,22.0,1020.0,2014-05-08 19:00:00
1.3,43.0,116.0,129.0,61.0,26.0,1020.0,2014-05-08 20:00:00
1.5,45.0,97.0,127.0,61.0,30.0,1020.0,2014-05-08 21:00:00
1.0,43.0,41.0,113.0,60.0,36.0,1020.0,2014-05-08 22:00:00
1.1,53.0,72.0,125.0,68.0,46.0,1020.0,2014-05-08 23:00:00
1.2,59.0,61.0,123.0,76.0,44.0,1020.0,2014-05-09 00:00:00
1.1,43.0,79.0,104.0,68.0,36.0,1020.0,2014-05-09 01:00:00
1.0,35.0,83.0,92.0,62.0,25.0,1020.0,2014-05-09 02:00:00
0.8,31.0,87.0,80.0,74.0,28.0,1020.0,2014-05-09 03:00:00
0.7,,71.0,74.0,56.0,25.0,1020.0,2014-05-09 04:00:00
1.0,45.0,65.0,95.0,69.0,31.0,1020.0,2014-05-09 05:00:00
2.0,56.0,57.0,109.0,79.0,56.0,1020.0,2014-05-09 06:00:00
2.9,72.0,51.0,136.0,88.0,84.0,1020.0,2014-05-09 07:00:00
3.5,85.0,37.0,157.0,99.0,96.0,1020.0,2014-05-09 08:00:00
3.5,85.3,36.9,156.6,99.0,96.1,1020.0,2014-05-09 09:00:00
2.3,192.0,54.0,133.0,85.0,57.0,1020.0,2014-05-09 10:00:00
1.7,44.0,68.0,114.0,82.0,42.0,1020.0,2014-05-09 11:00:00
1.4,53.0,78.0,81.0,80.0,35.0,1020.0,2014-05-09 12:00:00
1.4,52.6,77.6,80.7,79.0,35.3,1020.0,2014-05-09 13:00:00
,,,,,,,2014-05-09 14:00:00
1.3,53.7,84.4,83.7,62.0,31.8,1020.0,2014-05-09 15:00:00
1.6,62.9,79.4,101.7,72.0,35.4,1020.0,2014-05-09 16:00:00
0.7,32.0,143.0,70.0,40.0,20.0,1020.0,2014-05-09 17:00:00
0.6,32.0,143.0,80.0,34.0,16.0,1020.0,2014-05-09 18:00:00
0.6,31.7,142.9,79.7,33.0,16.2,1020.0,2014-05-09 19:00:00
0.6,36.0,127.0,106.0,39.0,11.0,1020.0,2014-05-09 20:00:00
0.8,41.0,114.0,112.0,47.0,17.0,1020.0,2014-05-09 21:00:00
1.1,45.0,106.0,107.0,49.0,23.0,1020.0,2014-05-09 22:00:00
1.1,42.0,68.0,99.0,53.0,24.0,1020.0,2014-05-09 23:00:00
1.0,40.0,66.0,88.0,58.0,24.0,1020.0,2014-05-10 00:00:00
1.1,44.0,36.0,81.0,52.0,26.0,1020.0,2014-05-10 01:00:00
1.2,44.0,81.0,71.0,49.0,30.0,1020.0,2014-05-10 02:00:00
1.2,43.0,38.0,71.0,48.0,31.0,1020.0,2014-05-10 03:00:00
1.2,40.0,66.0,68.0,37.0,31.0,1020.0,2014-05-10 04:00:00
1.2,52.0,24.0,69.0,41.0,30.0,1020.0,2014-05-10 05:00:00
1.2,48.0,47.0,72.0,39.0,31.0,1020.0,2014-05-10 06:00:00
1.3,56.0,39.0,75.0,49.0,35.0,1020.0,2014-05-10 07:00:00
1.4,56.0,60.0,82.0,44.0,38.0,1020.0,2014-05-10 08:00:00
1.4,54.0,66.0,79.0,48.0,38.0,1020.0,2014-05-10 09:00:00
1.4,58.0,67.0,85.0,54.0,42.0,1020.0,2014-05-10 10:00:00
1.4,59.0,70.0,94.0,59.0,43.0,1020.0,2014-05-10 11:00:00
1.5,67.0,68.0,95.0,58.0,44.0,1020.0,2014-05-10 12:00:00
1.4,61.0,83.0,86.0,59.0,45.0,1020.0,2014-05-10 13:00:00
1.3,58.0,98.0,78.0,65.0,40.0,1020.0,2014-05-10 14:00:00
1.3,58.0,105.0,77.0,65.0,33.0,1020.0,2014-05-10 15:00:00
1.2,70.0,97.0,88.0,66.0,30.0,1020.0,2014-05-10 16:00:00
1.3,78.0,92.0,102.0,61.0,29.0,1020.0,2014-05-10 17:00:00
1.4,85.0,89.0,103.0,72.0,29.0,1020.0,2014-05-10 18:00:00
1.4,82.0,85.0,106.0,73.0,25.0,1020.0,2014-05-10 19:00:00
0.6,60.0,86.0,52.0,40.0,12.0,1020.0,2014-05-10 20:00:00
1.1,81.0,56.0,96.0,51.0,20.0,1020.0,2014-05-10 21:00:00
1.4,75.0,56.0,106.0,47.0,25.0,1020.0,2014-05-10 22:00:00
1.2,44.0,47.0,80.0,43.0,7.0,1020.0,2014-05-10 23:00:00
0.8,48.0,33.0,49.0,34.0,2.0,1020.0,2014-05-11 00:00:00
1.2,59.0,42.0,33.0,30.0,2.0,1020.0,2014-05-11 01:00:00
1.3,45.0,20.0,,48.0,2.0,1020.0,2014-05-11 02:00:00
1.5,34.0,28.0,,54.0,3.0,1020.0,2014-05-11 03:00:00
1.4,22.0,69.0,,47.0,3.0,1020.0,2014-05-11 04:00:00
1.2,18.0,83.0,,41.0,2.0,1020.0,2014-05-11 05:00:00
0.9,17.0,90.0,,37.0,2.0,1020.0,2014-05-11 06:00:00
0.9,23.0,85.0,,31.0,2.0,1020.0,2014-05-11 07:00:00
0.8,34.0,78.0,,31.0,2.0,1020.0,2014-05-11 08:00:00
0.8,51.0,63.0,,26.0,2.0,1020.0,2014-05-11 09:00:00
1.0,46.0,60.0,,31.0,2.0,1020.0,2014-05-11 10:00:00
0.9,40.0,74.0,,23.0,2.0,1020.0,2014-05-11 11:00:00
0.9,37.0,80.0,,22.0,2.0,1020.0,2014-05-11 12:00:00
0.9,51.0,74.0,,17.0,2.0,1020.0,2014-05-11 13:00:00
0.8,52.0,79.0,,11.0,2.0,1020.0,2014-05-11 14:00:00
0.8,51.9,79.1,,10.0,2.0,1020.0,2014-05-11 15:00:00
0.7,43.0,93.0,,10.0,2.0,1020.0,2014-05-11 16:00:00
0.7,44.0,91.0,5.0,3.0,2.0,1020.0,2014-05-11 17:00:00
0.7,40.0,80.0,16.0,13.0,2.0,1020.0,2014-05-11 18:00:00
0.7,39.0,72.0,17.0,11.0,2.0,1020.0,2014-05-11 19:00:00
0.6,33.0,78.0,18.0,12.0,2.0,1020.0,2014-05-11 20:00:00
0.6,32.0,73.0,20.0,17.0,2.0,1020.0,2014-05-11 21:00:00
0.7,35.0,73.0,23.0,22.0,2.0,1020.0,2014-05-11 22:00:00
0.7,35.0,48.0,22.0,18.0,2.0,1020.0,2014-05-11 23:00:00
0.8,38.0,6.0,,35.0,2.0,1020.0,2014-05-12 00:00:00
0.8,44.0,7.0,,34.0,2.0,1020.0,2014-05-12 01:00:00
0.8,39.0,4.0,,31.0,2.0,1020.0,2014-05-12 02:00:00
0.7,46.0,4.0,24.0,22.0,2.0,1020.0,2014-05-12 03:00:00
0.7,,4.0,39.0,29.0,2.0,1020.0,2014-05-12 04:00:00
0.7,27.0,2.0,,25.0,2.0,1020.0,2014-05-12 05:00:00
1.0,39.0,3.0,30.0,30.0,2.0,1020.0,2014-05-12 06:00:00
1.5,59.0,6.0,56.0,39.0,2.0,1020.0,2014-05-12 07:00:00
1.4,93.0,8.0,51.0,42.0,2.0,1020.0,2014-05-12 08:00:00
1.1,100.0,17.0,,44.0,5.0,1020.0,2014-05-12 09:00:00
0.4,,,,9.0,3.0,1020.0,2014-05-12 10:00:00
0.4,28.0,100.0,41.0,14.0,3.0,1020.0,2014-05-12 11:00:00
0.3,16.0,118.0,37.0,9.0,3.0,1020.0,2014-05-12 12:00:00
0.3,15.7,117.7,,9.0,3.1,1020.0,2014-05-12 13:00:00
0.3,11.0,146.0,,21.0,2.0,1020.0,2014-05-12 14:00:00
0.3,11.0,154.0,26.0,16.0,3.0,1020.0,2014-05-12 15:00:00
0.4,14.0,50.0,31.0,22.0,5.0,1020.0,2014-05-12 16:00:00
0.4,18.0,150.0,54.0,29.0,7.0,1020.0,2014-05-12 17:00:00
0.4,18.3,149.9,,29.0,7.0,1020.0,2014-05-12 18:00:00
,,,,,,,2014-05-12 19:00:00
,,,,,,,2014-05-12 20:00:00
0.7,46.0,91.0,144.0,61.0,19.0,1020.0,2014-05-12 21:00:00
0.8,42.0,55.0,138.0,68.0,22.0,1020.0,2014-05-12 22:00:00
0.8,33.0,38.0,105.0,54.0,26.0,1020.0,2014-05-12 23:00:00
0.6,29.0,88.0,84.0,39.0,22.0,1020.0,2014-05-13 00:00:00
0.6,28.9,88.5,,39.0,22.0,1020.0,2014-05-13 01:00:00
,,,,,,,2014-05-13 02:00:00
0.6,43.2,68.1,98.1,37.0,15.5,1020.0,2014-05-13 03:00:00
,,,,,,,2014-05-13 04:00:00
,,,,,,,2014-05-13 05:00:00
,,,,,,,2014-05-13 06:00:00
,,,,,,,2014-05-13 07:00:00
,,,,,,,2014-05-13 08:00:00
,,,,,,,2014-05-13 09:00:00
,,,,,,,2014-05-13 10:00:00
,,,,,,,2014-05-13 11:00:00
,,,,,,,2014-05-13 12:00:00
,,,,,,,2014-05-13 13:00:00
0.9,78.3,95.3,107.7,60.0,18.1,1020.0,2014-05-13 14:00:00
,,,,,,,2014-05-13 15:00:00
,,,,,,,2014-05-13 16:00:00
,,,,,,,2014-05-13 17:00:00
0.3,38.4,31.1,68.7,19.0,2.5,1020.0,2014-05-13 18:00:00
0.4,53.0,39.0,111.0,29.0,4.0,1020.0,2014-05-13 19:00:00
0.4,48.0,75.0,133.0,35.0,3.0,1020.0,2014-05-13 20:00:00
0.3,39.0,86.0,110.0,26.0,2.0,1020.0,2014-05-13 21:00:00
0.3,42.0,25.0,76.0,24.0,2.0,1020.0,2014-05-13 22:00:00
0.3,41.7,25.4,76.5,24.0,2.5,1020.0,2014-05-13 23:00:00
0.3,38.9,70.2,93.0,18.0,2.0,1020.0,2014-05-14 00:00:00
0.3,28.3,30.0,111.5,20.0,2.0,1020.0,2014-05-14 01:00:00
0.2,19.0,77.0,143.0,30.0,2.0,1020.0,2014-05-14 02:00:00
0.2,18.9,77.2,143.2,29.0,2.0,1020.0,2014-05-14 03:00:00
0.3,20.0,38.0,120.0,22.0,5.0,1020.0,2014-05-14 04:00:00
0.3,24.0,46.0,92.0,25.0,7.0,1020.0,2014-05-14 05:00:00
0.3,23.9,45.7,91.6,25.0,6.7,1020.0,2014-05-14 06:00:00
0.3,27.0,59.0,79.0,17.0,6.0,1020.0,2014-05-14 07:00:00
0.3,27.2,59.1,79.3,16.0,6.5,1020.0,2014-05-14 08:00:00
,,,,,,,2014-05-14 09:00:00
,,,,,,,2014-05-14 10:00:00
0.4,25.0,67.0,40.0,13.0,7.0,1020.0,2014-05-14 11:00:00
0.4,26.0,68.0,34.0,11.0,7.0,1020.0,2014-05-14 12:00:00
0.4,26.2,68.1,33.9,10.0,7.0,1020.0,2014-05-14 13:00:00
,,,,,,,2014-05-14 14:00:00
0.3,26.0,88.0,,36.0,5.0,1020.0,2014-05-14 15:00:00
0.3,25.9,87.8,,35.0,5.0,1020.0,2014-05-14 16:00:00
0.7,20.0,92.0,,,10.0,1020.0,2014-05-14 17:00:00
0.7,19.8,91.6,,,10.4,1020.0,2014-05-14 18:00:00
0.4,28.5,83.1,,24.0,4.5,1020.0,2014-05-14 19:00:00
,,,,,,,2014-05-14 20:00:00
,,,,,,,2014-05-14 21:00:00
,,,,,,,2014-05-14 22:00:00
,,,,,,,2014-05-14 23:00:00
0.5,60.0,24.0,77.0,41.0,2.0,1020.0,2014-05-15 00:00:00
0.5,66.0,10.0,74.0,39.0,2.0,1020.0,2014-05-15 01:00:00
0.5,66.4,10.2,74.3,39.0,2.0,1020.0,2014-05-15 02:00:00
0.6,69.0,3.0,77.0,26.0,2.0,1020.0,2014-05-15 03:00:00
0.8,,5.0,114.0,41.0,3.0,1020.0,2014-05-15 04:00:00
0.8,,5.3,113.6,41.0,2.7,1020.0,2014-05-15 05:00:00
,,,,,,,2014-05-15 06:00:00
0.6,60.0,8.0,55.0,29.0,2.0,1020.0,2014-05-15 07:00:00
0.6,68.0,13.0,58.0,28.0,4.0,1020.0,2014-05-15 08:00:00
0.6,68.4,12.8,57.9,28.0,3.7,1020.0,2014-05-15 09:00:00
0.6,64.0,28.0,74.0,23.0,,1020.0,2014-05-15 10:00:00
0.7,67.0,35.0,116.0,42.0,,1020.0,2014-05-15 11:00:00
0.7,67.3,35.3,115.9,42.0,,1020.0,2014-05-15 12:00:00
0.6,60.5,53.4,169.4,51.0,,1020.0,2014-05-15 13:00:00
