CO_Concentration,NO2_Concentration,O3_Concentration,PM10_Concentration,PM25_Concentration,SO2_Concentration,station_id,time
0.4,34.0,40.0,48.0,22.0,2.0,1023.0,2014-05-05 08:00:00
0.3,15.0,72.0,,18.0,2.0,1023.0,2014-05-05 09:00:00
0.2,8.0,86.0,,12.0,2.0,1023.0,2014-05-05 10:00:00
0.3,7.0,91.0,,16.0,2.0,1023.0,2014-05-05 11:00:00
0.3,7.0,97.0,12.0,10.0,2.0,1023.0,2014-05-05 12:00:00
0.3,6.0,102.0,12.0,8.0,2.0,1023.0,2014-05-05 13:00:00
0.3,6.4,102.3,11.5,7.0,2.0,1023.0,2014-05-05 14:00:00
0.3,12.0,104.0,19.0,18.0,2.0,1023.0,2014-05-05 15:00:00
0.3,10.0,106.0,,14.0,2.0,1023.0,2014-05-05 16:00:00
0.3,19.0,106.0,50.0,20.0,2.0,1023.0,2014-05-05 17:00:00
0.4,30.0,99.0,61.0,19.0,3.0,1023.0,2014-05-05 18:00:00
0.4,34.0,100.0,82.0,26.0,3.0,1023.0,2014-05-05 19:00:00
0.4,47.0,82.0,79.0,27.0,3.0,1023.0,2014-05-05 20:00:00
0.4,43.0,79.0,74.0,34.0,6.0,1023.0,2014-05-05 21:00:00
0.4,43.3,79.0,,34.0,6.3,1023.0,2014-05-05 22:00:00
0.6,59.0,43.0,97.0,46.0,14.0,1023.0,2014-05-05 23:00:00
0.6,71.0,24.0,135.0,50.0,14.0,1023.0,2014-05-06 00:00:00
0.8,73.0,19.0,123.0,50.0,14.0,1023.0,2014-05-06 01:00:00
1.0,74.0,18.0,60.0,52.0,14.0,1023.0,2014-05-06 02:00:00
1.0,84.0,9.0,90.0,47.0,15.0,1023.0,2014-05-06 03:00:00
0.9,79.0,11.0,87.0,42.0,14.0,1023.0,2014-05-06 04:00:00
0.8,70.0,12.0,90.0,43.0,8.0,1023.0,2014-05-06 05:00:00
0.7,65.0,11.0,62.0,43.0,5.0,1023.0,2014-05-06 06:00:00
0.7,63.0,14.0,75.0,35.0,7.0,1023.0,2014-05-06 07:00:00
0.7,57.0,24.0,94.0,43.0,12.0,1023.0,2014-05-06 08:00:00
0.7,47.0,42.0,108.0,56.0,19.0,1023.0,2014-05-06 09:00:00
0.9,44.0,59.0,120.0,86.0,33.0,1023.0,2014-05-06 10:00:00
0.9,40.0,79.0,128.0,66.0,38.0,1023.0,2014-05-06 11:00:00
0.9,35.0,101.0,117.0,79.0,40.0,1023.0,2014-05-06 12:00:00
0.9,32.0,114.0,138.0,83.0,38.0,1023.0,2014-05-06 13:00:00
1.1,34.0,122.0,133.0,76.0,40.0,1023.0,2014-05-06 14:00:00
1.2,44.0,115.0,137.0,78.0,44.0,1023.0,2014-05-06 15:00:00
,,,,,,,2014-05-06 16:00:00
1.3,44.0,125.0,190.0,97.0,43.0,1023.0,2014-05-06 17:00:00
1.4,44.0,129.0,163.0,105.0,42.0,1023.0,2014-05-06 18:00:00
1.5,56.0,108.0,186.0,108.0,38.0,1023.0,2014-05-06 19:00:00
1.6,56.0,95.0,181.0,111.0,31.0,1023.0,2014-05-06 20:00:00
1.7,73.0,65.0,201.0,114.0,27.0,1023.0,2014-05-06 21:00:00
1.8,88.0,38.0,203.0,114.0,21.0,1023.0,2014-05-06 22:00:00
1.8,88.0,30.0,220.0,121.0,20.0,1023.0,2014-05-06 23:00:00
1.8,91.0,19.0,171.0,131.0,13.0,1023.0,2014-05-07 00:00:00
2.3,62.0,22.0,156.0,120.0,14.0,1023.0,2014-05-07 01:00:00
1.9,35.0,17.0,170.0,121.0,10.0,1023.0,2014-05-07 02:00:00
,45.0,8.0,155.0,121.0,4.0,1023.0,2014-05-07 03:00:00
2.1,68.0,2.0,147.0,122.0,4.0,1023.0,2014-05-07 04:00:00
0.8,,2.0,154.0,133.0,2.0,1023.0,2014-05-07 05:00:00
2.2,79.0,2.0,166.0,124.0,3.0,1023.0,2014-05-07 06:00:00
2.1,82.0,4.0,151.0,123.0,8.0,1023.0,2014-05-07 07:00:00
1.6,64.0,22.0,165.0,117.0,18.0,1023.0,2014-05-07 08:00:00
1.5,54.0,55.0,157.0,108.0,23.0,1023.0,2014-05-07 09:00:00
0.9,27.0,96.0,,73.0,15.0,1023.0,2014-05-07 10:00:00
0.5,13.0,110.0,,44.0,5.0,1023.0,2014-05-07 11:00:00
,,,,,,,2014-05-07 12:00:00
0.7,14.0,116.0,5.0,,2.0,1023.0,2014-05-07 13:00:00
0.5,10.0,111.0,5.0,,2.0,1023.0,2014-05-07 14:00:00
0.5,9.0,107.0,,,2.0,1023.0,2014-05-07 15:00:00
0.4,8.0,108.0,,42.0,2.0,1023.0,2014-05-07 16:00:00
0.5,8.0,108.0,,32.0,2.0,1023.0,2014-05-07 17:00:00
0.5,13.0,100.0,,70.0,2.0,1023.0,2014-05-07 18:00:00
0.5,21.0,88.0,74.0,11.0,2.0,1023.0,2014-05-07 19:00:00
0.5,13.0,99.0,51.0,13.0,2.0,1023.0,2014-05-07 20:00:00
0.5,16.0,91.0,36.0,17.0,2.0,1023.0,2014-05-07 21:00:00
0.5,18.0,86.0,37.0,20.0,2.0,1023.0,2014-05-07 22:00:00
0.9,34.0,71.0,80.0,56.0,5.0,1023.0,2014-05-07 23:00:00
1.5,59.0,45.0,155.0,92.0,6.0,1023.0,2014-05-08 00:00:00
1.6,52.0,48.0,142.0,111.0,4.0,1023.0,2014-05-08 01:00:00
1.4,35.0,73.0,108.0,106.0,5.0,1023.0,2014-05-08 02:00:00
1.3,41.0,66.0,115.0,96.0,5.0,1023.0,2014-05-08 03:00:00
1.3,32.0,47.0,92.0,89.0,2.0,1023.0,2014-05-08 04:00:00
1.4,49.0,13.0,116.0,100.0,2.0,1023.0,2014-05-08 05:00:00
1.5,56.0,2.0,128.0,118.0,2.0,1023.0,2014-05-08 06:00:00
1.5,53.0,12.0,136.0,119.0,2.0,1023.0,2014-05-08 07:00:00
1.5,49.0,29.0,140.0,126.0,6.0,1023.0,2014-05-08 08:00:00
1.3,39.0,42.0,136.0,121.0,18.0,1023.0,2014-05-08 09:00:00
1.5,29.0,80.0,109.0,104.0,25.0,1023.0,2014-05-08 10:00:00
1.5,36.0,106.0,114.0,107.0,24.0,1023.0,2014-05-08 11:00:00
1.6,45.0,120.0,109.0,97.0,20.0,1023.0,2014-05-08 12:00:00
1.3,24.0,147.0,98.0,81.0,15.0,1023.0,2014-05-08 13:00:00
1.2,15.0,172.0,65.0,60.0,12.0,1023.0,2014-05-08 14:00:00
1.2,14.0,176.0,89.0,61.0,11.0,1023.0,2014-05-08 15:00:00
1.3,17.0,180.0,84.0,69.0,13.0,1023.0,2014-05-08 16:00:00
1.4,20.0,191.0,112.0,77.0,18.0,1023.0,2014-05-08 17:00:00
1.1,24.0,170.0,109.0,80.0,15.0,1023.0,2014-05-08 18:00:00
1.2,34.0,139.0,112.0,75.0,16.0,1023.0,2014-05-08 19:00:00
1.3,36.0,121.0,115.0,65.0,23.0,1023.0,2014-05-08 20:00:00
1.1,32.0,112.0,117.0,60.0,17.0,1023.0,2014-05-08 21:00:00
1.0,33.0,99.0,108.0,64.0,22.0,1023.0,2014-05-08 22:00:00
0.9,36.0,92.0,102.0,53.0,21.0,1023.0,2014-05-08 23:00:00
0.9,22.0,105.0,94.0,58.0,19.0,1023.0,2014-05-09 00:00:00
0.9,19.0,112.0,75.0,54.0,15.0,1023.0,2014-05-09 01:00:00
0.9,23.0,98.0,86.0,55.0,18.0,1023.0,2014-05-09 02:00:00
0.9,25.0,84.0,62.0,58.0,22.0,1023.0,2014-05-09 03:00:00
1.0,31.0,68.0,90.0,67.0,28.0,1023.0,2014-05-09 04:00:00
1.0,28.0,64.0,85.0,67.0,22.0,1023.0,2014-05-09 05:00:00
1.4,40.0,50.0,100.0,62.0,22.0,1023.0,2014-05-09 06:00:00
1.8,54.0,41.0,99.0,76.0,32.0,1023.0,2014-05-09 07:00:00
2.1,51.0,56.0,106.0,72.0,43.0,1023.0,2014-05-09 08:00:00
2.8,44.0,70.0,148.0,78.0,63.0,1023.0,2014-05-09 09:00:00
2.3,41.0,78.0,128.0,68.0,51.0,1023.0,2014-05-09 10:00:00
1.9,36.0,85.0,114.0,60.0,37.0,1023.0,2014-05-09 11:00:00
1.7,34.0,88.0,99.0,59.0,32.0,1023.0,2014-05-09 12:00:00
1.7,33.9,88.3,98.7,59.0,32.4,1023.0,2014-05-09 13:00:00
1.6,32.0,99.0,98.0,61.0,33.0,1023.0,2014-05-09 14:00:00
1.6,32.5,99.1,98.1,61.0,33.0,1023.0,2014-05-09 15:00:00
1.7,32.3,105.9,110.0,58.0,34.5,1023.0,2014-05-09 16:00:00
1.1,24.0,130.0,112.0,60.0,20.0,1023.0,2014-05-09 17:00:00
0.9,20.0,135.0,128.0,42.0,13.0,1023.0,2014-05-09 18:00:00
1.1,24.0,128.0,,50.0,20.0,1023.0,2014-05-09 19:00:00
1.1,26.0,121.0,142.0,44.0,22.0,1023.0,2014-05-09 20:00:00
1.4,26.0,112.0,135.0,45.0,24.0,1023.0,2014-05-09 21:00:00
1.3,22.0,117.0,97.0,41.0,21.0,1023.0,2014-05-09 22:00:00
1.1,17.0,129.0,75.0,39.0,17.0,1023.0,2014-05-09 23:00:00
1.0,18.0,120.0,66.0,41.0,14.0,1023.0,2014-05-10 00:00:00
1.3,12.0,112.0,74.0,35.0,,1023.0,2014-05-10 01:00:00
,7.0,102.0,75.0,36.0,17.0,1023.0,2014-05-10 02:00:00
,11.0,98.0,71.0,41.0,12.0,1023.0,2014-05-10 03:00:00
0.7,13.0,96.0,62.0,32.0,15.0,1023.0,2014-05-10 04:00:00
0.5,,81.0,54.0,37.0,5.0,1023.0,2014-05-10 05:00:00
0.9,21.0,80.0,55.0,28.0,13.0,1023.0,2014-05-10 06:00:00
1.0,28.0,70.0,60.0,36.0,15.0,1023.0,2014-05-10 07:00:00
1.1,44.0,53.0,65.0,48.0,20.0,1023.0,2014-05-10 08:00:00
1.0,28.0,80.0,89.0,48.0,26.0,1023.0,2014-05-10 09:00:00
1.0,21.0,96.0,73.0,45.0,28.0,1023.0,2014-05-10 10:00:00
1.0,21.0,102.0,77.0,47.0,29.0,1023.0,2014-05-10 11:00:00
1.3,26.0,99.0,78.0,49.0,34.0,1023.0,2014-05-10 12:00:00
1.3,26.0,107.0,96.0,51.0,34.0,1023.0,2014-05-10 13:00:00
1.2,24.0,115.0,83.0,55.0,29.0,1023.0,2014-05-10 14:00:00
1.2,25.0,123.0,81.0,54.0,26.0,1023.0,2014-05-10 15:00:00
1.3,28.0,128.0,88.0,60.0,25.0,1023.0,2014-05-10 16:00:00
1.2,25.0,122.0,83.0,52.0,23.0,1023.0,2014-05-10 17:00:00
1.2,41.0,98.0,103.0,59.0,25.0,1023.0,2014-05-10 18:00:00
1.2,45.0,88.0,96.0,57.0,24.0,1023.0,2014-05-10 19:00:00
1.3,39.0,92.0,81.0,50.0,32.0,1023.0,2014-05-10 20:00:00
1.2,42.0,76.0,81.0,39.0,33.0,1023.0,2014-05-10 21:00:00
1.5,47.0,63.0,105.0,42.0,45.0,1023.0,2014-05-10 22:00:00
1.8,35.0,66.0,107.0,36.0,39.0,1023.0,2014-05-10 23:00:00
1.4,26.0,70.0,73.0,37.0,11.0,1023.0,2014-05-11 00:00:00
1.4,28.0,49.0,43.0,41.0,4.0,1023.0,2014-05-11 01:00:00
1.6,22.0,54.0,38.0,36.0,3.0,1023.0,2014-05-11 02:00:00
1.6,20.0,61.0,,55.0,3.0,1023.0,2014-05-11 03:00:00
1.3,14.0,68.0,,52.0,2.0,1023.0,2014-05-11 04:00:00
1.1,10.0,77.0,,39.0,2.0,1023.0,2014-05-11 05:00:00
0.9,8.0,79.0,,34.0,2.0,1023.0,2014-05-11 06:00:00
0.8,8.0,83.0,,30.0,2.0,1023.0,2014-05-11 07:00:00
0.9,10.0,77.0,,31.0,2.0,1023.0,2014-05-11 08:00:00
0.8,10.0,82.0,,22.0,2.0,1023.0,2014-05-11 09:00:00
0.8,10.0,88.0,,19.0,2.0,1023.0,2014-05-11 10:00:00
0.8,12.0,94.0,,15.0,2.0,1023.0,2014-05-11 11:00:00
0.7,14.0,104.0,,14.0,2.0,1023.0,2014-05-11 12:00:00
0.7,17.0,101.0,5.0,3.0,2.0,1023.0,2014-05-11 13:00:00
0.6,11.0,112.0,5.0,3.0,2.0,1023.0,2014-05-11 14:00:00
0.6,11.3,112.2,,3.0,2.0,1023.0,2014-05-11 15:00:00
0.6,10.0,105.0,7.0,3.0,2.0,1023.0,2014-05-11 16:00:00
0.6,10.0,108.0,,7.0,2.0,1023.0,2014-05-11 17:00:00
0.6,17.0,96.0,5.0,3.0,2.0,1023.0,2014-05-11 18:00:00
0.7,25.0,75.0,10.0,3.0,2.0,1023.0,2014-05-11 19:00:00
0.8,39.0,48.0,16.0,8.0,2.0,1023.0,2014-05-11 20:00:00
0.9,70.0,16.0,26.0,24.0,2.0,1023.0,2014-05-11 21:00:00
1.0,69.0,19.0,29.0,23.0,2.0,1023.0,2014-05-11 22:00:00
0.9,61.0,20.0,,41.0,2.0,1023.0,2014-05-11 23:00:00
0.9,60.0,14.0,,38.0,2.0,1023.0,2014-05-12 00:00:00
0.9,66.0,2.0,29.0,26.0,2.0,1023.0,2014-05-12 01:00:00
0.9,58.0,2.0,40.0,29.0,2.0,1023.0,2014-05-12 02:00:00
0.9,48.0,2.0,,52.0,2.0,1023.0,2014-05-12 03:00:00
0.9,44.0,2.0,,55.0,2.0,1023.0,2014-05-12 04:00:00
0.9,42.0,2.0,,54.0,2.0,1023.0,2014-05-12 05:00:00
0.9,41.5,2.0,,54.0,2.0,1023.0,2014-05-12 06:00:00
0.9,37.0,6.0,46.0,35.0,2.0,1023.0,2014-05-12 07:00:00
0.8,30.0,28.0,41.0,39.0,2.0,1023.0,2014-05-12 08:00:00
0.8,32.0,37.0,52.0,38.0,4.0,1023.0,2014-05-12 09:00:00
0.4,,38.0,67.0,44.0,3.0,1023.0,2014-05-12 10:00:00
0.4,,54.0,53.0,42.0,2.0,1023.0,2014-05-12 11:00:00
,14.0,96.0,,26.0,2.0,1023.0,2014-05-12 12:00:00
,14.4,95.7,,25.0,2.0,1023.0,2014-05-12 13:00:00
0.3,24.0,119.0,40.0,15.0,2.0,1023.0,2014-05-12 14:00:00
0.3,35.0,131.0,46.0,23.0,3.0,1023.0,2014-05-12 15:00:00
0.3,39.0,138.0,56.0,26.0,3.0,1023.0,2014-05-12 16:00:00
0.4,36.0,145.0,81.0,30.0,5.0,1023.0,2014-05-12 17:00:00
0.4,36.0,155.0,86.0,36.0,6.0,1023.0,2014-05-12 18:00:00
0.5,46.0,137.0,102.0,45.0,7.0,1023.0,2014-05-12 19:00:00
0.6,48.0,134.0,128.0,54.0,11.0,1023.0,2014-05-12 20:00:00
0.7,51.0,120.0,145.0,66.0,16.0,1023.0,2014-05-12 21:00:00
0.8,78.0,72.0,141.0,66.0,16.0,1023.0,2014-05-12 22:00:00
0.8,92.0,44.0,127.0,62.0,16.0,1023.0,2014-05-12 23:00:00
0.8,76.0,50.0,113.0,59.0,15.0,1023.0,2014-05-13 00:00:00
0.8,65.0,30.0,90.0,55.0,8.0,1023.0,2014-05-13 01:00:00
,41.0,6.0,149.0,59.0,,1023.0,2014-05-13 02:00:00
,53.0,,130.0,81.0,2.0,1023.0,2014-05-13 03:00:00
0.6,58.0,11.0,103.0,77.0,2.0,1023.0,2014-05-13 04:00:00
0.3,,3.0,101.0,69.0,2.0,1023.0,2014-05-13 05:00:00
0.8,69.0,5.0,103.0,67.0,2.0,1023.0,2014-05-13 06:00:00
0.8,66.0,10.0,105.0,66.0,2.0,1023.0,2014-05-13 07:00:00
0.8,56.0,19.0,120.0,74.0,8.0,1023.0,2014-05-13 08:00:00
0.8,56.0,19.0,120.0,74.0,8.0,1023.0,2014-05-13 09:00:00
0.9,58.0,37.0,130.0,81.0,13.0,1023.0,2014-05-13 10:00:00
0.9,62.0,53.0,146.0,97.0,25.0,1023.0,2014-05-13 11:00:00
0.9,58.0,82.0,142.0,98.0,24.0,1023.0,2014-05-13 12:00:00
0.9,58.0,82.4,142.3,98.0,23.9,1023.0,2014-05-13 13:00:00
0.7,36.0,150.0,106.0,70.0,16.0,1023.0,2014-05-13 14:00:00
0.6,28.0,164.0,95.0,71.0,12.0,1023.0,2014-05-13 15:00:00
0.6,28.2,163.8,94.6,71.0,11.8,1023.0,2014-05-13 16:00:00
0.4,27.0,103.0,115.0,42.0,5.0,1023.0,2014-05-13 17:00:00
0.3,27.0,102.0,79.0,31.0,3.0,1023.0,2014-05-13 18:00:00
0.3,46.0,80.0,87.0,35.0,3.0,1023.0,2014-05-13 19:00:00
0.3,28.0,97.0,101.0,38.0,2.0,1023.0,2014-05-13 20:00:00
0.3,18.0,98.0,117.0,48.0,2.0,1023.0,2014-05-13 21:00:00
0.2,17.0,92.0,111.0,42.0,2.0,1023.0,2014-05-13 22:00:00
0.2,19.0,86.0,91.0,34.0,2.0,1023.0,2014-05-13 23:00:00
0.2,8.0,94.0,126.0,34.0,2.0,1023.0,2014-05-14 00:00:00
0.2,6.0,94.0,140.0,41.0,2.0,1023.0,2014-05-14 01:00:00
0.2,8.0,91.0,117.0,38.0,2.0,1023.0,2014-05-14 02:00:00
0.2,9.0,83.0,87.0,27.0,2.0,1023.0,2014-05-14 03:00:00
0.2,8.0,77.0,60.0,21.0,2.0,1023.0,2014-05-14 04:00:00
0.2,8.0,74.0,48.0,13.0,2.0,1023.0,2014-05-14 05:00:00
0.2,10.0,70.0,40.0,16.0,2.0,1023.0,2014-05-14 06:00:00
0.2,16.0,63.0,34.0,9.0,2.0,1023.0,2014-05-14 07:00:00
0.2,15.0,71.0,36.0,13.0,2.0,1023.0,2014-05-14 08:00:00
0.2,14.0,75.0,26.0,10.0,2.0,1023.0,2014-05-14 09:00:00
0.3,12.0,77.0,23.0,8.0,2.0,1023.0,2014-05-14 10:00:00
0.3,12.0,77.0,20.0,8.0,2.0,1023.0,2014-05-14 11:00:00
0.3,10.0,80.0,,11.0,2.0,1023.0,2014-05-14 12:00:00
0.3,10.0,84.0,16.0,12.0,2.0,1023.0,2014-05-14 13:00:00
0.2,11.0,92.0,25.0,9.0,2.0,1023.0,2014-05-14 14:00:00
0.2,10.0,98.0,,6.0,2.0,1023.0,2014-05-14 15:00:00
0.2,12.0,99.0,14.0,3.0,2.0,1023.0,2014-05-14 16:00:00
0.3,23.0,86.0,24.0,5.0,2.0,1023.0,2014-05-14 17:00:00
0.2,22.0,88.0,21.0,8.0,2.0,1023.0,2014-05-14 18:00:00
0.3,33.0,78.0,26.0,12.0,2.0,1023.0,2014-05-14 19:00:00
0.4,62.0,42.0,42.0,16.0,3.0,1023.0,2014-05-14 20:00:00
0.5,81.0,17.0,66.0,23.0,2.0,1023.0,2014-05-14 21:00:00
0.7,94.0,2.0,92.0,39.0,3.0,1023.0,2014-05-14 22:00:00
0.8,84.0,2.0,99.0,55.0,3.0,1023.0,2014-05-14 23:00:00
